n	id	date	publication	title	snippet
28	difaa19380730-01.1.5	30 July 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">جاءنا من لجنة اسعاف محفل الكرمل في <b class=""highlightcolor"">حيفا</b> أن السيد فرح سلطي تبرع بسبعة جنيهات لاماة المنكوبين</div>"
29	difaa19430728-01.1.2	28 July 1943	difaa	Page 2	"<div class=""txtsearchsnippet"">كلمة مدير المعارف في <b class=""highlightcolor"">حيفا</b> هضة التعليم في المدن والقرى</div>"
30	difaa19380714-01.1.5	14 July 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">بيع اموال منقولة لدي دائرة اجراء <b class=""highlightcolor"">حيفا</b> بخصوص الاجراءات التنفيذية | بالقضية رقم ٢٥٢٤-٣٨ د فيما ...</div>"
31	difaa19370914-01.1.3	14 September 1937	difaa	Page 3	"<div class=""txtsearchsnippet"">... مدة طويلة عاد الجند إلى معسكرهم وفاة سجين في <b class=""highlightcolor"">مستشفى الحكومة</b> تو في اليوم في <b class=""highlightcolor"">مستشفى الحكومة</b> احد المساجين ...</div>"
32	difaa19471224-01.1.4	24 December 1947	difaa	Page 4	"<div class=""txtsearchsnippet"">... المصادر المسؤولة امس انه يمكن القول الان ان ميناء <b class=""highlightcolor"">حيفا</b> كانت في الاسبوع | الماضي قاعدة لاكبر حشد من ...</div>"
33	difaa19480202-01.1.4	2 February 1948	difaa	Page 4	"<div class=""txtsearchsnippet"">... ان وصل الى جبال رام الله ومنها نقل الى <b class=""highlightcolor"">مستشفى الحكومة</b> للمعالجة نسف المنزل : ثم ذهب شقيقه السيد ...</div>"
34	difaa19380802-01.1.4	2 August 1938	difaa	Page 4	"<div class=""txtsearchsnippet"">توفي أمس في <b class=""highlightcolor"">مستشفى الحكومة</b> السيد عبد الله رضا سائق القطار الذي تدهور ...</div>"
35	difaa19420302-01.1.4	2 March 1942	difaa	Page 4	"<div class=""txtsearchsnippet"">... تقديم عطاءات لتوريد : ۱) حليب معقم الى : <b class=""highlightcolor"">مستشفى الحكومة</b> ، <b class=""highlightcolor"">حيفا</b> ب مستشفى الوطن ، نابلس ( ...</div>"
36	difaa19420227-01.1.4	27 February 1942	difaa	Page 4	"<div class=""txtsearchsnippet"">... لتوريد : (۱) حليب معقم الى : أ ) <b class=""highlightcolor"">مستشفى الحكومة</b> ، <b class=""highlightcolor"">حيفا</b> ب مستشفى الوطن ، نابلس حليب ...</div>"
37	difaa19370526-01.1.3	26 May 1937	difaa	Page 3	"<div class=""txtsearchsnippet"">- <b class=""highlightcolor"">حيفا</b> في ٢٥ ايار- لمراسل الدفاع الخاص تقرر اخيراً نقل ...</div>"
38	difaa19480102-01.1.4	2 January 1948	difaa	Page 4	"<div class=""txtsearchsnippet"">جرائم ارهابية غادرة في <b class=""highlightcolor"">حيفا</b> ويافا وقريتي بلد الشيخ وحواسة . بقية.</div>"
39	difaa19480204-01.1.4	4 February 1948	difaa	Page 4	"<div class=""txtsearchsnippet"">... جنين وعمره ١٧ سنة والطفلة كفاية كامل حسنين من <b class=""highlightcolor"">حيفا</b> وعمرها عشر سنوات . و ۳ جرحى واصيب ثلاثة ...</div>"
40	difaa19370625-01.1.3	25 June 1937	difaa	Page 3	"<div class=""txtsearchsnippet"">الدفاع لقضاء بعض الاعمال فى ادارة الجمرك <b class=""highlightcolor"">حيفا</b> - استلم السيد وديع كرمي ادارة الجمرك بحيفا مكان ...</div>"
41	difaa19420724-01.1.3	24 July 1942	difaa	Page 3	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
42	difaa19380803-01.1.1	3 August 1938	difaa	Page 1	"<div class=""txtsearchsnippet"">٥ • قنابل في <b class=""highlightcolor"">حيفا</b> ووقوع ٤ اصابات مختلفة</div>"
43	difaa19461117-01.1.4	17 November 1946	difaa	Page 4	"<div class=""txtsearchsnippet"">بيان من لجنة اليتيم العربي في <b class=""highlightcolor"">حيفا</b></div>"
44	difaa19391005-01.1.4	5 October 1939	difaa	Page 4	"<div class=""txtsearchsnippet"">... امس وتغيبوا عن باخرتهم التي كانت راسية في مياه <b class=""highlightcolor"">حيفا</b> ثلاثة أيام . وكانت عودتهم قبل البحار الباخره بوقت ...</div>"
45	difaa19380509-01.1.5	9 May 1938	difaa	Page 5	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في أيار - لمراسل الدفاع الخاص لا تزال القوات ...</div>"
46	difaa19380802-01.1.8	2 August 1938	difaa	Page 8	"<div class=""txtsearchsnippet"">... قوة من البوليس الى مكان الحادث ونقلت الجريح الى <b class=""highlightcolor"">مستشفى الحكومة</b> وتعقت الفاعل لكنها لم تعثر له على اثر ...</div>"
47	difaa19380708-01.1.5	8 July 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">... من العرب وعدد من الجرحى الذين لا يزالون في <b class=""highlightcolor"">مستشفى الحكومة</b> وفي صباح هذا اليوم أحضر البوليس اليهودي سيون ...</div>"
48	difaa19380710-01.1.4	10 July 1938	difaa	Page 4	"<div class=""txtsearchsnippet"">اعتقال اصلاحيين اعتقل امس في <b class=""highlightcolor"">حيفا</b> الدكتور وانتروب رئيس الحزب الاصلاحي في <b class=""highlightcolor"">حيفا</b> كما اعتقل ...</div>"
49	difaa19400923-01.1.3	23 September 1940	difaa	Page 3	"<div class=""txtsearchsnippet"">... معظم الذين اصيبوا كانت اصاباتهم من الشظايا واجتمع في <b class=""highlightcolor"">مستشفى الحكومة</b> حالا اكبر عدد ممكن من الاطباء ورجال الاسعاف ...</div>"
50	difaa19370624-01.1.3	24 June 1937	difaa	Page 3	"<div class=""txtsearchsnippet"">... فريق من العمال العرب فهرب اليهود ونقل المصابان الى <b class=""highlightcolor"">مستشفى الحكومة</b> . وقد فهمنا انهما أديا شهادة بأن الذي ...</div>"
51	difaa19471214-01.1.4	14 December 1947	difaa	Page 4	"<div class=""txtsearchsnippet"">... فى مؤخرته ه العليل الريدة وجرا وقد خف الى <b class=""highlightcolor"">مستشفى الحكومة</b> السادة قائمقام المدينة وعبد الرؤوف بركات عن جمعية ...</div>"
52	difaa19480113-01.1.4	13 January 1948	difaa	Page 4	"<div class=""txtsearchsnippet"">... بيت صفافا بجراح طفيفة وعند ا الكشف عليهم في <b class=""highlightcolor"">مستشفى الحكومة</b> تبين ان جنة كل منهم مصابة باكثر من ...</div>"
53	difaa19380714-01.1.8	14 July 1938	difaa	Page 8	"<div class=""txtsearchsnippet"">... يوم أمس العبارات النارية على سيارة يهودية في طريق <b class=""highlightcolor"">حيفا</b> - يافا الغربية ، ولم يعرف من وقوع اصابات ...</div>"
54	difaa19470115-01.1.3	15 January 1947	difaa	Page 3	"<div class=""txtsearchsnippet"">... هناك . وسيتولى القيام باعمال القنصلية السيد شاهر السمان <b class=""highlightcolor"">حيفا</b> - شفي السيد احمد الخليل حاكم الصلح الاعلى من ...</div>"
55	difaa19380418-01.1.5	18 April 1938	difaa	Page 5	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> ا اجراءات بعد حادث السيارة اليهودية ذهاب قوات الى ...</div>"
56	difaa19471230-01.1.2	30 December 1947	difaa	Page 2	"<div class=""txtsearchsnippet"">... وقابل الموظفون العرب في دائرة الصبحة رئيس الأطباء في <b class=""highlightcolor"">مستشفى الحكومة</b> واعلموه عدم استطاعتهم العمل ما دامت الدائرة في ...</div>"
57	difaa19470528-01.1.2	28 May 1947	difaa	Page 2	"<div class=""txtsearchsnippet"">... اجتماع آخر يتعلق بها . الافراج عن زعيم مغربي <b class=""highlightcolor"">حيفا</b> - علمنا من مصدر ثقة انا قد أفرج عن ...</div>"
58	difaa19470502-01.1.3	2 May 1947	difaa	Page 3	"<div class=""txtsearchsnippet"">... في نهاية الاسبوع القادم . توفي صباح امس في <b class=""highlightcolor"">مستشفى الحكومة</b> محمد اسعد فرحان متأثراً من الجروح التي اصابته ...</div>"
59	difaa19380628-01.1.6	28 June 1938	difaa	Page 6	"<div class=""txtsearchsnippet"">... مصلحة الصحة العامة على ارساله إلى يافا للتمرن في <b class=""highlightcolor"">مستشفى الحكومة</b> طيلة مدة عطلة الجامعه الصيفية مثلها وافقت على ...</div>"
60	difaa19380811-01.1.5	11 August 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">... من قرية قطعه ، فقررت تبرئته نقل سجين الى <b class=""highlightcolor"">مستشفى الحكومة</b> كانت المحكمة العسكرية بالقدس حكمت على يوصف احمد ...</div>"
61	difaa19380426-01.1.5	26 April 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">... الامامي الالوان فيها الاخراج عن مزرعة. مرفية مدارس ا <b class=""highlightcolor"">حيفا</b> في ٢٥ نيسان ـ لمراسل الدفاع ا الخاص - ...</div>"
62	difaa19380809-01.1.5	9 August 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">... خيراً . الوجيه عبد الحميد شومان يغادر المستشفى غادر <b class=""highlightcolor"">مستشفى الحكومة</b> الوجيه السيد عبد الحميد افندي شومان مدير البنك ...</div>"
63	difaa19400115-01.1.5	15 January 1940	difaa	Page 5	"<div class=""txtsearchsnippet"">زار ممثلو الغرف التجارية اليهودية في <b class=""highlightcolor"">حيفا</b> والقدس وتل أبيب مساعد مدير بشأن الجمارك في مجالات ...</div>"
64	difaa19471204-01.1.3	4 December 1947	difaa	Page 3	"<div class=""txtsearchsnippet"">... واصابتها القاتلة من كانت برأسها . ونقل معظمهم الى <b class=""highlightcolor"">مستشفى الحكومة</b> بيافا ما عدا حامي رشيد عبد الهادي فقد ...</div>"
65	difaa19480107-01.1.4	7 January 1948	difaa	Page 4	"<div class=""txtsearchsnippet"">... الانقاض ٣٦ ساعة وهي في حالة سليمة وادخلت الى <b class=""highlightcolor"">مستشفى الحكومة</b> للمعالجة . و نقلت جثة المرحوم الشهيد صبحي ...</div>"
66	difaa19421125-01.1.3	25 November 1942	difaa	Page 3	"<div class=""txtsearchsnippet"">... مع وقد سمعت المحكمة اقوال الدكتور سامي بشارة طبيب <b class=""highlightcolor"">مستشفى الحكومة</b> بيافا والسيد كاظم قسطنطيني من اجل تحقيق عمر ...</div>"
67	difaa19370416-01.1.3	16 April 1937	difaa	Page 3	"<div class=""txtsearchsnippet"">قدم القدس من <b class=""highlightcolor"">حيفا</b> سيادة المطران حجار وحل في بطريركية الروم الكاثوليك . ...</div>"
68	difaa19340617-01.1.5	17 June 1934	difaa	Page 5	"<div class=""txtsearchsnippet"">... اسحاق اسباكيوني في صدره اصابة نقل على اترها إلى <b class=""highlightcolor"">مستشفى الحكومة</b> ، وهناك اجريت له عملية جراحية ولكنها لم ...</div>"
69	difaa19471210-01.1.4	10 December 1947	difaa	Page 4	"<div class=""txtsearchsnippet"">... وليس عربياً . وفاة امرأة جريح وقد توفيت في <b class=""highlightcolor"">مستشفى الحكومة</b> أمس المرحومة صفية شاكر صايغ، وكانت قد اصيبت ...</div>"
70	difaa19460612-01.1.3	12 June 1946	difaa	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> - اقام سعادة قنصل المملكة المصرية محيفا حفلة عشاء ...</div>"
71	difaa19460825-01.1.3	25 August 1946	difaa	Page 3	"<div class=""txtsearchsnippet"">... السلام والتعارف وتستعد الجماعة لاستقبال ضيوفها بحفاوة كبيرة . <b class=""highlightcolor"">حيفا</b> - توجه الى القدس يوم امس الاول اعضاء ادارة ...</div>"
72	difaa19380529-01.1.5	29 May 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">... قرية عين كارم، ونقلت جثته من هذا المستشفى الى <b class=""highlightcolor"">مستشفى الحكومة</b> وبعد تشريحها سامت الى عائلته فنقلتها إلى القرية ...</div>"
73	difaa19380804-01.1.4	4 August 1938	difaa	Page 4	"<div class=""txtsearchsnippet"">... الى عمله بعد أن مكت مدة شهر تقريباً في <b class=""highlightcolor"">مستشفى الحكومة</b> في القدس لا جراء عملية جراحية</div>"
74	difaa19391128-01.1.5	28 November 1939	difaa	Page 5	"<div class=""txtsearchsnippet"">... ابحرت احدى البواخر التي كانت راسية فيه الى ميناء <b class=""highlightcolor"">حيفا</b> . أما الباخرتان المعدتان لشحن الحمضيات فقد ابتعدتا في ...</div>"
75	difaa19380707-01.1.4	7 July 1938	difaa	Page 4	"<div class=""txtsearchsnippet"">سراعا أعلن حاكم لواء <b class=""highlightcolor"">حيفا</b> والسامرة المستر بيلى نظام منع التجول في منطقة المدية ...</div>"
76	difaa19371024-01.1.5	24 October 1937	difaa	Page 5	"<div class=""txtsearchsnippet"">... ٢٠٣٤ ) اعلان صادر من دائرة اجراء محكمة مركزية <b class=""highlightcolor"">حيفا</b> . دوسیه ٣٠٩٨- ٣٥ الى المحكوم عليه داود عبد ...</div>"
77	difaa19471225-01.1.1	25 December 1947	difaa	Page 1	"<div class=""txtsearchsnippet"">... بالابرياء بعد عجزهم عن مواجهة العرب واعتداء منكر على <b class=""highlightcolor"">مستشفى الحكومة</b> وانفجار ٧ قنابل في <b class=""highlightcolor"">حيفا</b> - اسماء الشهداء ...</div>"
78	difaa19480129-01.1.4	29 January 1948	difaa	Page 4	"<div class=""txtsearchsnippet"">... ٢٥ سنة بجرح في مؤخرته نقل على تره إلى <b class=""highlightcolor"">مستشفى الحكومة</b> ، وعلى اثر ذلك تجددت حوادث الرصاص واستمرت ...</div>"
79	difaa19471222-01.1.4	22 December 1947	difaa	Page 4	"<div class=""txtsearchsnippet"">... نقل القتيل والجريح إلى مستشفى هدانا ومن هناك إلى <b class=""highlightcolor"">مستشفى الحكومة</b> تيافا و تمكن مركز بوليس المنشية من استرداد ...</div>"
80	difaa19480114-01.1.2	14 January 1948	difaa	Page 2	"<div class=""txtsearchsnippet"">ا مؤامرة صهيونية خطيرة التهويد <b class=""highlightcolor"">مستشفى الحكومة</b> بحيفا ل</div>"
81	difaa19380718-01.1.4	18 July 1938	difaa	Page 4	"<div class=""txtsearchsnippet"">ابو كبير ونقلوا الضحية الى <b class=""highlightcolor"">مستشفى الحكومة</b> في يافا . واعتقل على الاثر عدد كبير ...</div>"
82	difaa19380607-01.1.5	7 June 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">... ٦ حزيران - لمراسل الدفاع الخاص - توفي في <b class=""highlightcolor"">مستشفى الحكومة</b> المرحوم محمود محمد سعيد الخروبي من قرية ( ...</div>"
83	difaa19360829-01.1.3	29 August 1936	difaa	Page 3	"<div class=""txtsearchsnippet"">... الرجالى حسن صدقي بك ما زال الاستاذ. الدجاني في <b class=""highlightcolor"">مستشفى الحكومة</b> بيا فاتحت عناية الاطباء وقد ارسل اليوم الى ...</div>"
84	difaa19421123-01.1.3	23 November 1942	difaa	Page 3	"<div class=""txtsearchsnippet"">... الى جمعية كارن كايمت بالقضية رقم ٤١٣٤ -٣٥ اجرا <b class=""highlightcolor"">حيفا</b> . فمن له رغبه بالشراء عليه ان يحضر امام ...</div>"
85	difaa19380130-01.1.5	30 January 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">... بالاعدام لارتكابه جرم قتل المرحوم مصطفى الحوري ، من <b class=""highlightcolor"">حيفا</b> الى سجن القدس المركزي في سيارة خاصة بحراسة البوليس ...</div>"
86	difaa19471211-01.1.4	11 December 1947	difaa	Page 4	"<div class=""txtsearchsnippet"">... واصدر رئيس المصالح البيطرية اعلانا قضى فيه باعتبار قضاء <b class=""highlightcolor"">حيفا</b> منطقة موبوءة بداء الكلب . زيادة أسعار الأرز واصدر ...</div>"
87	difaa19420812-01.1.2	12 August 1942	difaa	Page 2	"<div class=""txtsearchsnippet"">... وقد تلقى هؤلاء كناً من شركة ستيل اخوان في <b class=""highlightcolor"">حيفا</b> تشير الى اهتمامها تحقيق الالة الثانية بتحقيق المسألة ومعاودة ...</div>"
88	difaa19471221-01.1.4	21 December 1947	difaa	Page 4	"<div class=""txtsearchsnippet"">... ، وكانت اصابتها في ذراعها الايسر، ونقل الجريحان الى <b class=""highlightcolor"">مستشفى الحكومة</b> بيافا. وشيعت جنازة القتيل باحتفال مهيب اشترك فيه ...</div>"
89	difaa19380712-01.1.8	12 July 1938	difaa	Page 8	"<div class=""txtsearchsnippet"">... بجراح طفيفة وكلاهما من فرقة (بلاك ووش) جراح بالغة <b class=""highlightcolor"">حيفا</b> في ١١ عموز - لمراسل الدفاع الخاص : حوالي ...</div>"
90	difaa19360917-01.1.5	17 September 1936	difaa	Page 5	"<div class=""txtsearchsnippet"">... عربات ملاءى بالجند قائمة من مصر المندوب السامي في <b class=""highlightcolor"">مستشفى الحكومة</b> زار المندوب السامي صباح اليوم الجاح البريطاني في ...</div>"
91	difaa19480401-01.1.1	1 April 1948	difaa	Page 1	"<div class=""txtsearchsnippet"">... في حادث وحشي اعتدى فيه الغادرون اليهود على قطار <b class=""highlightcolor"">حيفا</b> - القنطرة</div>"
92	difaa19480127-01.1.2	27 January 1948	difaa	Page 2	"<div class=""txtsearchsnippet"">... الألوية في مكان ما ... تمهيداً للشحن موجب الجلاء <b class=""highlightcolor"">حيفا</b> - تشاهد يومياً اعداد كبيرة من السيارات المسكرية قادمة ...</div>"
93	difaa19380707-01.1.1	7 July 1938	difaa	Page 1	"<div class=""txtsearchsnippet"">۱۱۰ إصابات فى <b class=""highlightcolor"">حيفا</b> بينها ٢٥ قتيلا عربياو ۳ یو دو ۳۸ جريحا ...</div>"
94	difaa19431123-01.1.2	23 November 1943	difaa	Page 2	"<div class=""txtsearchsnippet"">... موجتها من المتوسطة الى القصيرة ومسألة نقل الاذاعات من <b class=""highlightcolor"">حيفا</b> على امواج الاثير فقال ان نقل الاذاعات من <b class=""highlightcolor"">حيفا</b> ...</div>"
95	difaa19420116-01.1.2	16 January 1942	difaa	Page 2	"<div class=""txtsearchsnippet"">... يشمل اقضية عكاو بيسان | وصفد وطبريا . لواء <b class=""highlightcolor"">حيفا</b> : يشمل قضاء <b class=""highlightcolor"">حيفا</b> لواء السامرة : يشمل اقضية ...</div>"
96	difaa19471230-01.1.3	30 December 1947	difaa	Page 3	"<div class=""txtsearchsnippet"">... ابو رحمه بعد ان زارا العربية. القدس - غادر <b class=""highlightcolor"">مستشفى الحكومة</b> السيد عبد الله الجوده رئيس مجلس بلدية البيرة ...</div>"
97	difaa19471208-01.1.1	8 December 1947	difaa	Page 1	"<div class=""txtsearchsnippet"">... قرية صميل استمرار حرق المنازل والممتلكات بمناطق الاشتباك - <b class=""highlightcolor"">حيفا</b> تنام على أزيز الرصاص وتستيقظ على دوي القنابل - ...</div>"
98	difaa19410122-01.1.2	22 January 1941	difaa	Page 2	"<div class=""txtsearchsnippet"">جرت امام المحكمة المركزية في <b class=""highlightcolor"">حيفا</b> صباح امس محاكمة تاجر يهودي كبير بتهمة مخالفة انظمة ...</div>"
99	difaa19380324-01.1.5	24 March 1938	difaa	Page 5	"<div class=""txtsearchsnippet"">اعتقل وليس ياما شخصاً من <b class=""highlightcolor"">حيفا</b> يدعى محمد علي الخطيب وهو اخرس وعثر معه على ...</div>"
100	difaa19380526-01.1.6	26 May 1938	difaa	Page 6	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ٢٥ ايار - لمراسل الدفاع الخاص - في ...</div>"
101	difaa19350102-01.1.4	2 January 1935	difaa	Page 4	"<div class=""txtsearchsnippet"">... من عمرها على طريق نابلس فقتلتها وقد نقلت الى <b class=""highlightcolor"">مستشفى الحكومة</b> واعتقل السائق والتحقيق آخذ مجراه</div>"
102	difaa19380809-01.1.4	9 August 1938	difaa	Page 4	"<div class=""txtsearchsnippet"">... اليهودي في سيارة الى مستشفى هداها ونقل العربي الى <b class=""highlightcolor"">مستشفى الحكومة</b> في يافا . وسمع البوليس اقوال بعض المجاورين</div>"
103	difaa19371115-01.1.1	15 November 1937	difaa	Page 1	"<div class=""txtsearchsnippet"">... القدس ( وكالة ) * : تلفون ١٤١٣ في <b class=""highlightcolor"">حيفا</b></div>"
104	difaa19471209-01.1.1	9 December 1947	difaa	Page 1	"<div class=""txtsearchsnippet"">حوادث <b class=""highlightcolor"">حيفا</b> <b class=""highlightcolor"">حيفا</b> - شهدت <b class=""highlightcolor"">حيفا</b> يوم أمس معركة حامية كانت ...</div>"
105	difaa19471231-01.1.4	31 December 1947	difaa	Page 4	"<div class=""txtsearchsnippet"">... التلفونية بين الشراكة والمدينة وقد طلبت ادارة الشركة من <b class=""highlightcolor"">مستشفى الحكومة</b> اعداد اسرة كثيرة نظرا لكثرة عدد القتلى والمصابين ...</div>"
106	difaa19460925-01.1.2	25 September 1946	difaa	Page 2	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> - وقع حادث انفجار في محطة ) رقم ٣ ...</div>"
107	difaa19480104-01.1.4	4 January 1948	difaa	Page 4	"<div class=""txtsearchsnippet"">السيدات العربيات يعرضن خدماتهن بمستشفى <b class=""highlightcolor"">حيفا</b> بعد إضراب اليهود</div>"
108	difaa19400224-01.1.2	24 February 1940	difaa	Page 2	"<div class=""txtsearchsnippet"">سفره لمقابلة مدير الجمارك في <b class=""highlightcolor"">حيفا</b></div>"
