n	id	date	publication	title	snippet
95	hbkr19480928-01.1.1	28 September 1948	hbkr	Page 1	"<div class=""txtsearchsnippet"">... שא^ השנו^ ממחלוקת ביניוו למין הפלג האדום. היא גודל <b class=""highlightcolor"">בית־החולים הממשלתי</b> לשעבר, הנםנא באזור הכיבוש שלוי. זפוחוו על בימ־חולים ...</div>"
96	hbkr19460919-01.1.4	19 September 1946	hbkr	Page 4	"<div class=""txtsearchsnippet"">... מבית־חחולים בירושלים והוהזר לביתו בגדרה במכונית הצלב האדום של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בירושלים. לדבריו' זוהי . תופשה זמנית מלטדוך. הוא ...</div>"
97	hbkr19450819-01.1.4	19 August 1945	hbkr	Page 4	"<div class=""txtsearchsnippet"">... הצריפים. ‭35 ‬ במספר, יועמדו על אדמת וים בקרבת <b class=""highlightcolor"">בית־החולים הממשלתי</b> ""הירקון'.</div>"
98	hbkr19451003-01.1.4	3 October 1945	hbkr	Page 4	"<div class=""txtsearchsnippet"">... הצריסים (שנמסרו לעיריה עיי הצבא) על אדמת וייס שבקרבת <b class=""highlightcolor"">בית־החולים הממשלתי</b> ‭.. ‬הירקון"". בצריפים אלה ישוכנו היילים משוחררים, בעלי ...</div>"
99	hbkr19381104-01.1.8	4 November 1938	hbkr	Page 8	"<div class=""txtsearchsnippet"">... לפקופ אספה את הערבי הפתביסס בדפי יפתשתל פפנאוביו אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה ורסיסי הפצצה הובאו למשסיד. .</div>"
100	hzh19461126-01.1.4	26 November 1946	hzh	Page 4	"<div class=""txtsearchsnippet"">... מצודת ירושלים לעברמכונית י שעברה ליד המדור הבריטי של <b class=""highlightcolor"">בית־החולים הממשלתי.</b> עם האזעקה נפסקה התנועה בעיר, והשמירה על המצודה ...</div>"
101	ahr19461023-01.1.4	23 October 1946	ahr	Page 4	"<div class=""txtsearchsnippet"">... בו עד שהצליחו להשיב רוחו אליו. הובאו לבית־החולים אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה הובאו 3 מעפיי י ים חולים: יואכים ...</div>"
102	ahr19461101-01.1.8	1 November 1946	ahr	Page 8	"<div class=""txtsearchsnippet"">... בן ‭, 22‬מערב מישאאת נפת חיפה. הוא נאסף אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בהיפה ומת שעה לאחו שהובא לשם. נכגע _טנזכדנית ...</div>"
103	ahr19470127-01.1.4	27 January 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... _אמאלין איל־פ""חפ' שנדקר במסיבות בלחי ידועות. הגופה נאספה אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b></div>"
104	ahr19470123-01.1.4	23 January 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... נאסף אל _בית־החולים רוטשילד ועמין מוסטפה _אבו־שחב — אל <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בחיפה.</div>"
105	ahr19470105-01.1.4	5 January 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... אור ליום ר במלון ברחוב הרצל. גוסתו נאספה אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> מוסרים, כי את מעשהו הנואש ביצע על רקע ...</div>"
106	ahr19470526-01.1.3	26 May 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... מחמוד אברהם הובא מת במרצאי י רם הי אל <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בחיפה. נדום ע""י מכונית. הוא כנראה מג'נין כבן ...</div>"
107	ahr19470512-01.1.3	12 May 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... נדרסה בשבת ע""י מכונית־משא אזרחית. במצב קשה הובאה אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה? ילד מת בנפילה לבדר עוואו _אחמו ו1מרי ...</div>"
108	ahr19470422-01.1.3	22 April 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... מחה""צ• נגרם דו שבר בגולגו־ יי ת ונאסף אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> קרנות מיוהדות בהדודאה וחסכון' "" בשנת 1946 הופעלו ...</div>"
109	ahr19470320-01.1.3	20 March 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... ‬ כדורים התפוצצו והוא נפצע בשחי ידיו. נאסף אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> • תייליפ מתנפליפ ושודדימ ברחוב שדרות הכרמל, התנפלו ...</div>"
110	ahr19470415-01.1.3	15 April 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... ברהם אסעו, בן ‭, 27‬כתוצאה מקטטה. הוא נאסף אל <b class=""highlightcolor"">_בית־החולים הממשלתי,</b> דליקה בדירה ברחוב הגלעד 38 פרצה דליקה, בהתלקח ...</div>"
111	ahr19460609-01.1.4	9 June 1946	ahr	Page 4	"<div class=""txtsearchsnippet"">... הרוסים בדרך השער הראשי מרח' יפו. התנועה לבתי המשפט, <b class=""highlightcolor"">_בית־החולים הממשלתי</b> ובית־הסוהר המרכזי, הנמצאים בולם על מגרש הרוסים, הופנתה ...</div>"
112	ahr19470918-01.1.4	18 September 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... על־ידי כלבי שומרים. הרו־ | עים הפצועים נאספו אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה‭!. ‬ שלושת הרועים סירבו לרדת מעל האדמה, ...</div>"
113	ahr19470815-01.1.1	15 August 1947	ahr	Page 1	"<div class=""txtsearchsnippet"">... הרצלי וביאליק, בשעת ההתפוצצות במכונית הטאכםיהועבר _מביתיהחולים רוטשילד אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> _שוהררו‭—. ‬ שניים מבין שלושת עצורי ליל היריות ...</div>"
114	ahr19441003-01.1.4	3 October 1944	ahr	Page 4	"<div class=""txtsearchsnippet"">... עוד חולה דבר, ערבי הובא _ביוס א' אי י <b class=""highlightcolor"">בית־החולים ' הממשלתי</b> בחיפה.</div>"
115	ahr19441013-01.1.8	13 October 1944	ahr	Page 8	"<div class=""txtsearchsnippet"">... העשן, רק בעבור חצי שעד, הוצא משם וגשלח אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> יתד עם שאר חמשת הנפגעים. שנייס מהם נשלחו ...</div>"
116	ahr19471107-01.1.12	7 November 1947	ahr	Page 12	"<div class=""txtsearchsnippet"">... אשד, לבושה שמלה ירוקה, בלי נעליים. הגופה הובאה אל <b class=""highlightcolor"">_בית־החולים הממשלתי.</b> דנים על הפינוי‭—. ‬ הקולונל ג ר י ...</div>"
117	ahr19471228-01.1.1	28 December 1947	ahr	Page 1	"<div class=""txtsearchsnippet"">... בן 20 ואשד, בת 50 הובאו בשבת אחה""צ אל <b class=""highlightcolor"">_בית־החולים הממשלתי.</b> סך הכול מתו בחיפה במשך יום ו' ושבת ...</div>"
118	ahr19480115-01.1.4	15 January 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... לא הוצאו לפועל. אחד ממקומות הרעד. באזור זה הוא <b class=""highlightcolor"">בית־החולים הממשלתי</b> שלשם מגיעים סצועי הכנופיות ו""סתם"" מכירים הבאים לבקרם. ...</div>"
119	ahr19450105-01.1.8	5 January 1945	ahr	Page 8	"<div class=""txtsearchsnippet"">... 2 ערבים מתושבי חיפה במחלת הדבר והו־ באו אל <b class=""highlightcolor"">_בית־החולים הממשלתי.</b> מיספר האנשים שהלו עד כה בדבר בחיפה מגיע ...</div>"
120	ahr19450527-01.1.4	27 May 1945	ahr	Page 4	"<div class=""txtsearchsnippet"">... לא הועיל והמתאבד מת. המשטרה אספה"" את גופתו אל <b class=""highlightcolor"">_בית־החולים הממשלתי.</b> עלה ארצה מהונגריה. דייר בקריית־ חיים. עבד בחברת ...</div>"
121	dav19360905-01.1.2	5 September 1936	dav	Page 2	"<div class=""txtsearchsnippet"">... ממלא למעשה תפקידי משרד מהווי, ובתחומי עבודתו נכנם גם <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בפרדס כץ. על העקירה בבפר גלעדי</div>"
122	haretz19370214-01.1.1	14 February 1937	haretz	Page 1	"<div class=""txtsearchsnippet"">... מידית טירוריסט ערבי ורק לפני ימים מספר עזב את <b class=""highlightcolor"">בית־החולים הממשלתי,</b> • ירד ממטתו כשידו חבושה, אך הוא לא ...</div>"
123	haretz19470219-01.1.6	19 February 1947	haretz	Page 6	"<div class=""txtsearchsnippet"">... . לות. מר ו. ר. מק־ד, :אגף הבתסי של <b class=""highlightcolor"">בית־החולים הממשלתי</b> :ירושלי*</div>"
124	haretz19461202-01.1.4	2 December 1946	haretz	Page 4	"<div class=""txtsearchsnippet"">... ""לוחמי חירות ישראל"". נעצר פצוע השוד בתא העצורים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בירושלים נמצא חיים צוקרווסר בן ‭, 20‬ שנפצע ...</div>"
125	haretz19460812-01.1.4	12 August 1946	haretz	Page 4	"<div class=""txtsearchsnippet"">סוכלה התנפלות מזויינת על <b class=""highlightcolor"">בית־החולים הממשלתי</b> ביפו</div>"
126	haretz19480331-01.1.4	31 March 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">... ביריות אתמול אחר־ הצהרים בעמדה ליד מכוניתה סמוך לבנין <b class=""highlightcolor"">בית־החולים הממשלתי</b> בבית־צפפה, הכפר הערבי דרומית לירושלי* הערבים סוענים כי ...</div>"
127	haretz19450827-01.1.1	27 August 1945	haretz	Page 1	"<div class=""txtsearchsnippet"">... סה"", . רוטשילד"", בית חולים ""כרמלי של קופת חולים, <b class=""highlightcolor"">בית־החולים הממשלתי</b> ועוד. הערב הוכנסו של ששה חולי רוח ועצבים ...</div>"
128	hbkr19351105-01.1.2	5 November 1935	hbkr	Page 2	"<div class=""txtsearchsnippet"">... מחולי הרוה. העזרה בבית־להם אינה אלא נטפה מן הים. <b class=""highlightcolor"">בית־החולים הממשלתי</b> שם מכיל כ־‭75‬ מקומות, ויש שהוא סגור בפני ...</div>"
129	hbkr19461225-01.1.4	25 December 1946	hbkr	Page 4	"<div class=""txtsearchsnippet"">... שהם ביתי־רציניים — באה מטעמי בסחון וחסכון בשמירת על <b class=""highlightcolor"">בית־החולים הממשלתי•</b> בית־החולים בבית־ הכלא יורחב בימים אלה ויוכשר לקליטת ...</div>"
130	ahr19461011-01.1.7	11 October 1946	ahr	Page 7	"<div class=""txtsearchsnippet"">... ג'אואו!בן 45 ועבד אל עזיז, בן ‭. 40‬נאספו אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה.</div>"
131	ahr19470216-01.1.4	16 February 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... המשםור, את המשמרות שנהגו עו־כה ללוות את האמבולנסים של <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בתחומי העיר. להבא ימשיכו משמרות משטרה ללוות אח ...</div>"
132	ahr19470518-01.1.4	18 May 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... הנוסעים‭2, ‬ הפצועים האנגלים נאספו ע""י ""מגן־דוד אוום"" אל <b class=""highlightcolor"">בית־החולים הממשלתי,</b> מנד""א הגיש עזרה גם לאשתו שד ד""ר י. ...</div>"
133	ahr19470608-01.1.3	8 June 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... בכית־קפה, נגרם שבר ברגל בשעת קטטה. הפצועים נאםפי אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> _םכסדך כין _מלהימ פצעים קשים נגרמו למוצטפה אחמו ...</div>"
134	ahr19470324-01.1.3	24 March 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... נורה במוצאי־שבת ע""י אלמוני. פצוע בירו השמאלית הובא אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> בוועדת התרכות שליד מ. ש. ח. בחוג לבעיות ...</div>"
135	ahr19470416-01.1.3	16 April 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... פפח לשלוח י ד בנפשה בצורה דומה. גווייחה הועברה <b class=""highlightcolor"">?_בית־החולים הממשלתי</b> בפרדס בייץ י יבדיקה. הרעילו קיבותיהם בגבינה 5 ...</div>"
136	ahr19470323-01.1.3	23 March 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... שגנב את כספו הכהו בראשו בעל־הדירר, הפצוע נאסף אל <b class=""highlightcolor"">_בית־החולים _הממשלתי</b></div>"
137	ahr19470318-01.1.3	18 March 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... מכונית־משא אזרחית. נג־ רם לה שבר בשוק־רגלד, ונאספה אל <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בחיפה. לאקדמיה בפאריז י. מוטולד, וא. קרוכמאלניק, תלמידי ...</div>"
138	ahr19460310-01.1.4	10 March 1946	ahr	Page 4	"<div class=""txtsearchsnippet"">... ביום א' (היום) תועבר גוויית הנרצח לצורך _בדיקת־דמוות, אל <b class=""highlightcolor"">בית־החולים . הממשלתי</b> בפרדם כ""ץ.</div>"
139	ahr19471007-01.1.3	7 October 1947	ahr	Page 3	"<div class=""txtsearchsnippet"">... 28‬הוא נורה ע""י אלמוני בכפרו וואסה _ח, נאסף אל <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בהיפר, ושם מת למחרת בבוקר. גניבה כלי בית ...</div>"
140	ahr19470807-01.1.4	7 August 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... אחרים שנמצאד על גבות _וכחצררת בסביכה הקרובה רהועברו אל <b class=""highlightcolor"">_בית־החולים הממשלתי.</b> מצבו של השוטר הערבי _שגפצע אתמול בשעת עבודת ...</div>"
141	ahr19480105-01.1.4	5 January 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... — עדיין נמשכת השביתה של 76 עוברים יהודיפ, ב־ <b class=""highlightcolor"">בית־החולים הממשלתי</b> באן, ביניהם 6 רופאים ו־ד4 אהיות, שהוכרז?ביום ד' ...</div>"
142	ahr19471225-01.1.1	25 December 1947	ahr	Page 1	"<div class=""txtsearchsnippet"">... וירו בו שחי יריות שפגעו במותניו. הוא הועבר אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> לדברי הערבים, שהיו באותו מעמר, הטילו הצעירים גם ...</div>"
143	ahr19481203-01.1.5	3 December 1948	ahr	Page 5	"<div class=""txtsearchsnippet"">... לבת־ גלים. לילו נגרם מבר ברגל, הוא נאסף *ל <b class=""highlightcolor"">_בית־החולים הממשלתי.</b> כמשרד, שרכות כו התלונות‭... ‬ _רניט הם הפונים ...</div>"
144	dav19360826-01.1.9	26 August 1936	dav	Page 9	"<div class=""txtsearchsnippet"">מדוע נדחה בנינו של <b class=""highlightcolor"">בית־החולים הממשלתי</b> ליד נזקוד-חיימ?</div>"
145	dav19370729-01.1.8	29 July 1937	dav	Page 8	"<div class=""txtsearchsnippet"">... אגו. דת -הפועלים הערבית בחי-פח מחתה על מסירת בנין <b class=""highlightcolor"">בית־החולים _הממשלתי</b> י ?בחיפה ל?בלן יהודי (סולל בונה‭, (‬האגודה מיעצת ...</div>"
146	dav19380202-01.1.4	2 February 1938	dav	Page 4	"<div class=""txtsearchsnippet"">... בהם תיקונים _ולםגלם לשימוש חולים מתוך הישוב העברי, ואבן <b class=""highlightcolor"">בית־החולים הממשלתי</b> למחלות מידבקות ביני-ירק תיקן ימידת־מה את המצב. אולם ...</div>"
147	dav19390630-01.1.6	30 June 1939	dav	Page 6	"<div class=""txtsearchsnippet"">דייר ט. שטרנברג, מי שהית. מנחל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בצפת, נקרא אתמול ע''י המשטרה לבית הסוהר לנצרת ...</div>"
148	dav19470101-01.1.5	1 January 1947	dav	Page 5	"<div class=""txtsearchsnippet"">... השודדים. ו‭^&gt;&lt;‬ו את עוזרו, דאוד מעירי, הביא הרופא אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> השודד עצמו י ברח מידי השנים, לאחר _שפגיע ...</div>"
149	dav19480302-01.1.6	2 March 1948	dav	Page 6	"<div class=""txtsearchsnippet"">לידי י הודים <b class=""highlightcolor"">_בית־החולים הממשלתי</b> למחלות מדבקות שבפרדס־כ""ץ עבר לידי היהודים, לאיור שהמנהלת ...</div>"
150	haretz19460527-01.1.4	27 May 1946	haretz	Page 4	"<div class=""txtsearchsnippet"">... הפסיקה לעביד. גופתה של הנרצחת היעברה לחדר־ המתים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> ביפו.</div>"
151	haretz19460121-01.1.1	21 January 1946	haretz	Page 1	"<div class=""txtsearchsnippet"">... נהרג הלייסננט קלארק, מחיל השירות ההודי. גופתו הועברה ל־ <b class=""highlightcolor"">בית־החולים הממשלתי.</b> הכרזת חעוצר רחובות ירושלים נתרוקנו מיד, ואותם !אנשים ...</div>"
152	hbkr19351105-01.1.5	5 November 1935	hbkr	Page 5	"<div class=""txtsearchsnippet"">... שימר הברת הנפט העיראקית בהיפה. הגופה נלקהה לבדיקה אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה.</div>"
153	haretz19480507-01.1.7	7 May 1948	haretz	Page 7	"<div class=""txtsearchsnippet"">... חיפה, מר שבתאי לוי, פנה לכל העובדים הערבים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> ולעובדי מחלקת רישום־הקרקעות, שישובו לעבודתם וכי הוא אחראי ...</div>"
154	hbkr19470122-01.1.3	22 January 1947	hbkr	Page 3	"<div class=""txtsearchsnippet"">... מ""מ אשתקד. תינוק בן יומו נמצא מת ליד שער <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה אתמ־ל בבוקר• ־משטרה פתחח בחקירה. משפמ שלוס ...</div>"
155	hbkr19430405-01.1.4	5 April 1943	hbkr	Page 4	"<div class=""txtsearchsnippet"">... היר־ה מצא־הי בל־ מח חיים יחעבירוהי לחדר המתים של <b class=""highlightcolor"">בית־החולים הממשלתי.</b> ה־ה רוק מראשוני הנוטרים מימי ה־ מאורעות •הגיע ...</div>"
156	hbkr19400820-01.1.3	20 August 1940	hbkr	Page 3	"<div class=""txtsearchsnippet"">... מכוניותיהם ביום ;שבת. מבריאים והולכים. חם עזבו אתמול ;ת <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה, במקום והוגשה להם העזרה הרפואית הדרושה.</div>"
157	hbkr19380419-01.1.4	19 April 1938	hbkr	Page 4	"<div class=""txtsearchsnippet"">... אתת את אחד הפציעים — פצוע קשה, והובילתהו אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> אשר ביפו. מעכו קשר- כמה סהמתקישטיפ !אפרו.</div>"
158	hzh19431107-01.1.3	7 November 1943	hzh	Page 3	"<div class=""txtsearchsnippet"">... מ למושבות להלן מסר היושב ראש פרטים על פתיחת <b class=""highlightcolor"">בית־־החולים הממשלתי</b> שיוקם בתל־אביב בשביל המושבות העבריות. בזה כלולה גם ...</div>"
159	ahr19461018-01.1.7	18 October 1946	ahr	Page 7	"<div class=""txtsearchsnippet"">... נפצע, בנפול עליו אבנים בעבדי במחצבה. הוא נאסף אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה ושם מת. _פגיעותיהן של מכוניות צבאיות ביום ...</div>"
160	ahr19480310-01.1.6	10 March 1948	ahr	Page 6	"<div class=""txtsearchsnippet"">... גופות — גבר ואשד"" שלא זוהו. הן נאספו אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> משם הובאו, יחד עם גופה שלישית, שהיתר, שם ...</div>"
161	ahr19480208-01.1.4	8 February 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... ב־‭11_, 30‬ לפה""צ ברחי עיראק בחיפה. היא נאספה אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> ושם מתה. וואדי רושמיה בליל שבת נורו יריות ...</div>"
162	ahr19471028-01.1.4	28 October 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... _בחחומי איזור הבטחון, שישמשו אגף נוסף למחלקה הבריטית של <b class=""highlightcolor"">_בית־החולים הממשלתי</b> הסמוך. כזכור, הועברו משרדי חברת ""של"" לרחוב ממילא ...</div>"
163	ahr19480202-01.1.4	2 February 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... בבטנו, י בקרבת עכו, ונאסף ' הבוקר ב־5 אל, <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בחיפה,</div>"
164	ahr19480317-01.1.6	17 March 1948	ahr	Page 6	"<div class=""txtsearchsnippet"">... ערבי נפצע קל חיום אחה""צ בשדרות הכרמל והובא אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> רוכב אופניים יחודי, מנחם פ ל ץ, הוכל ...</div>"
165	ahr19480322-01.1.4	22 March 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">בעיות ? האישפוז רוקח מסר כ• ב־1 באפריל יעביר <b class=""highlightcolor"">בית־החולים הממשלתי</b> ""הירקון"" לרשות העירייה- הממשלה הודיעה שהיא מלכנה לשאת ...</div>"
166	ahr19481124-01.1.3	24 November 1948	ahr	Page 3	"<div class=""txtsearchsnippet"">... ברטר, _מיידאנק, בת 13 ברח/ המלכים. היא נאספה אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> הנהג שוחרר בערבות. ‭;:‬־*א גשק ע""י שוטרים, שסיידו ...</div>"
167	ahr19440406-01.1.4	6 April 1944	ahr	Page 4	"<div class=""txtsearchsnippet"">... היום (יום די) הפועל אלכסנדר גולדברגר. גופתו הועברה אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> תופפת כעד שעות נופפות — הוועד הפועל החליט ...</div>"
168	ahr19450812-01.1.4	12 August 1945	ahr	Page 4	"<div class=""txtsearchsnippet"">... ליו משמר־הים מאוטובוס ציבורי שנסע לנהריה. גופתו נאספה אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> בן ‭. 50‬ שכתי לוי, ראש עירייה חיפה, ...</div>"
169	dav19470813-01.1.5	13 August 1947	dav	Page 5	"<div class=""txtsearchsnippet"">... נשק ומחופש בבגדימי ערגייט — הובא אתמול בבוקר אל <b class=""highlightcolor"">בית־החולים. הממשלתי</b> בירושלים לריפוי‭.. ‬מצב גופו לקוי. הוכנס לחדר־ האטיו'ים ...</div>"
170	dav19460818-01.1.4	18 August 1946	dav	Page 4	"<div class=""txtsearchsnippet"">... :פש. בלןיוב ייפתחו סניפים חדשים באזור ־. צפון, ליד <b class=""highlightcolor"">בית־החולים הממשלתי,</b> ובשבו, ־ ת זאבלאוי. ; _גגחוז תל־אביב מקיף ...</div>"
171	dav19480122-01.1.1	22 January 1948	dav	Page 1	"<div class=""txtsearchsnippet"">... ששה ‭;, ‬ ימים. מחברה קדישא התקשרו טלפונית עם <b class=""highlightcolor"">בית־החולים הממשלתי,</b> כדי לברר, מאין _הובאה הגרה והיכן נמצאה, אך ...</div>"
172	dav19480917-01.1.4	17 September 1948	dav	Page 4	"<div class=""txtsearchsnippet"">... ‭"". ‬תנו ובצאתם חזיר;למקום אשר משם באו. על מרפסת <b class=""highlightcolor"">-בית_""החולים הממשלתי</b> הקשבתי לדברי _£מו של אחד החיילים הפצועים בשיחתה ...</div>"
173	dav19420118-01.1.4	18 January 1942	dav	Page 4	"<div class=""txtsearchsnippet"">... ?סוחרים. עשירים ביפו לבנין בית־חולים ליולדות, שיוקם כאגף ליד <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בדרופה של העיר על שפת הים, בקרבת בת־ים ...</div>"
174	haretz19470202-01.1.3	2 February 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... המשטרה בחיפה 'לפני 3 'שבועות עזב ביום ו' את <b class=""highlightcolor"">בית־החולים הממשלתי.</b> בבית־החולים נשארו רק כמה שוסרים בריטיים מנפגעי ההתפוצצות. ...</div>"
175	haretz19470713-01.1.3	13 July 1947	haretz	Page 3	"<div class=""txtsearchsnippet"">... נשאר רק מעבר צר צביב הגן להולכים לבתי־ המשפט, <b class=""highlightcolor"">בית־החולים הממשלתי</b> וביתיהםהר המרכזי. הכניסה לפקידי הצמשלה, •היתד. מוצרת למגרש ...</div>"
176	haretz19470414-01.1.4	14 April 1947	haretz	Page 4	"<div class=""txtsearchsnippet"">... נאפרו ו־2 נעצרו שני הערבים, שבשעת הקטטה ביניהם במסדרון <b class=""highlightcolor"">בית־החולים הממשלתי</b> ברחה גאולה כהן. נאסרו על ידי המשטרה. שני־ ...</div>"
177	haretz19451102-01.1.1	2 November 1945	haretz	Page 1	"<div class=""txtsearchsnippet"">... ערב הובאה על ידי פלוגת חיילים, לחדר המתים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> ברמלה, גופתו של צעיר יהודי, ן הרוג ביריות. ...</div>"
178	haretz19390209-01.1.2	9 February 1939	haretz	Page 2	"<div class=""txtsearchsnippet"">... ובין שהן רק מתרקמות במשרדים (למשל, בפתיחה הרשמית של <b class=""highlightcolor"">בית־החולים הממשלתי</b> י כ$£$, שהנשומים הושמעו רק באנגלית ובערבית, מעשה ...</div>"
179	haretz19420719-01.1.4	19 July 1942	haretz	Page 4	"<div class=""txtsearchsnippet"">... ליד בית־חחולים לעינים, והתאימה אותו לבית־חולים לשעת־חידום, למחלות מדבקות. <b class=""highlightcolor"">בית־החולים הממשלתי</b> לשעת־חירום ישמש בעיקר את האוכלוסיד, הערבית, בסביבות ירושלים, ...</div>"
180	haretz19441105-01.1.3	5 November 1944	haretz	Page 3	"<div class=""txtsearchsnippet"">... מוחמד ג'אג'ה, סוחר ברהיטים משומשים ביפג בלכתו לביתו בקרבת <b class=""highlightcolor"">בית־החולים הממשלתי.</b> הם ירו בו שתי יריות שפגעו בפניו וברגלו. ...</div>"
181	haretz19430913-01.1.3	13 September 1943	haretz	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בית־החולים הממשלתי</b> למושבות השרון</div>"
182	hbkr19391015-01.1.4	15 October 1939	hbkr	Page 4	"<div class=""txtsearchsnippet"">... גדול וכ^הניחיות * $ בבית חדש שבפרדס־כץ (תל־אפרים) מאחרי <b class=""highlightcolor"">בית־החולים הממשלתי</b> ‭. | ‬ * בשכר של 2 לא""י ...</div>"
183	hmf19480205-01.1.2	5 February 1948	hmf	Page 2	"<div class=""txtsearchsnippet"">... מעשה . הזוועה שנעשה אתו ע""י הרופאים והאחיות של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בירושלים שרצ־ _חוהו נפש בדם קר על שולחן ...</div>"
184	hbkr19470320-01.1.4	20 March 1947	hbkr	Page 4	"<div class=""txtsearchsnippet"">... זיהתה, נפלטה אתמול נהוף אשחד. היא הועברה לחדר־המתים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בעזה. סבורים, כיהגופה היתד, במים ימים אחדים ייש ...</div>"
185	hbkr19480109-01.1.1	9 January 1948	hbkr	Page 1	"<div class=""txtsearchsnippet"">... לא ביותר קשה. מ. מנן רד אדופ־ התקשרו עפ <b class=""highlightcolor"">ביתהחולים הממשלתי</b> ושאלי על אופן העברת הפצוע. שהוא יהויי, לבית־חוליפ ...</div>"
186	hbkr19441127-01.1.2	27 November 1944	hbkr	Page 2	"<div class=""txtsearchsnippet"">... חינוכנו. כן שאל הד""ר כהן מתי יפתח םוף סוף <b class=""highlightcolor"">בית־החולים הממשלתי</b> לחולי־רוח בבת־ים בציינו, כי פתיחת ביח־חולים זה נדחית ...</div>"
187	hbkr19421023-01.1.6	23 October 1942	hbkr	Page 6	"<div class=""txtsearchsnippet"">... ראשינר, נרגם והיעבר עיי מ. ד. א. ל ־ <b class=""highlightcolor"">בית־החולים הממשלתי</b> בירושלים. המקרה אירע כאשד המכוגית ירדד, מהקסטל והפועל ...</div>"
