n	id	date	publication	title	snippet
29	falastin19331031-01.1.2	31 October 1933	falastin	Page 2	"<div class=""txtsearchsnippet"">الحالة فى <b class=""highlightcolor"">حيفا</b></div>"
30	falastin19460726-01.1.4	26 July 1946	falastin	Page 4	"<div class=""txtsearchsnippet"">| <b class=""highlightcolor"">مستشفى الحكومة</b> حداد السكرتير العام وكان في مقدمة من حضر ...</div>"
31	falastin19430824-01.1.2	24 August 1943	falastin	Page 2	"<div class=""txtsearchsnippet"">... المندوب السامي لمناسبة ترقيته الى منصب عضو في محكمة <b class=""highlightcolor"">حيفا</b> المركزية وقد تم ذلك بحضور سعادة قاضي القضاة المستر ...</div>"
32	falastin19380805-01.1.3	5 August 1938	falastin	Page 3	"<div class=""txtsearchsnippet"">... ٤ آب من المراسل فلسطين الخاص - توفى في <b class=""highlightcolor"">مستشفى الحكومة</b> في وقت متأخر من القليلة الماضية المرحوم خضر ...</div>"
33	falastin19471230-01.1.2	30 December 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... فادر المستغفى و نقل ارسة قتلى وجميع الجرحى إلى <b class=""highlightcolor"">مستشفى الحكومة</b> بيافا للمعالجة قد كان لهذا الحادث اثر بالغ ...</div>"
34	falastin19480103-01.1.2	3 January 1948	falastin	Page 2	"<div class=""txtsearchsnippet"">... رسمي الى الصليب الاحمر الدولي طلبا للمساعدة ، ولعل <b class=""highlightcolor"">مستشفى الحكومة</b> في يافا من اكثر المستشفيات ازدحاما و عملا ...</div>"
35	falastin19470112-01.1.2	12 January 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">حقوقا » او امتيازات خاصة في ميناء <b class=""highlightcolor"">حيفا؟</b></div>"
36	falastin19390530-01.1.5	30 May 1939	falastin	Page 5	"<div class=""txtsearchsnippet"">... عاد اليوم فـ فخامة المندوب السامي من رحلته الى <b class=""highlightcolor"">حيفا</b> والجهات الشمالية باترشل نهاية أرجاء موعد سفر المستر باترشل ...</div>"
37	falastin19330503-01.1.7	3 May 1933	falastin	Page 7	"<div class=""txtsearchsnippet"">... الجدع مذ تولى حضرتهما ادارة اوقاف الروم الكاثوليك في <b class=""highlightcolor"">حيفا</b> بتفويض رسمي من سيادة راعي الابرشة اهتما الاهتمام كله ...</div>"
38	falastin19320828-01.1.7	28 August 1932	falastin	Page 7	"<div class=""txtsearchsnippet"">اجتمعت لجنة - <b class=""highlightcolor"">حيفا</b> في ٢٧ اب - لمراسل فلسطين الخاص الاحتفال بذكرى ...</div>"
39	falastin19460928-01.1.2	28 September 1946	falastin	Page 2	"<div class=""txtsearchsnippet"">... يوم ١١ تشرين الاول القادم انتشار مرض الدفتريا بحيفا <b class=""highlightcolor"">حيفا</b> في ٢٧ ايلول - لمراسل فلسطين الخاص لا يزال ...</div>"
40	falastin19430916-01.1.2	16 September 1943	falastin	Page 2	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
41	falastin19480113-01.1.4	13 January 1948	falastin	Page 4	"<div class=""txtsearchsnippet"">... الساعة ٦,٣٠ من صباح امس في وادي روشميا في <b class=""highlightcolor"">حيفا</b> فاصا به عيار ناري بجرج غير خطر في ساقه ...</div>"
42	falastin19380721-01.1.3	21 July 1938	falastin	Page 3	"<div class=""txtsearchsnippet"">... بريطانيا بدمشق الى المستشفى لزم فصل بريطانيا في دمشق <b class=""highlightcolor"">مستشفى الحكومة</b> اذ حدث عندما كان قابل ذوي الشأن في ...</div>"
43	falastin19390601-01.1.2	1 June 1939	falastin	Page 2	"<div class=""txtsearchsnippet"">... لمراسل فلس- اين الخاص - اجريت عملية جراحية في <b class=""highlightcolor"">مستشفى الحكومة</b> للسيد مهران مونيان الموظف بدائرة تسوية الاراضي الذي ...</div>"
44	falastin19471024-01.1.7	24 October 1947	falastin	Page 7	"<div class=""txtsearchsnippet"">... من العام الماضي على ملعب كلية تر استطة | <b class=""highlightcolor"">حيفا</b> على ملعب شباب العرب تجري - الساعة الثالثة والنصف ...</div>"
45	falastin19371105-01.1.3	5 November 1937	falastin	Page 3	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
46	falastin19331123-01.1.4	23 November 1933	falastin	Page 4	"<div class=""txtsearchsnippet"">... المفتي الاكبر الحاج امين افندي الحسيني بعد ظهر اليوم <b class=""highlightcolor"">مستشفى الحكومة</b> حيث عاد جرحى حادث مظاهرة القدس المعروف و ...</div>"
47	falastin19351123-01.1.7	23 November 1935	falastin	Page 7	"<div class=""txtsearchsnippet"">... تلتفت الى تذمر الاهالي قطع الاسطول كان في ميناء <b class=""highlightcolor"">حيفا</b> احدى عشرة الأسطول الانكليزي وقد من لاحظنا ان اربعا ...</div>"
48	falastin19300903-01.1.3	3 September 1930	falastin	Page 3	"<div class=""txtsearchsnippet"">... التي تجري في بركة عطا وقامت شركة اراضي خليج <b class=""highlightcolor"">حيفا</b> باعمال لمكافحة الملاريا في الدار البيضا وفي وادي فوارة ...</div>"
49	falastin19390301-01.1.1	1 March 1939	falastin	Page 1	"<div class=""txtsearchsnippet"">... جريدة ( فسطين ، باب الجديد تلفون ۳۹۹۰ في <b class=""highlightcolor"">حيفا</b> وكالة جريدة ( فلسطين ( شارع اللنبي تلفون ۱۰۸۰</div>"
50	falastin19320831-01.1.8	31 August 1932	falastin	Page 8	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ٣٠ آب - لمراسل فلسطين الخاص - قرر ...</div>"
51	falastin19351208-01.1.7	8 December 1935	falastin	Page 7	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ٧ ك ١ - لمراسل فلسطين الخاص - ...</div>"
52	falastin19450627-01.1.3	27 June 1945	falastin	Page 3	"<div class=""txtsearchsnippet"">احتفل في <b class=""highlightcolor"">حيفا</b> يوم الاحد الماضي بعقد خطبة</div>"
53	falastin19430822-01.1.2	22 August 1943	falastin	Page 2	"<div class=""txtsearchsnippet"">... وزوجته وطفلهما وقريبة لهم بجراح بعضها بليغ ونقلوا الى <b class=""highlightcolor"">مستشفى الحكومة</b> لاسعافهم استأجر شخصان مجهولان سيارة تاكسي وطلبا الى ...</div>"
54	falastin19371023-01.1.1	23 October 1937	falastin	Page 1	"<div class=""txtsearchsnippet"">... جريدة ( فلسطين ) أب الجديد نافون ۹۹۰ في <b class=""highlightcolor"">حيفا</b> وكلة جريدة ( فلسطين شارع النبي اون ۱۰۸۰ الاعلانات</div>"
55	falastin19350116-01.1.6	16 January 1935	falastin	Page 6	"<div class=""txtsearchsnippet"">... لها التفريغ بيانا يوم وصولها ، ثم سافرت الى <b class=""highlightcolor"">حيفا،</b> وافرغت هناك محمولها من الاخشاب الطويلة ، وبقيت تنتظر ...</div>"
56	falastin19430713-01.1.3	13 July 1943	falastin	Page 3	"<div class=""txtsearchsnippet"">... في اسواق القدس العربية كان ١٨٦ بالمئة وفي اسواق <b class=""highlightcolor"">حيفا</b> العربية كان الارتفاع ١٤٥ بالمئة و بالغ الارتفاع في ...</div>"
57	falastin19430613-01.1.2	13 June 1943	falastin	Page 2	"<div class=""txtsearchsnippet"">سالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
58	falastin19380804-01.1.3	4 August 1938	falastin	Page 3	"<div class=""txtsearchsnippet"">... قد نقل في الاسبوع الماضي من مستشفى المزرعة الى <b class=""highlightcolor"">مستشفى الحكومة</b> هذا وما زال السيد شومان يلازم المستشفى وقد ...</div>"
59	falastin19350109-01.1.5	9 January 1935	falastin	Page 5	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في عطلة العبد</div>"
60	falastin19430721-01.1.2	21 July 1943	falastin	Page 2	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
61	falastin19390317-01.1.5	17 March 1939	falastin	Page 5	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b> التلفونيه</div>"
62	falastin19370924-01.1.2	24 September 1937	falastin	Page 2	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
63	falastin19380427-01.1.3	27 April 1938	falastin	Page 3	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
64	falastin19390620-01.1.1	20 June 1939	falastin	Page 1	"<div class=""txtsearchsnippet"">... وكالة جريدة فلسطين شارع مأمن الله تلفون ٢٩٩٠ في <b class=""highlightcolor"">حيفا</b> وكالة جريدة فلسطين شارع اللنبي تلفون ۱۰۸۰</div>"
65	falastin19320619-01.1.7	19 June 1932	falastin	Page 7	"<div class=""txtsearchsnippet"">توسيع نطاق <b class=""highlightcolor"">مستشفى الحكومة</b> يحيفا</div>"
66	falastin19331224-01.1.7	24 December 1933	falastin	Page 7	"<div class=""txtsearchsnippet"">موقف جديد لسيارات الكرمل بحيفا <b class=""highlightcolor"">حيفا</b> في ٢٣ كانون اول لمراسل فلسطين الخاص - اندرضابط ...</div>"
67	falastin19320615-01.1.7	15 June 1932	falastin	Page 7	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b></div>"
68	falastin19420811-01.1.3	11 August 1942	falastin	Page 3	"<div class=""txtsearchsnippet"">اعلان بلدية <b class=""highlightcolor"">حيفا</b></div>"
69	falastin19390608-01.1.5	8 June 1939	falastin	Page 5	"<div class=""txtsearchsnippet"">... شرعى من اليهود وقد نقلوا تحت حراسه البوليس إلى <b class=""highlightcolor"">حيفا</b> وجرت مصادرت المركب اليونى الذي اقلهم الى مياه فلسطين ...</div>"
70	falastin19330919-01.1.4	19 September 1933	falastin	Page 4	"<div class=""txtsearchsnippet"">بلدية <b class=""highlightcolor"">حيفا</b> ومشروع السلطات المحلية</div>"
71	falastin19430722-01.1.3	22 July 1943	falastin	Page 3	"<div class=""txtsearchsnippet"">... الوقت الحاضر ، الاول خط طهران - بغداد - <b class=""highlightcolor"">حيفا</b> ، والثاني خط بغداد بيروت بطريق دير الزور، وتحسين ...</div>"
72	falastin19311202-01.1.4	2 December 1931	falastin	Page 4	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b></div>"
73	falastin19400224-01.1.3	24 February 1940	falastin	Page 3	"<div class=""txtsearchsnippet"">يسافر صباح اليوم الى <b class=""highlightcolor"">حيفا</b> وفد اللجنة التنفيذية لمؤتمر الغرف التجارية العربية الفلسطينية لمقابلة ...</div>"
74	falastin19450808-01.1.4	8 August 1945	falastin	Page 4	"<div class=""txtsearchsnippet"">بلدية <b class=""highlightcolor"">حيفا</b> - اعلان -</div>"
75	falastin19450712-01.1.3	12 July 1945	falastin	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ١١ تموز - المراسل فلسطين الخاص جتمع المجلس ...</div>"
76	falastin19480221-01.1.4	21 February 1948	falastin	Page 4	"<div class=""txtsearchsnippet"">... امس على الشيخ اسماعيل البابا في حي الخليصة في <b class=""highlightcolor"">حيفا</b> فأصيب بجراح خطرة وقد نقل إلى <b class=""highlightcolor"">مستشفى الحكومة</b> واطلق ...</div>"
77	falastin19440922-01.1.2	22 September 1944	falastin	Page 2	"<div class=""txtsearchsnippet"">... اصداره ( الامضاء ) داود يوسف مسجل محكمة مركزية <b class=""highlightcolor"">حيفا</b></div>"
78	falastin19471216-01.1.2	16 December 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... السورية العامة في القدس فصرح بان القنصلية اللبنانية في <b class=""highlightcolor"">حيفا</b> المحلقت ابوابها إلى حين وحولت اعمالها إلى القنصلية السورية ...</div>"
79	falastin19441026-01.1.3	26 October 1944	falastin	Page 3	"<div class=""txtsearchsnippet"">... المعسكرات صعقته قوة التيار الكهربائي فتوفي وقد نقل الى <b class=""highlightcolor"">مستشفى الحكومة</b> بيافا حيث صدر امر التشريح والدفن</div>"
80	falastin19350912-01.1.5	12 September 1935	falastin	Page 5	"<div class=""txtsearchsnippet"">اميرال اسطول البحر المتوسط فى <b class=""highlightcolor"">حيفا</b> ينتظر ان تصل البارجة كوين اليزابث المعقود عليها لواء ...</div>"
81	falastin19351122-01.1.5	22 November 1935	falastin	Page 5	"<div class=""txtsearchsnippet"">ثلاثون الفا يشيعون جنازة الشهداء الأبرار في <b class=""highlightcolor"">حيفا</b></div>"
82	falastin19320707-01.1.5	7 July 1932	falastin	Page 5	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ٦ تموز - لمراسل فلسطين الخاص - اكتتبت ...</div>"
83	falastin19320519-01.1.5	19 May 1932	falastin	Page 5	"<div class=""txtsearchsnippet"">... بشارع الملك جورج فجرحته وقد نقل المجروح حالا الى <b class=""highlightcolor"">مستشفى الحكومة</b> وحالته خطرة جداً . ولم يعرف من هو ...</div>"
84	falastin19340621-01.1.7	21 June 1934	falastin	Page 7	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ۲۰ حزران - لمراسل فلسطين الخاص - طافت ...</div>"
85	falastin19350521-01.1.5	21 May 1935	falastin	Page 5	"<div class=""txtsearchsnippet"">تذمر العمال ورفع التقارير الى المندوب <b class=""highlightcolor"">حيفا</b> في ٢٠ ايار - لمراسل فلسطين الخاص - يكاد ...</div>"
86	falastin19450609-01.1.3	9 June 1945	falastin	Page 3	"<div class=""txtsearchsnippet"">... في الاجتماع قد اتفق عليها . مقررات لجنة بلدية <b class=""highlightcolor"">حيفا</b> <b class=""highlightcolor"">حيفا</b> في حزيران لمراسل فلسطين الخاص - عقدت لجنة ...</div>"
87	falastin19410702-01.1.3	2 July 1941	falastin	Page 3	"<div class=""txtsearchsnippet"">كلمة شكر حارة من <b class=""highlightcolor"">حيفا</b></div>"
88	falastin19340301-01.1.5	1 March 1934	falastin	Page 5	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ٢٨ شباط - لمراسل فلسطين الخاص - كان ...</div>"
89	falastin19340530-01.1.7	30 May 1934	falastin	Page 7	"<div class=""txtsearchsnippet"">زوار من كبار المصريين في <b class=""highlightcolor"">حيفا</b></div>"
90	falastin19341228-01.1.5	28 December 1934	falastin	Page 5	"<div class=""txtsearchsnippet"">... قاعة نادي مينور المناسبة اعتزامه مغادرة القدس والاقامة في <b class=""highlightcolor"">حيفا</b> الجريدة الاصلاحية واخبارها الكاذبة القدس في ١٩٢٧ - لمراسلى ...</div>"
91	falastin19350503-01.1.5	3 May 1935	falastin	Page 5	"<div class=""txtsearchsnippet"">بين <b class=""highlightcolor"">حيفا</b> وتريستا وستعين لهذا الخط في الوقت الحاضر الباخرة الفخمة ...</div>"
92	falastin19330902-01.1.5	2 September 1933	falastin	Page 5	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ايلول لمراسل فلسطين الخاص -- وصل اليوم على ...</div>"
93	falastin19340610-01.1.7	10 June 1934	falastin	Page 7	"<div class=""txtsearchsnippet"">... العيسى و نعمان بستاني الشمال عودة المندوب السامي من <b class=""highlightcolor"">حيفا</b> في ٩ حزيران لمراسل فلسطين الخاص عاد فخامة المندوب ...</div>"
94	falastin19340412-01.1.7	12 April 1934	falastin	Page 7	"<div class=""txtsearchsnippet"">الاحد <b class=""highlightcolor"">حيفا</b> في ۱۰ نيسان- لمراسل فلسطين الخاص ـ اجري يوم ...</div>"
95	falastin19320908-01.1.7	8 September 1932	falastin	Page 7	"<div class=""txtsearchsnippet"">... موعد رؤيتها وفاة مطعون توفي بعد ظهر أمس في <b class=""highlightcolor"">مستشفى الحكومة</b> ، شخص يدعى طاهر محمد الزير من سنجل ...</div>"
96	falastin19430909-01.1.3	9 September 1943	falastin	Page 3	"<div class=""txtsearchsnippet"">... قسم المحاسبة بدائرة الصحة العامة في القدس قد لزم <b class=""highlightcolor"">مستشفى الحكومة</b> عملية جراحية ويسرنا ان نعلم انه غادر المستشفى ...</div>"
97	falastin19361226-01.1.5	26 December 1936	falastin	Page 5	"<div class=""txtsearchsnippet"">... البوليس والسجون العام المرضى الانكليز من الجند والبوليس في <b class=""highlightcolor"">مستشفى الحكومة</b> المناسبة عيد الميلاد</div>"
98	falastin19350917-01.1.5	17 September 1935	falastin	Page 5	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ١٦ ايلول - المراسل فلسطين الخاص - نزل ...</div>"
99	falastin19301008-01.1.3	8 October 1930	falastin	Page 3	"<div class=""txtsearchsnippet"">... . وانه من اعظم بواعث الاسف ان يقع فى <b class=""highlightcolor"">حيفا</b> في الشهر المنصرم نزاع بين ابناء هذا العنصر العربي ...</div>"
100	falastin19331029-01.1.2	29 October 1933	falastin	Page 2	"<div class=""txtsearchsnippet"">حوادث <b class=""highlightcolor"">حيفا</b> مساء ۲۷ ""</div>"
101	falastin19330903-01.1.7	3 September 1933	falastin	Page 7	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ٢ ايلول لمراسل فلسطين الخاص - بلغني انه ...</div>"
102	falastin19311010-01.1.5	10 October 1931	falastin	Page 5	"<div class=""txtsearchsnippet"">... زيتا بجراح خطرة نشأت عن ضربه بالعصي فنقل الى <b class=""highlightcolor"">مستشفى الحكومة</b> في نابلس حيث توفى صباح هذا اليوم متأثراً ...</div>"
103	falastin19470104-01.1.4	4 January 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">الطريق و تقلا الى <b class=""highlightcolor"">مستشفى الحكومة</b> بيافا واما بقية الجرحى فقد نقلتهم سيارات عسكرية ...</div>"
104	falastin19471225-01.1.1	25 December 1947	falastin	Page 1	"<div class=""txtsearchsnippet"">معارك الشوارع من بيت الى بيت في <b class=""highlightcolor"">حيفا</b> تحتدم من جديد والقاء قنبلة على سيارة للبوليس في ...</div>"
105	falastin19370901-01.1.2	1 September 1937	falastin	Page 2	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
106	falastin19380430-01.1.3	30 April 1938	falastin	Page 3	"<div class=""txtsearchsnippet"">... محمد السنوري من قرية زرعين الذي حوكم امام محكمة <b class=""highlightcolor"">حيفا</b> العسكرية المنعقدة في الناصرة وحكم عليه وقتئذ بالسجن لمدة ...</div>"
107	falastin19390215-01.1.5	15 February 1939	falastin	Page 5	"<div class=""txtsearchsnippet"">الى القائد العام <b class=""highlightcolor"">حيفا</b> ١٤ شباط - لمراسلنا الخاص طيرت البرقيات الاتية بشأن ...</div>"
108	falastin19410110-01.1.2	10 January 1941	falastin	Page 2	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ٩ ك ٢ - المراصل فلسطين الخاص - ...</div>"
109	falastin19330725-01.1.5	25 July 1933	falastin	Page 5	"<div class=""txtsearchsnippet"">... ٢٤ تموز -- لمراسل فلسطين الخاص - وصل من <b class=""highlightcolor"">حيفا</b> يوم الاحد فؤاد بك حمزة وكيل خارجية المملكة العربية ...</div>"
110	falastin19480101-01.1.2	1 January 1948	falastin	Page 2	"<div class=""txtsearchsnippet"">... ساحة العدلية باستثناء سيارات الصحية والإسعاف التي تقد الي <b class=""highlightcolor"">مستشفى الحكومة</b> . انواب العدلية افعال جميع في وجه المراجعين ...</div>"
111	falastin19301205-01.1.4	5 December 1930	falastin	Page 4	"<div class=""txtsearchsnippet"">... المدينة حضرة النطاسي البارع الدكتور فريد افندي حداد رئيس <b class=""highlightcolor"">مستشفى الحكومة</b> بعد ان غاب بالاجازة شهراً كاملا قضاه بالتنقل ...</div>"
112	falastin19420127-01.1.3	27 January 1942	falastin	Page 3	"<div class=""txtsearchsnippet"">... وانتشله وكان مصاباً برضوض بسيطة ، ونقل الفتى الى <b class=""highlightcolor"">مستشفى الحكومة</b> للمعالجة وقد تحسنت حالته خطبة كريمة ويفل عقدت ...</div>"
113	falastin19480103-01.1.1	3 January 1948	falastin	Page 1	"<div class=""txtsearchsnippet"">... | الاولان الى مستشفى الدجاني بينما نقل الثالث الى <b class=""highlightcolor"">مستشفى الحكومة</b> بيانا وعندما سمع سكان القرية اطلاق الرصاص خرجو ...</div>"
114	falastin19341017-01.1.7	17 October 1934	falastin	Page 7	"<div class=""txtsearchsnippet"">امتحان البوليس باللغة الانكليزية - <b class=""highlightcolor"">حيفا-</b> جرى ظهر اليوم امتحان بعض ضباط البوليس وبعض الجاويشية ...</div>"
115	falastin19321108-01.1.7	8 November 1932	falastin	Page 7	"<div class=""txtsearchsnippet"">... ٣١ بلغ ما سـ سلمتراً وعشر المليمتر وفي محطة <b class=""highlightcolor"">حيفا</b></div>"
116	falastin19330224-01.1.5	24 February 1933	falastin	Page 5	"<div class=""txtsearchsnippet"">... رجل وامرأة بجراح واصابة الرجل خطرة وقد ارسل الى <b class=""highlightcolor"">مستشفى الحكومة</b> في القدس وبلغ عدد الذين اوقفوا تسعة اشخاص</div>"
117	falastin19430619-01.1.3	19 June 1943	falastin	Page 3	"<div class=""txtsearchsnippet"">... الموظفين في مدن فلسطين وقد تعين مكان الاجتماع في <b class=""highlightcolor"">حيفا</b> وموعده في الساعه العاشره من صباح الاحد (غدا) للبحث ...</div>"
