n	id	date	publication	title	snippet
24	hzh19480620-01.2.35	20 June 1948	hzh	המצב בבית החרלים הממשלתי בחיפה	"<div class=""txtsearchsnippet"">... בקשר לידיעות בלתי מדויקות, שפורסמו בעתונות על גורלו של <b class=""highlightcolor"">בית החולים הממשלתי</b> בהיפה, מביאה בזה מהלקת הבריאות לידיעת הצבור ...</div>"
25	khm19471230-01.2.55	30 December 1947	khm	רופא ערב־ נהרג בירושלים	"<div class=""txtsearchsnippet"">... המתוארים כיהודים בלבוש 1 ערבי — ירו בו ליד <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים.</div>"
26	hmf19480830-01.2.43	30 August 1948	hmf	UNKNOWN	"<div class=""txtsearchsnippet"">_, תקון טעות במועצת <b class=""highlightcolor"">בית החולים הממשלתי,</b> בית הטפר• לאחיות, במקום מועמדות שאינן בגיל ...</div>"
27	hmf19460716-01.2.58	16 July 1946	hmf	"פפנק נרשם בביה""ח ' הממשלתי כב.ג'וזף"	"<div class=""txtsearchsnippet"">... לו יסוד לשער, כי פפנק, שהובא למחלקה הבריטית של <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה בשבת בבוקר, הוא שנרשם שם תחת ...</div>"
28	hbkr19470508-01.2.56	8 May 1947	hbkr	הוגברה השמידה על ביהיח הממשלתי בחיפה	"<div class=""txtsearchsnippet"">*טלשתיך מודיע. ני השלםונות הגבירו את השמירה על <b class=""highlightcolor"">בית החולים הממשלתי</b> בהיפה בו שונביפ האטיריט שנטצעו בשעת הבריחה ...</div>"
29	dav19370609-01.2.16	9 June 1937	dav	רו ופצעו שוטר סמור לירושלים	"<div class=""txtsearchsnippet"">... מיוזמי א. _בן פ'ידאלי נפצע בחזהו יתובא אל ־ <b class=""highlightcolor"">בית החולים"" הממשלתי.</b> נעשה ל? _^ ניתוח. מצבו ־קשה.</div>"
30	dhy19350308-01.2.49	8 March 1935	dhy	רצח?	"<div class=""txtsearchsnippet"">... קולוניה (מוצא) נמצאח גופת פלחיה מכפר םויריק. הגופה _הועבידי <b class=""highlightcolor"">_^בית־ החולים הממשלתי</b> בירושלים לשם הקירח. הסתה בכל הדרכים "" ...</div>"
31	dav19460424-01.2.5	24 April 1946	dav	ההתק&_ז&#8237;3!&#8236;תל־&#8237;_3_^&#8236;י3	"<div class=""txtsearchsnippet"">... ד. א‭'. ‬ םפתח-תקוה העביד את עזרא לוי אל <b class=""highlightcolor"">בית החולים הממשלתי</b> בצפון תל־אביב, הוא נפצע קשה בבטנו. בשעות ...</div>"
32	hmf19481220-01.2.57	20 December 1948	hmf	2 נפצעו קעד, בהתנגשות _קרונ*ת במכוגית	"<div class=""txtsearchsnippet"">... דרכים אירעה אתמול בצהרים ליד הצטלבות פסי הרכבת בקירבת <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה. קרונית קטנה התנגשה במכונית צבאית וכתוצאה ...</div>"
33	mar19480907-01.2.6	7 September 1948	mar	תחנת משטרה בגיבליה	"<div class=""txtsearchsnippet"">... ים וחולון. בנין המשטרה נמצא בג'בליה שבקצה יפו' ליד <b class=""highlightcolor"">בית החולים הממשלתי.</b> מפקח המשטרה לנפת ת""א דן על חיסול ...</div>"
34	dav19351113-01.2.35	13 November 1935	dav	UNKNOWN	"<div class=""txtsearchsnippet"">... אסירים מבית הכלא בירושלים, הובאו _אהמו _7 למרפאה של <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים, במרכז המשטרה. אחד -אמידים, חיגר, שהלך ...</div>"
35	hzh19420112-01.2.50	12 January 1942	hzh	.נדבות לביה''ח הממשלתי ביפו	"<div class=""txtsearchsnippet"">... ביפו, תרם אלף לא‭''‬י לשם בגין אגף יולדות ליד <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו. מוצטאפא אבו זייד תרם למטרד, זו ...</div>"
36	dav19380704-01.2.13	4 July 1938	dav	פצצת אל מכונית הדר הכרט?	"<div class=""txtsearchsnippet"">ירחיב ההר בשכונת הרצליה ליד <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה נזרקת אמש ב־‭6. 45‬ פצצת אל ...</div>"
37	haretz19420521-01.2.66	21 May 1942	haretz	תאונה קטלנית על הקאס&ל	"<div class=""txtsearchsnippet"">... מצבו של אחד מהם קשה. ההרוג והפצועים נאספו אל <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים.</div>"
38	hayomjlm19480321-01.2.22	21 March 1948	hayomjlm	ערבים שודדים נשק משומרי מחסומיהם	"<div class=""txtsearchsnippet"">... את נשקו של שוטר ערבי שעמד על המשמר לפני <b class=""highlightcolor"">בית החולים הממשלתי■</b></div>"
39	dav19460210-01.2.38	10 February 1946	dav	Untitled	"<div class=""txtsearchsnippet"">... זכרון אחים, נחלת ציון' רה' יפו(משער יפו עד. הדאר‭, <b class=""highlightcolor"">(‬בית החולים _הממשלתי,</b> ־ דה' הנסיכה מרי (נעיין פצפה עד ...</div>"
40	haretz19470807-01.2.69	7 August 1947	haretz	מקרה דבר בקרבת יפו	"<div class=""txtsearchsnippet"">... ההלימו הולי הדפד פהיפה כל הוא הדבר יצאו את <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה פרס ל־3 חולים שהועב־ ת לפני ...</div>"
41	hbkr19450831-01.2.38	31 August 1945	hbkr	"מחוזלוד"" בלי מושלים """	"<div class=""txtsearchsnippet"">... מחוז . לוד• ה־ד מסגי""ב וסמ""ת הי• והועברו מ""ביע <b class=""highlightcolor"">'בית החולים הממשלתי</b> . ד־דקץי. יא וזר. ־ שבישל ממהיז ...</div>"
42	hzh19430713-01.2.56	13 July 1943	hzh	עובמקוידברנתלאביב	"<div class=""txtsearchsnippet"">, אל <b class=""highlightcolor"">בית החולים . הממשלתי</b> למחלות 'מדבקות הועבר :במוצאי שבת אדם. ...</div>"
43	hzh19461115-01.2.82	15 November 1946	hzh	נתגלו 3 מוקשים בקו רכבת	"<div class=""txtsearchsnippet"">... בבוקר בשעת פיצוץ הרכבת בקרבת שכ' התקווה מת ?מפצעיו <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו, הוא היה מוחמד איברהים נורי מלוד.</div>"
44	hzh19471223-01.2.19	23 December 1947	hzh	גופתו של מ.מזרהי לא הובאה לקבורה	"<div class=""txtsearchsnippet"">... שעברה נשרפה על ידי ערבים במוצאי שבת במגרש שמאחורי <b class=""highlightcolor"">בית החולים הממשלתי</b> בצפת. עובדה זו הגבי י -ה את ...</div>"
45	hmf19450123-01.2.42	23 January 1945	hmf	1_י3ד*	"<div class=""txtsearchsnippet"">... מכונית מגן דוד אדום חעבידח לחדד המתים ' של <b class=""highlightcolor"">בית החולים הממשלתי</b> ערבי שנתחשמל בזרם חשמלי ברחוב המלכים ונהרג ...</div>"
46	ahr19471007-01.2.62	7 October 1947	ahr	קטנות דמים בין שני _ערב־ם ברפת ברחובות רחובותום בי מחמוד אבו	"<div class=""txtsearchsnippet"">... נפצע. המת והפציע הועברו על יוי משטרת רחובות אל <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו.</div>"
47	haretz19480116-01.2.69	16 January 1948	haretz	פית ההוליפ הממשלתי פכית צפפה - לערכיפ	"<div class=""txtsearchsnippet"">מקור ערבי מוסמך בירושלים הודיע אתמול לסופרנו כי <b class=""highlightcolor"">בית החולים הממשלתי</b> בבית צפפה נממר לערבימ. אתמול נודע, שהממשלה ...</div>"
48	hbkr19480128-01.2.7	28 January 1948	hbkr	אנשי חברון מאייםים להחרים בכוח בניני הממשלה	"<div class=""txtsearchsnippet"">... למושל מחוז חברון. מר ספרוויל, ותבעה למסור ליוד. את <b class=""highlightcolor"">בית החולים הממשלתי</b> במקום וכן בנינים אחרים. אשר הממשלה מחזיקה ...</div>"
49	hzh19480101-01.2.58	1 January 1948	hzh	_קחילת ירושלים מוחה על שיתוק תנועת הטכסי י	"<div class=""txtsearchsnippet"">... מכוניות טקסי ציבוריות, 8 ו V ו ‭_1&lt;‬ת»ול _6ו1ד. <b class=""highlightcolor"">בית החולים הממשלתי</b> כמישה מכל היהודים שנמצאו שפ. ‭, ( ...</div>"
50	hzh19460815-01.2.13	15 August 1946	hzh	"נמשכות הפעולות לביצור ""מצוות"" ירושלים"	"<div class=""txtsearchsnippet"">... משרדי השל־ טון, כמו בתי הדין הנמצאים-בתוך דחבת הרוסים, <b class=""highlightcolor"">בית החולים הממשלתי</b> ועוד. בדעת השלטונות להעביד את• המשרדים ואת ...</div>"
51	dav19381116-01.2.14	16 November 1938	dav	UNKNOWN	"<div class=""txtsearchsnippet"">... ? לפתח _ג: ‭-:‬ תעשית כבדהיי ־ מ. זינגר <b class=""highlightcolor"">בית החולים הממשלתי</b> . ב תיפחט. זינר • די'ר ה. ...</div>"
52	dav19480205-01.2.9	5 February 1948	dav	שוטר בריטי רצח יהודי _3ג_3נ&#8237;5*&#8236;י הי_3ה	"<div class=""txtsearchsnippet"">... בן ‭. 19‬גופתו הועברה ע''י המשטרה _ב־2 בלילה אל <b class=""highlightcolor"">בית החולים הממשלתי</b> _גבת־גלים. נאסרו 8 עובדי נטל יהודים.</div>"
53	haretz19480224-01.2.69	24 February 1948	haretz	נהרגו 4 ערבים	"<div class=""txtsearchsnippet"">... ביניהמ אשה אחת, ו־9 ערבים נפצעו. כולם •הועברו לש <b class=""highlightcolor"">בית החולים הממשלתי</b> בעזה.</div>"
54	hzh19420805-01.2.10	5 August 1942	hzh	זריקות נגד טיפוס בירושלים	"<div class=""txtsearchsnippet"">... —;'‬ בבוקר עד ‭, 1‬ו־‭6—3‬ אתריהצהרים!מחלקת הנשים : של <b class=""highlightcolor"">בית החולים הממשלתי,</b> בימים ב' !ות' ‭6—3‬ ־ אתרי הצהרים, ...</div>"
55	haretz19370804-01.2.105	4 August 1937	haretz	לאחר רצח הערבי בירושלם	"<div class=""txtsearchsnippet"">... גופתו של עוםמאן מוםטפה והיא נשארה בחדר המתים של <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים.</div>"
56	hbkr19391116-01.2.25.2	16 November 1939	hbkr	Page 1 Advertisements Column 2	"<div class=""txtsearchsnippet"">ד"" ר טוביה ויהודית סמזרנבמ רופא <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים י מודיעים 5ז:. ""ד יי: ב: ...</div>"
57	hbkr19440127-01.2.58	27 January 1944	hbkr	"נפתח בית החולים למושבות - ירקו!"""	"<div class=""txtsearchsnippet"">שלשום נפתח בת""א <b class=""highlightcolor"">בית החולים הממשלתי</b> ""ה־רקיד לאישפוז חולי המושבות, לעת עתה מכיל ...</div>"
58	hzh19381227-01.2.17	27 December 1938	hzh	מדוע לא תורגמו הנאומים בחיפה לעברית &#8237;.? &#8236;	"<div class=""txtsearchsnippet"">... הנציב העליון, מנהל שירותי הרפואה וראש עירית היפה בפתיחת <b class=""highlightcolor"">בית החולים הממשלתי</b> . בחיפה, שכידוע לא תורגמו לעברית. ו</div>"
59	haretz19380719-01.2.18	19 July 1938	haretz	התנהשות כנהג יהודי בצפת	"<div class=""txtsearchsnippet"">... רובין אשה חולה באוטו 'י1לו מהרובע היהודי בצפת אל <b class=""highlightcolor"">בית החולים הממשלתי,</b> הנמצא בקצה הרובע ה;רבי. כשהנהג יצא מהצד ...</div>"
60	khm19480504-01.2.49	4 May 1948	khm	"פעולה להעברת ביה""וו הממשלתי בחיפה לרשות יהודית"	"<div class=""txtsearchsnippet"">... בקר בהיסח ודן עם העיוידי והשלטונות :דבר גורלו של <b class=""highlightcolor"">בית החולים הממשלתי</b> העומד להיות מועבר לעירית חיפה. הועד הלאומי ...</div>"
61	mivrak19480425-01.2.20	25 April 1948	mivrak	הוועדה לשביתת־נשק בא״י נתכנסה היום	"<div class=""txtsearchsnippet"">... בירושלים, הדגל של הצלב הבינלאומי יונף על בנינים אלה: <b class=""highlightcolor"">בית החולים הממשלתי,</b> בית החו־</div>"
62	dav19360912-01.2.7	12 September 1936	dav	םעשה־זוזה	"<div class=""txtsearchsnippet"">... היו אקדו־יפ. הם ירו עליהם. ההרוגה והפצועים הועברו את <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו.</div>"
63	haretz19460213-01.2.45	13 February 1946	haretz	ן חצעת מכירח I	"<div class=""txtsearchsnippet"">... לשמוש מספר ‭6019‬ מסוג . ^)‭0-1‬ הנמצאת עתה בגרג' <b class=""highlightcolor"">בית החולים הממשלתי.</b> בירושלים. הצעות! תתקבלנה רק בכתב על שם ...</div>"
64	haretz19480426-01.2.41	26 April 1948	haretz	5 בניינים בירושלים בחסות/הצלב האדונ	"<div class=""txtsearchsnippet"">... האדום, והאגדה המדיצינית האמריקאית. נודע כי המינים הם: בנין <b class=""highlightcolor"">בית החולים הממשלתי</b> במגרש הרוסים, הבנין ליולדות . שהיה פעם ...</div>"
65	hmf19411007-01.2.51	7 October 1941	hmf	בחך פויךלנוו	"<div class=""txtsearchsnippet"">... חתנדב לצבא. משפחתו בהונגריה. גויתו הובאה לשם בדיקה אל <b class=""highlightcolor"">בית־ החולים הממשלתי</b> בחיפה ומשם — לכפר המכבי. במוצ""ש הובא ...</div>"
66	dav19480621-01.2.48	21 June 1948	dav	&#8237;8 6 53383 1 8 &#8236;	"<div class=""txtsearchsnippet"">... את כל עניני האישפוז בחיפה רבתי , להעביר אל <b class=""highlightcolor"">בית החולים הממשלתי</b> את רוב המחלקות של שאר בתי החולים, ...</div>"
67	yomyom19481124-01.2.14	24 November 1948	yomyom	נספח ימי ואווירי לנציגות ארה״ב	"<div class=""txtsearchsnippet"">... ד־ ידי קפיצה מקומה ב׳. במצב קשה הועברה ל־' <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה. ברק הרגו יוסף דניאל מנשה, בן ...</div>"
68	dav19381116-01.2.35.2	16 November 1938	dav	Page 3 Advertisements Column 2	"<div class=""txtsearchsnippet"">הוציאה לפועל כל עבודות הנגרות בבנין <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה</div>"
69	hbkr19460619-01.2.9	19 June 1946	hbkr	הלוית 11 ההרוגים בחיפה	"<div class=""txtsearchsnippet"">... העלמין עוד בצהרים וחלבורה נת־ עכבה בםקזדת הבולשת. ליד <b class=""highlightcolor"">בית החולים הממשלתי</b> בחיפה, בו נמצאים תשעה פצועים, הופקד משמר ...</div>"
70	hayomjlm19481121-01.2.6	21 November 1948	hayomjlm	הועברו העובדים	"<div class=""txtsearchsnippet"">של בית החולי□ הממשלתי המנגנון של <b class=""highlightcolor"">בית החולים הממשלתי</b> לשעבר, בירושלים, אשר כלל 22 עובדים, הוצא ...</div>"
71	dav19360820-01.2.25.1	20 August 1936	dav	Page 3 Advertisements Column 1	"<div class=""txtsearchsnippet"">... הורי _האחיות _שנרצחו ומביעות את תנחומיהן לאחיות היהודיות של <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים _8</div>"
72	dav19350206-01.2.35	6 February 1935	dav	הממשלה תבנה בית חולים לחולי-חח	"<div class=""txtsearchsnippet"">... השנה ותמשך שנתיים. עם הקמת בית חולים זה, ייסגר <b class=""highlightcolor"">בית החולים הממשלתי</b> לחולי רוח בבית־ לחם, כולו או בחלקו, ...</div>"
73	hmf19480112-01.2.70	12 January 1948	hmf	פצצה ליד _אוטובוס יהודי משוריין בירושלם |	"<div class=""txtsearchsnippet"">... נמםר כי במקום נמצאו חוטי חשמל שנםתיימו במור חצר <b class=""highlightcolor"">בית החולים הממשלתי</b> למחלות עינימ. מאיזיד, נהג האד טובום _ממפר ...</div>"
74	hbkr19480126-01.2.5	26 January 1948	hbkr	ערבי נהרג וחמשה נפצעו ליד יפו	"<div class=""txtsearchsnippet"">... יריות מכלי נשק אוטומטיים &gt;ענר האוטובוס. ההרוג והפצועים הובאו <b class=""highlightcolor"">&gt;בית החולים הממשלתי</b> ביפו. לנית החולם' ביפו הובאו במשך בוקר ...</div>"
75	hbkr19401203-01.2.46	3 December 1940	hbkr	עוד גופת גבר	"<div class=""txtsearchsnippet"">... במרץ. חדר הגויות' ^ול הקרבנות האלח הועבדו אל ד'מו*י^ו^ל, <b class=""highlightcolor"">בית החולים הממשלתי</b> וישאףו שם ע1 הבוקר בשעה ‭. 10‬ ...</div>"
76	hmf19460701-01.2.45	1 July 1946	hmf	מצב האסירים בעכו ופצועי ההתקפה בחיפה	"<div class=""txtsearchsnippet"">... והולך וטוב. הפצועים מקבלים את הטיפול הרפואי הרגיל של <b class=""highlightcolor"">בית החולים הממשלתי.</b></div>"
77	dav19370307-01.2.11	7 March 1937	dav	התפוצצות בבית מ&#8237;_8?&#8236;כה לפצצות	"<div class=""txtsearchsnippet"">... החומר וארבעתם נפצעו, מתם שנים קשה. כולם הועברו . <b class=""highlightcolor"">בית החולים הממשלתי.</b> הכית נמצא כ. ־, רחק מטרים אחדים ...</div>"
78	hbkr19460411-01.2.52	11 April 1946	hbkr	מכונית מ. ד. א. העבירה שייך בדואי מבאר-שבע	"<div class=""txtsearchsnippet"">... שבסיב. העברת* של הח־לה היתה בלתי אפשרית באמבולנס של <b class=""highlightcolor"">בית החולים הממשלתי.</b> שאינו פתאים להעברת חילים במצב מסוכן. במשך ...</div>"
79	hbkr19410620-01.2.60	20 June 1941	hbkr	אסון מחריד בבת־ים	"<div class=""txtsearchsnippet"">... המאמצים להצילו עלו בתוהו והגויה הועברה לחדר המתים של <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו. אתמול I נערכה הבדיקה הרפואית של ...</div>"
80	hzh19390313-01.2.2	13 March 1939	hzh	&#8237;,,..,, ^™.^™_.^^^^^ &#8236;	"<div class=""txtsearchsnippet"">... הנמל על יד השער מס - פר 12 בקרבת <b class=""highlightcolor"">בית החולים הממשלתי.</b> נורו אליו כשמונה יריות _שפגעו בו והר־ ...</div>"
81	ahr19460619-01.2.9	19 June 1946	ahr	_הלוניח 11 ההרוגים | בהתקפת חיפה במוצאירם ב בליל על	"<div class=""txtsearchsnippet"">י‭, '‬ההתקפה בתי־המלאבר, של הרכבת, הרכאו אל <b class=""highlightcolor"">בית ; החולים הממשלתי</b> בחיפה 10 גופות של מתקיפים שנהרגו ...</div>"
82	dav19480309-01.2.64	9 March 1948	dav	ציוד צ_83י להגבה	"<div class=""txtsearchsnippet"">... האחות הותיקה חיה פורמן . גתמנתה *חית אהיאית -של <b class=""highlightcolor"">בית החולים הממשלתי</b> למושבות‭-. ‬כידוע‭-'‬ שימשה בתפקיד זה, 0_אז פתיחת ...</div>"
83	dhy19360415-01.2.104	15 April 1936	dhy	UNKNOWN	"<div class=""txtsearchsnippet"">תודת <b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים למנהל בית | התבשיל והכנסת אורהים ...</div>"
84	hbkr19391027-01.2.29.1	27 October 1939	hbkr	Page 4 Advertisements Column 1	"<div class=""txtsearchsnippet"">... פמזמר גמל וכל הנומות ביית חדש שבפרדם־כץתל־אפדיפ () מאחמ <b class=""highlightcolor"">בית החולים הממשלתי</b> בשפר של 2 לא""י לחודש. ‭'. ‬זמנים ...</div>"
85	hmf19481201-01.2.77	1 December 1948	hmf	"ביה""ה הממשלתי בירושלים ־־ נמסר לישראל"	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בית החולים הממשלתי</b> בירושלים נמצא עתה בידי היהודים. בהסכם שנחתם ...</div>"
86	hbkr19470131-01.2.73	31 January 1947	hbkr	חיץ דוקרני בבית הכלא בירושלים	"<div class=""txtsearchsnippet"">... בריטיים. שנפצעו אף הם בשעת חמריבה, עזבו אתמול את <b class=""highlightcolor"">בית־ החולים הממשלתי.</b> לאסירים לא הירשה עדיין לצאת מתאיהם ואף ...</div>"
87	hbkr19480222-01.2.64	22 February 1948	hbkr	מפקד הסוהר מגרש כורתים	"<div class=""txtsearchsnippet"">... •צאו דום־ר־ם "" דרך שער ו. א־וור המוגן מצו <b class=""highlightcolor"">בית החולים הממשלתי.</b></div>"
88	haretz19360729-01.2.50	29 July 1936	haretz	"בת""א ובסביבה"	"<div class=""txtsearchsnippet"">... יומים שבכה במצב רציני בהדםת"" והלילה מתה. "" נפתח <b class=""highlightcolor"">בית החולים הממשלתי</b> למחלות מדבקות הבוקר נפתה בדרך תל־אביב — ...</div>"
89	haretz19480428-01.2.48	28 April 1948	haretz	ההגנה קוראת לתושבי חיפה הערבים לחזור לבתיהם	"<div class=""txtsearchsnippet"">... מקלין מנהל משרד הבריאות הממשלתי וד""ר חמזי , מגהל <b class=""highlightcolor"">בית החולים הממשלתי,</b> הודיע ד''ר קצנלסון על החלסת המוסדות להבטיח ...</div>"
90	itonmeyuhad19340922-01.2.7	22 September 1934	itonmeyuhad	נעוץ מותו של הנער עודר בבית החולים ביפן	"<div class=""txtsearchsnippet"">... 14 לאב גוסס ש.ז• פרסמנו רשימה תחת הכותרת ""מוראות <b class=""highlightcolor"">בית החולים הממשלתי</b> ביפו"". ברשימה זו מסרנו מה שסח לנו ...</div>"
