n	id	date	publication	title	snippet
86	itonamami19471028-01.2.29	28 October 1947	itonamami	בירושרים	"<div class=""txtsearchsnippet"">... בית-חולים בנין ״של״ באיזור הבטחון יהפך לאגף האנגלי של <b class=""highlightcolor"">ביה״ח הממשלתי.</b> דױן על תאריך הפהירות לקהילה ועד הקהילה בירושלים ...</div>"
87	haretz19331219-01.2.12	19 December 1933	haretz	הלרית אליוט	"<div class=""txtsearchsnippet"">... י. אולש! בשם עוה״ד היהודים. ההלויה היתה אחה״צ. אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> במגרש הרוסים באו שלישו של הנציב העלמין וסננו ...</div>"
88	dav19320808-01.2.42.3	8 August 1932	dav	Page 4 Advertisements Column 3	"<div class=""txtsearchsnippet"">... תודתי הנני מביע _לדופא קו""ח ד""ר ־ ‭0_^‬ר ולרופא <b class=""highlightcolor"">ביה""ח הממשלתי</b> ד""ר דבאח, ולאחיות לחמניות, בעד התמסריתם להצילני טצ8דיני ...</div>"
89	hmf19460626-01.2.53	26 June 1946	hmf	_ידושליס	"<div class=""txtsearchsnippet"">... בתי המלאכה של מסילות הברזל בחיפה, עזבה אתמול את <b class=""highlightcolor"">ביה""ח הממשלתי</b> והועברה לבית הסוהר הארעי</div>"
90	hazmantlv19440327-01.2.36	27 March 1944	hazmantlv	Untitled	"<div class=""txtsearchsnippet"">... את עצמו בדירתו שברחוב אבן־עזרא 6• גופתו הועברה ל־ <b class=""highlightcolor"">ביה״ח הממשלתי.</b> מקר■*. זה עורר בהלה נוספת לאחר ההתפוצצויות והרציחות ...</div>"
91	itonmeyuhad19470627-01.2.16	27 June 1947	itonmeyuhad	מנחית הממממת כלניה ומועיבה אחיות וחמניות	"<div class=""txtsearchsnippet"">עובדי <b class=""highlightcolor"">ביה״ח הממשלתי</b> בפרדם כ״ץ הכריזו שביתת רעב נגד מנהלת המשק ...</div>"
92	itonmeyuhad19340412-01.2.5	12 April 1934	itonmeyuhad	רופא עולה מגרמניה, גואל	"<div class=""txtsearchsnippet"">... הדלת. במטתו שכב הרופא בלי ניע וזיע. הובהלה מרכבת <b class=""highlightcolor"">ביה״ח הממשלתי</b> והובילה את הד״ר מאיר להתם. כל הנסיו־ נות ...</div>"
93	ahr19471103-01.2.51	3 November 1947	ahr	&#8237;ni mil &#8236;	"<div class=""txtsearchsnippet"">... י לדת בת ד, וגרם למותה. גונתה נאספה אל <b class=""highlightcolor"">_ביה''ח הממשלתי.</b> פצ יי ‭:- _^‬ ה קשים התפוצצה ברגל ...</div>"
94	haretz19431226-01.2.33	26 December 1943	haretz	אסון מחריד בירושלים!	"<div class=""txtsearchsnippet"">... גופותיהם של שלשת הרוגי התאי-נה הועברו לחדר המתים של <b class=""highlightcolor"">ביה""ח הממשלתי.</b> המשטרה פתחה בחקירה. הנפגעים הם בני משפחה אחת ...</div>"
95	hbkr19460331-01.2.5	31 March 1946	hbkr	ועדת החקירה בלוזאן	"<div class=""txtsearchsnippet"">... היה כבר ללא רוח חיים. הוא הועבר לחדר־המתים של <b class=""highlightcolor"">ביה־ח הממשלתי.</b></div>"
96	hbkr19400528-01.2.95	28 May 1940	hbkr	יובלו של רופא בז האח	"<div class=""txtsearchsnippet"">... תושבי צפת. במקום שם שמש וזד""ר ט. ש. מנהל <b class=""highlightcolor"">ביה''ח הממשלתי.</b> יודעים לספר רבות על פעולותיו בעזרה 'לנל נצרך. ...</div>"
97	hazmantlv19440119-01.2.60	19 January 1944	hazmantlv	;n3’n3t	"<div class=""txtsearchsnippet"">... משא ברחוב המלכים בחיפה וידו נשברה הוא ה־עבר אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> וה־ . נהג ארנסט שטרנברג נעצר ושוחרר בערבות.</div>"
98	ahr19471005-01.2.77	5 October 1947	ahr	"&#8237;_1€1!_3 _imsns&#8236;_זרפ &#8237;nnigo&#8236; ש &#8237;11!&#8236; ת &#8237;:_!&#8236; וונ פ &#8237;i8_p_18D=""ra_3 &#8236;"	"<div class=""txtsearchsnippet"">... ‭-'‬לא ראו ולא שמעו ובר. גופות הנרצחים הועברו _י <b class=""highlightcolor"">ביה'ח הממשלתי</b> בפרדס כץ. הנח הנס ליבנברג, חייל משוחרר, אשד, ...</div>"
99	hbkr19351021-01.2.85	21 October 1935	hbkr	בפליליפ	"<div class=""txtsearchsnippet"">... איש ואשה משני הצדדים. נפצעו 8 מהנצים, שנאספו אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בהיפה. מצבם של שנים מן הפצועים קשה. שאר ...</div>"
100	kolisraeljlm19460124-01.2.21	24 January 1946	kolisraeljlm	גאולת אדמתו וקברו .. של נחום איש גם זו זצ״ל דיע.	"<div class=""txtsearchsnippet"">... זי״ע והאדמה אשר סביבו, הנמצא בדרומה של צפת □אחורי <b class=""highlightcolor"">ביה״ח הממשלתי</b> בצורת של גל אבנים. *טענתו של הר׳ דוב ...</div>"
101	hbkr19420626-01.2.56	26 June 1942	hbkr	החלה חקירת הנאשמים במכירת פרדס	"<div class=""txtsearchsnippet"">בא לביה'־ד בבגדי <b class=""highlightcolor"">ביה''ח הממשלתי.</b> סמוך לשעת הצהרים הדגיש עצמו ברע י י-צא ...</div>"
102	hazmantlv19430812-01.2.52	12 August 1943	hazmantlv	wras	"<div class=""txtsearchsnippet"">... בגב לוסיה מראד מחיפה, שנפצעה קשה והר עברה אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> בחיפה. בו ביום פגעה מכונית צבאית באשה אחרת ...</div>"
103	itonmeyuhad19470822-01.2.8	22 August 1947	itonmeyuhad	חכמים, הזהרו בדבריכם ובמילותיכם...	"<div class=""txtsearchsnippet"">... מסרו חוות־ דעתם האחידה הועבר הבר־מינן לחדר המתים של <b class=""highlightcolor"">ביה״ח הממשלתי</b> ביפו. מה שמפליא בכל הענין אינה טעותו של ...</div>"
104	ahr19480104-01.2.11	4 January 1948	ahr	שניים מתו מפצע י הם בחיבה	"<div class=""txtsearchsnippet"">... הרוגים ביריות נמצאו במורח חיפה ביום ו' והובאו אל <b class=""highlightcolor"">ביה""ח הממשלתי,</b> מחסור בבנזין _כחיפח ביום ו' כבר נתן המחסור ...</div>"
105	ahr19471217-01.2.50	17 December 1947	ahr	"שודד ערבי נפצע ע""י ה""הגנה"""	"<div class=""txtsearchsnippet"">... בן ‭, 32‬הנו ברת' המלכים, במצב מסוכן הובא אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> בכביש נשארה שלולית־דם. לפני כן ירח הצבא אל ...</div>"
106	ahr19471228-01.2.7	28 December 1947	ahr	"קציר הץודם &#8237;?a&#8236;ו""ו ו י&#8237;?""1?&#8236; &#8237;_IIJ IIJ &#8236;"	"<div class=""txtsearchsnippet"">... גרצת ייייית, ין 21 מנסר _אח_א דיופד, נאספה איל <b class=""highlightcolor"">_ביה''_ח הממשלתי</b> בחיפה</div>"
107	dav19480128-01.2.27	28 January 1948	dav	UNKNOWN	"<div class=""txtsearchsnippet"">... _8נימ‭3~. ‬ת ‭-, 50‬ _פצעיה קלים;שני הפצועים נלקחו אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> ‭--. ‬רקרג_*ה. בת 60 נפצעה־ ביום ב'־ *ד ...</div>"
108	haretz19440807-01.2.19	7 August 1944	haretz	הכלל והפרט ן	"<div class=""txtsearchsnippet"">ד""ר א. מיהי, מנהל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בפרדם כץ, חזר מחופשתו והתחיל בעבודתו• ה;ב' הודה ...</div>"
109	hmf19460919-01.2.1	19 September 1946	hmf	דה פון ויזל ממשיך בשביתת־הרעב ־ בגדרה	"<div class=""txtsearchsnippet"">... כך מסר ד""ר פוןווייזל אתמול בשעה 9 בבוקר למנהל <b class=""highlightcolor"">ביה""ח הממשלתי</b> הדייר בישארה כאשר בא להודיעו על שחרורו. דייר ...</div>"
110	hmf19460823-01.2.86	23 August 1946	hmf	"יובלה ב""אמפ""ר ד""וול"""	"<div class=""txtsearchsnippet"">... מאנית הגירוש ""אמפייר הייווד"" והועברו למחלקח למחלות מידבקות של <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה‭,. ‬ האניה שוקעת</div>"
111	hmf19460916-01.2.66	16 September 1946	hmf	14 יהודים נעצרו במאורעות יפו	"<div class=""txtsearchsnippet"">... 8 מהעצורים נמצאים ברמלה ו־6 ביפו. אמצעי זהירות ליד <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו בית החולים הממשלתי ביפו, שבו נמצאיב שלושת ...</div>"
112	hmf19470511-01.2.85	11 May 1947	hmf	רקדניות - יהודיה וערביה - נוצחו ביפו	"<div class=""txtsearchsnippet"">... הגיעו מיד למקום ופתחו בחקירה. את. הפצועים העבירו ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו ובדרך מתה הרק־ דנית הערביה מפצעיה. הפצועה ...</div>"
113	hzh19480119-01.2.51	19 January 1948	hzh	", ערבים של_» ה י ו ול1 נבראו מעשה: נהפאים ובהודעת הממשלה גורו ע""י יהורם"	"<div class=""txtsearchsnippet"">... או גינוי הרצח ' השפל של ד""ר להר, מנהל <b class=""highlightcolor"">ביה""ח הממשלתי</b> של ? ביתצפפה, בשעת_^עבודתו, היא י מצאה לנכון ...</div>"
114	khm19480102-01.2.41	2 January 1948	khm	בועלי הנבט ?חזרו לעבודה לאהד מילוי תביעותיהם	"<div class=""txtsearchsnippet"">... אחה""צ מחד (היום) באותו מקומ. _ה_^דים היהודים עזבו את <b class=""highlightcolor"">ביה''ח הממשלתי</b></div>"
115	haretz19330711-01.2.3	11 July 1933	haretz	בירושלים	"<div class=""txtsearchsnippet"">... מוג׳יב בעבר הירדן. גופתו הוצאה מ! הנהר והובאה אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> בירושלים. ""מדינת היהודיש"" יצאה חוברת ""מדינת היהודים"" מאת ...</div>"
116	ahr19471020-01.2.32	20 October 1947	ahr	Untitled	"<div class=""txtsearchsnippet"">... נעצר ונורה ברגלי ע""י השוטר הפצוע נאסף במוצ''_ש אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> _בח־פה זריקות חיסרן נגד חולירע הנהית ־וכת־חולים בחיפה ...</div>"
117	dav19480917-01.2.67	17 September 1948	dav	שר־הפנים לא אישר הצעת המופלגות והארגון להרחבת יועדה העירונית בחיפה	"<div class=""txtsearchsnippet"">... לאחיות ליד ביה""ח הירקון בתל־אביב ובית הספר לאחיות ליד <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה. מסט־ התלמידות בשני בתי־הספו הוא ‭. 70‬ ...</div>"
118	haretz19340617-01.2.8	17 June 1934	haretz	שוטר יהודי בירושלים נהוג במקרה אסון	"<div class=""txtsearchsnippet"">... אותח שעח ליד שולחן וכתב. מיד הובא הפצוע אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> וקרוב לשעח אחת ניתחוהו •הרופאים תומםון ולייטבודי. מיד ...</div>"
119	haretz19470919-01.2.59	19 September 1947	haretz	Untitled	"<div class=""txtsearchsnippet"">... מ ־ . תושבי טירה כולם, נפצעו והועברו־ ל <b class=""highlightcolor"">ביה'־ח הממשלתי</b> בחיפי. . שנים מהם• ג'ומ' עה דאוד ודייב ...</div>"
120	haretz19480209-01.2.44	9 February 1948	haretz	משלחת הצלב האדום מסיירת בחיפה	"<div class=""txtsearchsnippet"">... לקת הבריארת של הממשלה גב' חברדני האחרת הראשית של <b class=""highlightcolor"">ביה""ח הממשלתי</b> והי ד""ר רולשמיץ מנהלר הרםדאי של ביהיוז. במקום ...</div>"
121	haretz19441107-01.2.41	7 November 1944	haretz	"1 וחצי מיליון תיבות הדרים קונה מיניסטריון האספקה בא""י ."	"<div class=""txtsearchsnippet"">... יהודים), ‭32‬ הבריאו, ו־‭11‬ נמצאים במחלקה ילמחלות מידבקות שע""י <b class=""highlightcolor"">ביה""ח הממשלתי</b> לטיפול. מספר הזריקות שנעשו עד עתה לחיסון נגד ...</div>"
122	hmf19471226-01.2.95	26 December 1947	hmf	הלוית א.ל.פיליקנסקי	"<div class=""txtsearchsnippet"">... ערך אתמול ביקור של חג־ המולד במדור הבריטי של <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים וחילק מתנות לשוטרים החולים והפצועים שם. ערקו ...</div>"
123	hmf19460830-01.2.58	30 August 1946	hmf	"משפטו שר אלקלעי בביה""ד הצבאי הופסק כשהרגיש ברע"	"<div class=""txtsearchsnippet"">... הגה מפיו. הוחזר לבית המשפט לאחר שנבדק ע""י רופאי <b class=""highlightcolor"">ביה""ח הממשלתי</b> הוחזר _מגחם אלקלעי ב־3 אחה""צ לבית המשפט בצירוף ...</div>"
124	hzh19441016-01.2.55	16 October 1944	hzh	"&#8237;a "" n&#8236; ה"	"<div class=""txtsearchsnippet"">... יי בין שלושת חולי הדבר שהובאו בימים אלה למבדדת <b class=""highlightcolor"">?ביה""ח הממשלתי</b> 2 ילדים ערבים 'מארר־אל־יהוד. השלישי — שומר יהודי ...</div>"
125	khm19480114-01.2.56	14 January 1948	khm	26 בתים גיזוהנ רבים נהרסו בפעולות _והגנוז,בשייך _גיראח	"<div class=""txtsearchsnippet"">... ‭, 3K‬משכ' בקעה- העליונה, נפצע קל שעה שעבר לי'ף- <b class=""highlightcolor"">ביה""ח. הממשלתי</b> בבית צ&amp;אפה הבוקר. ? אמבולנ_© יהודי מעביר _פצועיע ...</div>"
126	ahr19480123-01.2.9	23 January 1948	ahr	ה_23 _ודעיט ת קו 9 במק1ט שה1חדם גשוק=מ_&_ן	"<div class=""txtsearchsnippet"">... עורר התרגשות רבה ורבים חששו לגורלה. לכתבנו, שהתקשר עם <b class=""highlightcolor"">ביה""ח הממשלתי</b> נאמר, כי האשד, נח־ בשד ונשלחה לביתה</div>"
127	dhy19350404-01.2.49	4 April 1935	dhy	תל־אביב	"<div class=""txtsearchsnippet"">... 3 ימים בימה של ת""א. בא־כחנו נתקשר מיד עם <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו' אך מפני השעה המאוחרת לא רצו לאשר ...</div>"
128	dhy19351021-01.2.36	21 October 1935	dhy	ירושלים של מטה _.האללו! מגן דוד ודום* ?	"<div class=""txtsearchsnippet"">... לאהר שטלפנו חצי שעה למגד""א — הוכרהו להתקשר עם <b class=""highlightcolor"">ביה""ח הממשלתי</b> וכעבור 3 רגעים מגיעה המכונית הממשלתית של העזרה ...</div>"
129	dhy19321016-01.2.5	16 October 1932	dhy	Untitled	"<div class=""txtsearchsnippet"">... 'מעמקי הבאר הקטלנית. _גופותיהם של שאשת הקרבנות הובא!הבדיקה אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> העבודה בקרירה הבאר• הופסקה ע""י־ תמשמ־־ה אזמן בלתי־מוגבל. ...</div>"
130	haretz19340125-01.2.53.1	25 January 1934	haretz	Page 4 Advertisements Column 1	"<div class=""txtsearchsnippet"">... 26. 1. 34‬ בשעה 9 לפנה""צ. רחוב ההר, ע""י <b class=""highlightcolor"">ביה""ח הממשלתי.</b></div>"
131	hbkr19401127-01.2.21	27 November 1940	hbkr	הקומות הובאו לקנו ישוא?	"<div class=""txtsearchsnippet"">... להע־ . ביד משפ גם את אלה הנמצא-ס ב־ <b class=""highlightcolor"">'ביה''ח הממשלתי.</b> שאר תשעה הקרבבות נ 'סף לכך מוסרים לנו: ...</div>"
132	hbkr19410829-01.2.47	29 August 1941	hbkr	הערב - עתון העתובאים י	"<div class=""txtsearchsnippet"">... והובאו לבתיהם. ה: שלישי. שנפצע יותר קשה. ה-עבר אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה. תאונת עבודה בנמל היפה גוש של ביטון ...</div>"
133	hbkr19390324-01.2.45	24 March 1939	hbkr	, זוהה עובי חשוד	"<div class=""txtsearchsnippet"">... העתיקה ביפו נפצע עלי מהדי. :רא נלקזו י י <b class=""highlightcolor"">ביה""ח הממשלתי•</b> יריות אל ישובים יריות נודי אור ליום אתמול ...</div>"
134	hmf19451231-01.2.56	31 December 1945	hmf	&#8237;zn 3*_311 » * &#8236;	"<div class=""txtsearchsnippet"">... פנימה מצאו את מנחם שמש מוטל מת. מכונית של <b class=""highlightcolor"">ביה""ח הממשלתי</b> העבירה את הגופה לבית החולים ביפו לשם בדיקה. ...</div>"
135	hzh19480210-01.2.64	10 February 1948	hzh	_־ירומ_^מ	"<div class=""txtsearchsnippet"">... הברי־ אות של הממשלה, גב' חברוני האחות הראשית של <b class=""highlightcolor"">'ביה""ח. הממשלתי</b> וה־'יר וולשטין מנהלו הרפואי של ביה""ח ‭,. ‬בקור ...</div>"
136	hazmantlv19440124-01.2.41	24 January 1944	hazmantlv	.fflama® Mnmmxp mn ת	"<div class=""txtsearchsnippet"">... ובתיכם גם דוהג אחמד יוסף עבת. הפצועים ואספי אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> ב-</div>"
137	hmf19480108-01.2.1	8 January 1948	hmf	Untitled	"<div class=""txtsearchsnippet"">... אחד הנמלטים שגופתו המנוקבת כדורים . נמצאה על הגדר. <b class=""highlightcolor"">_!ביה""ח הממשלתי</b> זוהה אמרי כן כנסים בן :חיים בן ‭. ...</div>"
138	ahr19471024-01.2.48	24 October 1947	ahr	Untitled	"<div class=""txtsearchsnippet"">... גימאל אם־ לאן, כן ‭, 12‬נפצע ברגלו ונאסף אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה. השבת בוועדת התרבות קונצרט זמרה של סידור ...</div>"
139	dhy19320612-01.2.31	12 June 1932	dhy	Untitled	"<div class=""txtsearchsnippet"">... יצאנ מיד למקום ומצאו את גופת הנרצה שהובלה א_$ <b class=""highlightcolor"">ביה""ח הממשלתי.</b> ר גיגבים טרם נתפשו. נהרג מתוך שינה ביום ...</div>"
140	haretz19481121-01.2.43	21 November 1948	haretz	"ד""ר ה. הרמן דל"	"<div class=""txtsearchsnippet"">... חו־ לים ""הדסה"" (מיסיון) ברחוב הנביאים ?ירושלי* הועברו *ובדי <b class=""highlightcolor"">ביה""ח הממשלתי</b> לשעבר 38 עובדים שבבית החולים הממשלתי לשעבר הוצאו ...</div>"
141	hbkr19390823-01.2.49	23 August 1939	hbkr	&#8237;^£00 &#8236;	"<div class=""txtsearchsnippet"">... קל בזרועו השמאלית. הוא נתקבל לרפוי במחלקה הבריטית של <b class=""highlightcolor"">ביה""ח הממשלתי,</b> מקום שהכדור שנתקע בבשר ולא פגע בעצם — ...</div>"
142	hmf19440717-01.2.57	17 July 1944	hmf	ונל-אביב	"<div class=""txtsearchsnippet"">... אחה""צ הוציאו פועל אחד נטול הכרה. הוא הועבר ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו‭,. ‬בערך לפני * 6 הוצא הפועל השני ...</div>"
143	khm19471105-01.2.25	5 November 1947	khm	_ףערים _ובמושבי _חן	"<div class=""txtsearchsnippet"">... אוטו־ בו ערבי. 5 נוטעים נפצעו קל ונאםפו אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה. תורנות בתי מרקחת קריינקיו• חרצל ‭, 10‬טל‭!!223. ...</div>"
144	hazmantlv19430903-01.2.20	3 September 1943	hazmantlv	*A ‘WAV' Tinw	"<div class=""txtsearchsnippet"">... בצווארו. המתנקשים הצליחו להמלט. הפצוע הועבר במצב אנוש אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> בחיפה ועדיין לא חזרה אליו הכרת־. הפריע למפקחים ...</div>"
145	hazmantlv19430817-01.2.42	17 August 1943	hazmantlv	יsבחיפח<	"<div class=""txtsearchsnippet"">... בליל ■׳ גויתו של ערבי שלא זוהה ושהועברת ל־ <b class=""highlightcolor"">ביה״ח הממשלתי.</b> לפי חצוניותו סבורי■ שזה היה פושט יד, אשר ...</div>"
146	ahr19480521-01.2.43	21 May 1948	ahr	במשמתהפקיוים	"<div class=""txtsearchsnippet"">... שירותים י נוס־ םים במסגרת הסמכויות של עיריית חיפה <b class=""highlightcolor"">(ביה""ח הממשלתי,</b> המחלקה לפיקוח על המזונות, מוסדות ""יורקו"" והמחלקה לעבו""צ ...</div>"
147	hmf19470527-01.2.63	27 May 1947	hmf	משפט 5 נאשמי ההתקפה על כלא עכו נדחה ליום ד	"<div class=""txtsearchsnippet"">... אחד הנאשמים, יעקב וים, שהובא ל־ ביד‭*'?‬ באמבולנס ורופא <b class=""highlightcolor"">ביה""ח הממשלתי</b> הד""ר קאהאן מסר כי אינו מסוגל לעמוד למשפט. ...</div>"
148	hmf19471103-01.2.67	3 November 1947	hmf	"נהג יהודי נרצח ע""י ערבים בסביבת חיפה"	"<div class=""txtsearchsnippet"">... הגופה הועלתה על מכונית משטרה והועברה לחדר המתים של <b class=""highlightcolor"">ביה""ח הממשלתי.</b> הבדיקה הראשונה הוכיחה כי הוא מת מיריה ביום ...</div>"
149	hmf19460515-01.2.59	15 May 1946	hmf	תל-אביכ	"<div class=""txtsearchsnippet"">... להזדרז לקבל את הזריקות. לפי שמוסר הד""ר מלחי, מנהל <b class=""highlightcolor"">ביה""ח הממשלתי</b> למחלות מדבקות, הופיע הטיפוס השנה מוקדם וכבר בחדשי ...</div>"
150	hazmantlv19440816-01.2.45	16 August 1944	hazmantlv	^גחיפה!	"<div class=""txtsearchsnippet"">... פצעים רציניים. המשטרה שבאה למקום העבירה את הפצועים ל־ <b class=""highlightcolor"">בי״הח הממשלתי</b> ואסרה 30 מדנצים. השופט אחמד בק הוציא פקודת ...</div>"
151	haretz19470304-01.2.16	4 March 1947	haretz	שבתה תנועה המכוניות בעיר	"<div class=""txtsearchsnippet"">... '‭. (11 ‬ טםלקח הבריאות הממשלתית (טל. מס' ‭;(13‬ <b class=""highlightcolor"">ביה""ח הממשלתי</b> ""הירקון"" (טל. מם' ‭:(15‬ מנהל ביה""ח ""הירקון"" ד""ר ...</div>"
152	haretz19470701-01.2.45	1 July 1947	haretz	' בחיפה 1	"<div class=""txtsearchsnippet"">... אשה ושני ילדם. מי נפגע ביריות ההייליפ לפי הודעת <b class=""highlightcolor"">ביה""ח הממשלתי</b> בהיפר. נפגעו ע""י יריות החיילים ביופ א' בערב ...</div>"
153	hmf19480123-01.2.89	23 January 1948	hmf	ron הנוטרים ליד כפר 'ע1וד	"<div class=""txtsearchsnippet"">... הצליח להגיע ליעזור במקום שחיילים העבירו את הפצועים ל־ <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו. 'בשעות הצהרים אירע מקרה נוסף באזור זה ...</div>"
154	khm19480322-01.2.38	22 March 1948	khm	"בעיות האספהה וחלוקת המצרכים בדיוז מועצת עירית ת""א"	"<div class=""txtsearchsnippet"">... המומ־ חים הדרושים הוזמנו ויגיעו בהקדם האפ שרי—ציין רוקח. <b class=""highlightcolor"">ביה""ח הממשלתי</b> ""הירקון"" יועבר לפיקוחם של באי כוה העיריה חבר ...</div>"
155	ahr19470214-01.2.153	14 February 1947	ahr	Untitled	"<div class=""txtsearchsnippet"">... על אי־תנועח j במושבה הגרמנית. הפצוע נאסף אל י <b class=""highlightcolor"">?ביה""ח הממשלתי.</b> I בתערוכת ""העת• !תערוכת ההסתדרות ב""ביחבו"" פתוחה מ־9 ...</div>"
156	ahr19471212-01.2.68	12 December 1947	ahr	_בח־_3_ה _13_צצו ,בתי? והועלה _באש &#8237;1am &#8236;	"<div class=""txtsearchsnippet"">... כולם נפצעו פצעים קשים בכמה מקומות בגוף והובאו אל <b class=""highlightcolor"">ביה'ח הממשלתי.</b> ערבי רביעי נהרג. ממקור רשמי מוסרים, כי הפצצה ...</div>"
157	hmf19470928-01.2.74	28 September 1947	hmf	המעפילים לקפריסין	"<div class=""txtsearchsnippet"">... בכדור. היו היחידים שזכו להישאר ב־ ארץ בין כתלי <b class=""highlightcolor"">ביה""ח הממשלתי.</b> נשאר עוד גבר אחד שהמעפילים קראו לו בשם ...</div>"
158	hbkr19441224-01.2.9	24 December 1944	hbkr	במינסק לא היה אפילו.מנין ביום כפור	"<div class=""txtsearchsnippet"">... הזה. השבוע יפתח ' ביה""ח לחולי רוח בבת ים <b class=""highlightcolor"">ביה־ח הממשלתי</b> לחולי־רוח בבת־יפ יפתח ביום ה' יקריב ‭27‬ לה""ז. ...</div>"
159	hazmantlv19431028-01.2.55	28 October 1943	hazmantlv	עירית ת״א מתריעה נגד האימתנות והאלמות	"<div class=""txtsearchsnippet"">... החולים למושבות מר רוקח הודיע בהמשך הישיבה, שיתכן כי <b class=""highlightcolor"">ביה״ח הממשלתי</b> למושבות יפתח בתל־אביב בדצמבר.</div>"
160	hazmantlv19440116-01.2.59	16 January 1944	hazmantlv	031011!	"<div class=""txtsearchsnippet"">... הדוקר נאסר וה־ ' גויה של הנרצח נאספת אל <b class=""highlightcolor"">ביה״ח הממשלתי</b> בחיפד"" רוצח נידון למוות אתמול ב־9 בבוקר נתן ...</div>"
161	ahr19470326-01.2.25	26 March 1947	ahr	&#8237;yuan?_31B_31 &#8236;	"<div class=""txtsearchsnippet"">... סטאגטרן על־ידי מבינית־מניא‭. -‬גגרם לו שבר בזרוע וגאסף אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> נחש הכישו בווץריו אי סרים (מחוז חיכה) הכיש ...</div>"
162	ahr19480102-01.2.57	2 January 1948	ahr	"עשרות _הדוגים ופצועים ב פ עו ל ו ת ש י ן עונ ד""ד ח י פ ה"	"<div class=""txtsearchsnippet"">... ליק. הוא נהרג ומכוניתו נתגלגלה במדרון. הגופה נאספה אל <b class=""highlightcolor"">ביה""ח הממשלתי‭""</b> _XllmlU. ‬ פצצות ויריות פצצה נזרקה בשעה ‭10. ...</div>"
163	ahr19480227-01.2.134	27 February 1948	ahr	"פעולות־גמול &#8237;! !&#8236; של""הגנה"" _בחי&#8237;_*3&#8236;ה לאחר שפגש _םזחבודה"	"<div class=""txtsearchsnippet"">... שיחדרי היים. נתברר, בי הגופה, שהובאה ביום' ד אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> היא אותה גופה, שנמצאה בביידהקברות המוסלמי. הה־ מג ...</div>"
164	dav19341124-01.2.44	24 November 1934	dav	ספורדי	"<div class=""txtsearchsnippet"">... 22‬מחמד _רשיר, _נתרםק ביום ן' אחח""צ וחובא גוםס אל <b class=""highlightcolor"">ביה""ח הממשלתי</b> ביפו. רשיד עמד במרכז מסחרי, ברח י !השוק ...</div>"
165	dav19420716-01.2.54	16 July 1942	dav	חינה	"<div class=""txtsearchsnippet"">... 000‬ זריקות נגד _טיפוק ברוטרי-קלוב הרצה ד""ר _מישילאני, רופא <b class=""highlightcolor"">ביה""ח הממשלתי</b> למחלות מידבקות, ע? ‭"" ""‬ י מחלת הטיפוס. ...</div>"
166	haretz19470508-01.2.43	8 May 1947	haretz	בחיפה	"<div class=""txtsearchsnippet"">... 40‬ נפצע קשה וגגרם לו שבר בגולגולת. הועבר־ ל <b class=""highlightcolor"">ביה""ח הממשלתי</b> בחיפה ומשם לביה""ח רוטשילד. נכוותה כהתפוצצות פדימופ וואפיקה ...</div>"
167	hmf19440223-01.2.65.1	23 February 1944	hmf	Page 4 Advertisements Column 1	"<div class=""txtsearchsnippet"">_איגמאיל אבו אל־חיי — י'אבאלייה. ע""י <b class=""highlightcolor"">ביה""ח הממשלתי‭.</b> (‬ מוהמד טולבה — רחוב בוזה• עבדול האםיק ...</div>"
168	hzh19470610-01.2.64	10 June 1947	hzh	.וזיינו?	"<div class=""txtsearchsnippet"">... של הלגיון הערבי בבת . גלים, בקרבת הסיבוב אל <b class=""highlightcolor"">ביה""ח הממשלתי.</b> הבניינים פונו מיד. משמרות חיילים מהדיוויזיה השישית המוטסת ...</div>"
