n	id	date	publication	title	snippet
11	pls19390620-01.2.6	20 June 1939	pls	"m _^ A PAR _fTIASPnAn * i fiH _^ IN _MAFir _^ A _PyPP _^ O _^ fiON _**& "" riU 3 U il Jr \ i I i / \ i _f # \ 1 I r _^ _^^ w { j \ i"	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , MONDAY . —A TERRIFIC EXPLOSIONTHE SECOND , THIS ...</div>"
12	pls19361023-01.2.90	23 October 1936	pls	_JSII ! nJE ___^ OTI 33	"<div class=""txtsearchsnippet"">... Dr . J . H . Thompson , The <b class=""highlightcolor"">Government Hospital</b> . <b class=""highlightcolor"">Haifa</b> .</div>"
13	pls19380826-01.2.21	26 August 1938	pls	ARAB VEGETA H IE-SFXLER STARRED IN HAIFA	"<div class=""txtsearchsnippet"">ARAB VEGETA H IE-SFXLER STARRED IN <b class=""highlightcolor"">HAIFA</b></div>"
14	pls19391110-01.2.33	10 November 1939	pls	VILLAGER SUCCIJMFS TO WOUNDS	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Thursday . — Shafik Sadifc Said ( 22 ...</div>"
15	pls19361204-01.2.85	4 December 1936	pls	Constable Injured In Motor Collision	"<div class=""txtsearchsnippet"">ACCIDENT IN <b class=""highlightcolor"">HAIFA</b> ( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , Thursday ...</div>"
16	pls19381223-01.2.27	23 December 1938	pls	NEW HAIFA H 0 SPITAI	"<div class=""txtsearchsnippet"">NEW <b class=""highlightcolor"">HAIFA</b> H 0 SPITAI</div>"
17	pls19330903-01.2.41	3 September 1933	pls	Ordinance Enacted	"<div class=""txtsearchsnippet"">... Friday evening . He was taken to the Jerusalem <b class=""highlightcolor"">Government _Hospital</b> for treatment . The driver of the car ...</div>"
18	pls19380708-01.2.19	8 July 1938	pls	HAIFA RIOTS DEATH T 0 TX GROWS	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> RIOTS DEATH T 0 TX GROWS</div>"
19	pls19390823-01.2.17	23 August 1939	pls	NUFFIELD IRON LUNG FOR TEL AVIV	"<div class=""txtsearchsnippet"">... 8 o clock tonight at the Maccabi Hall , <b class=""highlightcolor"">Haifa</b> . # * * BIRTH Billing — To Victoria ...</div>"
20	pls19370831-01.2.37	31 August 1937	pls	UNKNOWN	"<div class=""txtsearchsnippet"">KNOCKED DOWN AND KILLED <b class=""highlightcolor"">HAIFA</b> , Monday . — Suleiman el Aqab , of ...</div>"
21	pls19390411-01.2.15	11 April 1939	pls	REFUGEE SUCCUMBS	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Monday . — Sunch Pick , 44 , ...</div>"
22	pls19390321-01.2.16	21 March 1939	pls	A . R . P . AND GAS MASKS FOR PALESTINE CZECH FACTORY TO HAIFA	"<div class=""txtsearchsnippet"">... . AND GAS MASKS FOR PALESTINE CZECH FACTORY TO <b class=""highlightcolor"">HAIFA</b></div>"
23	pls19340506-01.2.50	6 May 1934	pls	FOUR TOURISTS Iff CAR ACCIDENT	"<div class=""txtsearchsnippet"">... arrived in the M . S . Atlantis at <b class=""highlightcolor"">Haifa</b> and were travelling to Jerusalem from Tiberias , had ...</div>"
24	pls19361026-01.2.75	26 October 1936	pls	Untitled	"<div class=""txtsearchsnippet"">... Dr . J . H . _Thampsoo , The <b class=""highlightcolor"">Government Hospital</b> , <b class=""highlightcolor"">Haifa</b> .</div>"
25	pls19380802-01.2.4	2 August 1938	pls	3 Injured By Haifa Bombs CIRCASSIAN GHAFFIR BADLY WOUNDED	"<div class=""txtsearchsnippet"">3 Injured By <b class=""highlightcolor"">Haifa</b> Bombs CIRCASSIAN GHAFFIR BADLY WOUNDED</div>"
26	pls19390605-01.2.66	5 June 1939	pls	HAIFA GETTING READY JEWISH AND ARAB A . R . P . VOLUNTEERS INSPECTED	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> GETTING READY JEWISH AND ARAB A . R . ...</div>"
27	pls19380118-01.2.43	18 January 1938	pls	SON CHARGED WITH MURDER OF MOTHER	"<div class=""txtsearchsnippet"">CASE BEFORE <b class=""highlightcolor"">HAIFA</b> COURT OF CRIMINAL ASSIZE <b class=""highlightcolor"">HAIFA</b> , Monday . — ...</div>"
28	pls19390621-01.2.22	21 June 1939	pls	HAIFA NORMAL AGAIN NINETEENTH B 0 MR VICTIM SUCCUMBS	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> NORMAL AGAIN NINETEENTH B 0 MR VICTIM SUCCUMBS</div>"
29	pls19380626-01.2.11	26 June 1938	pls	DEATH OF INJURED BUS PASSENGER BITS DRIVER STILL AT LARGE	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Saturday . — Hadeeb Yusset Jouneh 40 one ...</div>"
30	pls19390705-01.2.2	5 July 1939	pls	MMisifii _$ § 2 M € S M _^ _Mtiisi & al _fow 9 Mondan 8 Momb Outfaae	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> * Tuesday . — An order restricting inter-urban traffic ...</div>"
31	pls19360618-01.2.39	18 June 1936	pls	Social and Personal	"<div class=""txtsearchsnippet"">... Palestine . _Cavaliier Nicolo Moscato , Italian Consul at <b class=""highlightcolor"">Haifa</b> , has been transferred to</div>"
32	pls19400809-01.2.22	9 August 1940	pls	FIGHTER AIRCRAFT FUND	"<div class=""txtsearchsnippet"">... M . B . E ., Station Master , <b class=""highlightcolor"">Haifa</b> East , and his staff . LP . 20 ...</div>"
33	pls19400818-01.2.55	18 August 1940	pls	UNKNOWN	"<div class=""txtsearchsnippet"">CUR SMASH nun ACRE <b class=""highlightcolor"">HAIFA</b> , Saturday . — Brigadier General A . J ...</div>"
34	pls19380114-01.2.19	14 January 1938	pls	IN CaOII . MO _*	"<div class=""txtsearchsnippet"">... , today . Constable Cartwright was ion his from <b class=""highlightcolor"">Haifa</b> , to Acre amd way did not . see ...</div>"
35	pls19381222-01.2.20	22 December 1938	pls	SENTENCE COMPLETED ON DAY OF TRIAL GUILTY OF MANSLAUGHTER	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Wednesday . — Completing his sentence on the ...</div>"
36	pls19390816-01.2.13	16 August 1939	pls	UNKNOWN	"<div class=""txtsearchsnippet"">MESSENGERS CONDITION STILL CRITICAL <b class=""highlightcolor"">HAIFA</b> , Tuesday . — Mousa Haj Mohamed Istaji , ...</div>"
37	pls19360306-01.2.61	6 March 1936	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... IN TAXI ACCIDENT ( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , Thursday . —Three persons were killed and three ...</div>"
38	pls19340227-01.2.40	27 February 1934	pls	DR . CH . WEIZMANN _-. ARRIVES	"<div class=""txtsearchsnippet"">RECEPTION AT QUAYSIDE ( From Our Correspondent ) <b class=""highlightcolor"">Haifa</b> , Monday . — Dr . Chaim Weizmann , ...</div>"
39	pls19380919-01.2.22	19 September 1938	pls	DRIVER KILLED IN CRASH	"<div class=""txtsearchsnippet"">... He suffered a fractured skull and died at the <b class=""highlightcolor"">Government Hospital</b> in the evening . _NATiow , _in-ADCEAir</div>"
40	pls19360710-01.2.67	10 July 1936	pls	Convalescent _Prisoners Escape from Hospital	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Thursday . — Two prisoners in the <b class=""highlightcolor"">Government ...</b></div>"
41	pls19380526-01.2.13	26 May 1938	pls	THREE ATTACKS WITHIN FORTY MINUTES ARAB CROWD STONE JEWISH HOUSES IN WADI RUSHMIEH	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Wednesday . — Naif Said Shouaiii , 18 ...</div>"
42	pls19391009-01.2.33	9 October 1939	pls	YOUTH KILLED BY TRAIN	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Sunday . — An unidentified Arab youth , ...</div>"
43	pls19381012-01.2.20	12 October 1938	pls	UNKNOWN	"<div class=""txtsearchsnippet"">TWO PRISONERS ESCAPE FROM HOSPITAL <b class=""highlightcolor"">HAIFA</b> , Wednesday . — Two Arah prisoners escaped from ...</div>"
44	pls19381118-01.2.61	18 November 1938	pls	ARTIFICIAL STONE MADE IN HAIFA	"<div class=""txtsearchsnippet"">ARTIFICIAL STONE MADE IN <b class=""highlightcolor"">HAIFA</b></div>"
45	pls19370707-01.2.24	7 July 1937	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... in Jerusalem on Monday . KILLED BY PASSING TRAIN <b class=""highlightcolor"">HAIFA</b> , Tuesday . — While walking on the Haifa-Samakh ...</div>"
46	pls19390614-01.2.13	14 June 1939	pls	WOUNDED IN ATTEMPT TO ESCAPE	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Tuesday . — Khader Abu Shkeirof imwho was ...</div>"
47	pls19361227-01.2.48	27 December 1936	pls	2-Year-01 d Shot Boy Dead in Haifa Home	"<div class=""txtsearchsnippet"">2-Year-01 d Shot Boy Dead in <b class=""highlightcolor"">Haifa</b> Home</div>"
48	pls19380411-01.2.23	11 April 1938	pls	Stalking the Raiders DOGS POINT TO BALAD ESH SHEIKH	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Sunday . — Following a search for the ...</div>"
49	pls19390907-01.2.20	7 September 1939	pls	DRUSE VICTIM DEAD	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Wednesday . — Salah Abu Abed ( 20 ...</div>"
50	pls19370728-01.2.33	28 July 1937	pls	UNKNOWN	"<div class=""txtsearchsnippet"">_SFTmEN DEATH <b class=""highlightcolor"">HAIFA</b> , Tuesday . — J . Straus , 59 ...</div>"
51	pls19380918-01.2.13	18 September 1938	pls	WOMAN SUCCUMBS TO WOUNDS WTTITIN RANGE OF FIRE	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">Haifa</b> , Saturday . — Farrah Bint Salim il Shibfi ...</div>"
52	pls19400617-01.2.16	17 June 1940	pls	CHTTJ _) KILLED TN HAIFA 4 MEN INJURED IN OTHRR _ROA-T _) AOrmFNTS	"<div class=""txtsearchsnippet"">CHTTJ _) KILLED TN <b class=""highlightcolor"">HAIFA</b> 4 MEN INJURED IN OTHRR _ROA-T _) AOrmFNTS</div>"
53	pls19360112-01.2.78	12 January 1936	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... DIES OF INJURIES ( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , January 8 . — Nazirafe Sulemanwho was knocked ...</div>"
54	pls19380722-01.2.27	22 July 1938	pls	FATAL ATTEMPT TO CLIMB ELECTRIC STANDARD	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Thursday . — Sami Assam Odeh _, an ...</div>"
55	pls19391229-01.2.36	29 December 1939	pls	"FAREWELL BANQUET FOR OR . MACQUEEN ""HAPPY AND HEALTHY FUTURE FOR HAIFA """	"<div class=""txtsearchsnippet"">... FOR OR . MACQUEEN HAPPY AND HEALTHY FUTURE FOR <b class=""highlightcolor"">HAIFA</b></div>"
56	pls19401128-01.2.72	28 November 1940	pls	SALVAGE WORK ON S . S . PATKIA THREE MORE VICTIMS OF HAIFA TRAGEDY	"<div class=""txtsearchsnippet"">... S . S . PATKIA THREE MORE VICTIMS OF <b class=""highlightcolor"">HAIFA</b> TRAGEDY</div>"
57	pls19380317-01.2.14	17 March 1938	pls	HAIFA ADVOCATE BADLY WOUNDED SHOT ON WAY TO OFFICE	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> ADVOCATE BADLY WOUNDED SHOT ON WAY TO OFFICE</div>"
58	pls19390625-01.2.9	25 June 1939	pls	ARAO CONSTABLE _MURDERED EARLY MORNING ATTACK IN HAIFA	"<div class=""txtsearchsnippet"">ARAO CONSTABLE _MURDERED EARLY MORNING ATTACK IN <b class=""highlightcolor"">HAIFA</b></div>"
59	pls19370820-01.2.21	20 August 1937	pls	CASINO BAT GALIM	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , • BY A NEW TROUPE OF FIRST-CLASS ARTISTS</div>"
60	pls19381111-01.2.8	11 November 1938	pls	If R P O IT T Pf _LTfV ALL PLUMBING WORK D R A I N A G K ! HOT WATER SUPPLY S T E A M H E A T I N G	"<div class=""txtsearchsnippet"">in tne new <b class=""highlightcolor"">Haifa</b> <b class=""highlightcolor"">Government Hospital</b> were lied and installed supp b y ...</div>"
61	pls19390406-01.2.25	6 April 1939	pls	_REHIGEES AGAIN AT SEA	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Wednesday . — The 700 Jewish refugees aboard ...</div>"
62	pls19371010-01.2.18	10 October 1937	pls	IN HAIFA C \ FE	"<div class=""txtsearchsnippet"">IN <b class=""highlightcolor"">HAIFA</b> C \ FE</div>"
63	pls19380826-01.2.16	26 August 1938	pls	ABANDONED SYNAGOGUE DESECRATED AT HAIFA	"<div class=""txtsearchsnippet"">ABANDONED SYNAGOGUE DESECRATED AT <b class=""highlightcolor"">HAIFA</b></div>"
64	pls19380401-01.2.17	1 April 1938	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... POLK A . -V , CtlARD OC \ _yAtOTfl <b class=""highlightcolor"">HAIFA</b> , Thursday . -- British Constable R . _Helnin ...</div>"
65	pls19380617-01.2.18	17 June 1938	pls	TROLLEY AND LORRY IN COLLISION _ACCIDENT AT FENYAMINA LEVEL . _CROSSING	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Thursday . — An armoured trolley preceding thc ...</div>"
66	pls19380915-01.2.11	15 September 1938	pls	SENTENCED FOR THEFTS FROM SYNAGOGUES	"<div class=""txtsearchsnippet"">... TEL AVIV , Wednesdayr— Mohammed Ali Azar , of <b class=""highlightcolor"">Haifa</b> , who ( as reported officially ) was wounded ...</div>"
67	pls19341213-01.2.41	13 December 1934	pls	In Brief	"<div class=""txtsearchsnippet"">... at noon on Sunday and was taken to the <b class=""highlightcolor"">Government Hospital</b> were he died almost immediately . Because they ...</div>"
68	pls19380218-01.2.31	18 February 1938	pls	FATAL ACCIDENT TO HAIFA CHILDREN	"<div class=""txtsearchsnippet"">FATAL ACCIDENT TO <b class=""highlightcolor"">HAIFA</b> CHILDREN</div>"
69	pls19381220-01.2.28	20 December 1938	pls	BRITISH CONSTABLE BURIED AT HAIFA VICTIM OF CAR ACCIDENT	"<div class=""txtsearchsnippet"">BRITISH CONSTABLE BURIED AT <b class=""highlightcolor"">HAIFA</b> VICTIM OF CAR ACCIDENT</div>"
70	pls19391012-01.2.17	12 October 1939	pls	All Haifa Noiv Prepared to ivith Air Raids Cope	"<div class=""txtsearchsnippet"">All <b class=""highlightcolor"">Haifa</b> Noiv Prepared to ivith Air Raids Cope</div>"
71	pls19380105-01.2.34	5 January 1938	pls	INVESTIGATION INTO HAIFA MURDER CASE	"<div class=""txtsearchsnippet"">INVESTIGATION INTO <b class=""highlightcolor"">HAIFA</b> MURDER CASE</div>"
72	pls19380811-01.2.15	11 August 1938	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... . 5 to the Moslem Commu- ; nity in <b class=""highlightcolor"">Haifa</b> ; LP . 20 to <b class=""highlightcolor"">Haifa</b> freemasons for distribution ...</div>"
73	pls19390617-01.2.19	17 June 1939	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... * _rebrated his 70 th birthday last week it <b class=""highlightcolor"">Haifa</b> , was the recipient of congra _ulations by numerous ...</div>"
74	pls19380810-01.2.18	10 August 1938	pls	BROTHERS ACQUITTED DEFENCE NOT _CALLED AT HAIFA MILITARY COURT	"<div class=""txtsearchsnippet"">BROTHERS ACQUITTED DEFENCE NOT _CALLED AT <b class=""highlightcolor"">HAIFA</b> MILITARY COURT</div>"
75	pls19400526-01.2.14	26 May 1940	pls	ALLEGED ATTEMPT TO MURDER SISTER-IN-LAW	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Saturday . — Amin Hamed Kassis was detained ...</div>"
76	pls19380525-01.2.9	25 May 1938	pls	_iiSf _^ _ifl _^ A | _KfMf _iJ _^ i i it _w _A _^^ 8 A _IKJl _*?^ ( f _^ A _^ ii A i _TfRfS Cf ! _'^ _iti _^ : l /\ — _lls _#% P _fiVti . : / mfm W A _*\^ J _* _W El II Im _W Sioninq 9 _Shooting ; _ICnrfew Imposed	"<div class=""txtsearchsnippet"">... tah Tikva . The following are detained at the <b class=""highlightcolor"">Government Hospital</b> : Pavla Markova , 30 , and Ana ...</div>"
77	pls19350704-01.2.43	4 July 1935	pls	Social and Personal	"<div class=""txtsearchsnippet"">... , P . O . B . 268 , <b class=""highlightcolor"">Haifa</b> .</div>"
78	pls19380825-01.2.20	25 August 1938	pls	BRITISH P . C . SERGEANT W 01 _INDED BY CONVICT ATTACK IN ACRE PRISON	"<div class=""txtsearchsnippet"">... slightly injured . Sergeant Coles was rushed to the <b class=""highlightcolor"">Government Hospital</b> in <b class=""highlightcolor"">Haifa</b> and is reported to be progressing ...</div>"
79	pls19380719-01.2.25	19 July 1938	pls	ARAB CHARGED WITH WOUNDING JEW FACING TRIAL BEFORE HAIFA MILITARY COURT	"<div class=""txtsearchsnippet"">ARAB CHARGED WITH WOUNDING JEW FACING TRIAL BEFORE <b class=""highlightcolor"">HAIFA</b> MILITARY COURT</div>"
80	pls19350123-01.2.40	23 January 1935	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... T . Cochrane . His Excellency to-dav flew to <b class=""highlightcolor"">Haifa</b> where lie was met , at the J . ...</div>"
81	pls19370616-01.2.32	16 June 1937	pls	PEDESTRIAN KILLED IN LORRY COLLISION	"<div class=""txtsearchsnippet"">... pedestrian was instantly killed and Hah a Agassi of <b class=""highlightcolor"">Haifa</b> , another pedestrian , seriously injured - Miss Agassi ...</div>"
82	pls19380809-01.2.21	9 August 1938	pls	VOLUNTARY TAXES FOR REDEMPTION FUND BUS RIDES AND EN TER-TAl N MEN TS	"<div class=""txtsearchsnippet"">VILLAGER SHOT AT <b class=""highlightcolor"">HAIFA</b> <b class=""highlightcolor"">HAIFA</b> , Monday . — Mahmud _Issja Zakhta , ...</div>"
83	pls19350801-01.2.54	1 August 1935	pls	-Strikers Hunger	"<div class=""txtsearchsnippet"">... before his arrest , is under observation in the <b class=""highlightcolor"">Government Hospital</b> where he is receiving the appropriate hospital diet ...</div>"
84	pls19390116-01.2.11	16 January 1939	pls	UNKNOWN	"<div class=""txtsearchsnippet"">An Inspector of the <b class=""highlightcolor"">Haifa</b> Sanitary Department , Maroun Ibrahim Massis , was shot ...</div>"
85	pls19390125-01.2.21	25 January 1939	pls	EXPLOSIONS PRECEDE BLAZE	"<div class=""txtsearchsnippet"">TIBERIAS VICTIM BURI 1 RD <b class=""highlightcolor"">HAIFA</b> , Tuesday . — Jacob Fishgrund , the employee ...</div>"
86	pls19400623-01.2.13	23 June 1940	pls	"TAKE _STF _^ S SAFETY _fFAFUPFS F _^"" _PATROLS"	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> _CTIF 3 TAS</div>"
87	pls19360713-01.2.42	13 July 1936	pls	Bombs , Barricades , Arson and amite Dyn	"<div class=""txtsearchsnippet"">( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , Sunday . — A bomb exploded at 8 ...</div>"
88	pls19390720-01.2.18	20 July 1939	pls	MOTHER , 2 CHILDREN DIE IN ONE DAY	"<div class=""txtsearchsnippet"">FAMILY TRAGEDY NEAR <b class=""highlightcolor"">HAIFA</b></div>"
89	pls19360206-01.2.28	6 February 1936	pls	J * t Short	"<div class=""txtsearchsnippet"">... Mahmud Tarbulsi , 22 , of vVadi Saleeb , <b class=""highlightcolor"">Haifa</b> District , committed suicide on Monday , by soaking ...</div>"
90	pls19390508-01.2.26	8 May 1939	pls	SENTENCE EXPIRES . RUT REFUGEES STILL TN CUSTODY	"<div class=""txtsearchsnippet"">... detained , Max Luria , was transferred to the <b class=""highlightcolor"">Government Hospital</b> at <b class=""highlightcolor"">Haifa</b> for treatment today . ? % ...</div>"
91	pls19380425-01.2.25	25 April 1938	pls	Police Memorial Service at Haifa	"<div class=""txtsearchsnippet"">Police Memorial Service at <b class=""highlightcolor"">Haifa</b></div>"
92	pls19361206-01.2.51	6 December 1936	pls	_Watchman Held fo r	"<div class=""txtsearchsnippet"">ALLEGED STONING ( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , Saturday . — According to a police report ...</div>"
93	pls19390926-01.2.9	26 September 1939	pls	"DAYLIGHT ""RAID ON HAIFA 'INCENDIARY BOMBS"" AND ""CASUALTIES """	"<div class=""txtsearchsnippet"">DAYLIGHT RAID ON <b class=""highlightcolor"">HAIFA</b> INCENDIARY BOMBS AND CASUALTIES</div>"
94	pls19380708-01.2.11	8 July 1938	pls	_r- !* 3 i H El / \ _ill . i _/* \ !¦ \ 4 m 1	"<div class=""txtsearchsnippet"">... an hour or so before the le of peop <b class=""highlightcolor"">Haifa</b> were allowed by the curfew order to leave theiir ...</div>"
95	pls19370924-01.2.29	24 September 1937	pls	UNKNOWN	"<div class=""txtsearchsnippet"">PRISONER FAINTS IN COT _^ T <b class=""highlightcolor"">HAIFA</b> , Thursday . — Some excitement was caused today ...</div>"
96	pls19400405-01.2.20	5 April 1940	pls	ALLEGED _TITT-AND-RUN DRIVER CAUGHT THRTLLTNCr CHASE RY _POLICE	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">HAIFA</b> , Thursday . — An alleged hit-and-run driver was ...</div>"
97	pls19340118-01.2.44	18 January 1934	pls	Haifa Labour Dispute Ended	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">Haifa</b> Labour Dispute Ended</div>"
98	pls19391018-01.2.25	18 October 1939	pls	MURDERED CONSTABLES BURIED IN HAIFA	"<div class=""txtsearchsnippet"">MURDERED CONSTABLES BURIED IN <b class=""highlightcolor"">HAIFA</b></div>"
99	pls19370411-01.2.7	11 April 1937	pls	Constable Shot In AcreMarkelPlace	"<div class=""txtsearchsnippet"">SERIOUSLY WOUNDED ( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> , Saturday . — Police Constable Abed Turbi was ...</div>"
100	pls19380221-01.2.20	21 February 1938	pls	N . ROAD VICTIM IS IMPROVING	"<div class=""txtsearchsnippet"">MISS _NEWMAN IN <b class=""highlightcolor"">HAIFA</b> _HWITAL _^ ( From Our Own Correspondent ) <b class=""highlightcolor"">HAIFA</b> ...</div>"
101	pls19370202-01.2.31	2 February 1937	pls	Villager Wounded In Highway Robbery	"<div class=""txtsearchsnippet"">GUESTS INSULTED <b class=""highlightcolor"">HAIFA</b> , Monday . — An Arab was fatally injured ...</div>"
102	pls19380830-01.2.8	30 August 1938	pls	Death Sentence Within Two Weeks of Crime HAIFA MILITARY COURT JUDGMENT	"<div class=""txtsearchsnippet"">Death Sentence Within Two Weeks of Crime <b class=""highlightcolor"">HAIFA</b> MILITARY COURT JUDGMENT</div>"
103	pls19330711-01.2.38	11 July 1933	pls	In Several Lines	"<div class=""txtsearchsnippet"">... 17 ) , ten _student . - of the <b class=""highlightcolor"">Haifa</b> Government _, S &lt; _-h- &lt;&gt; l _nav been ...</div>"
104	pls19390228-01.2.2	28 February 1939	pls	Untitled	"<div class=""txtsearchsnippet"">BOMB EXPLOSION IN <b class=""highlightcolor"">HAIFA</b> SUK KILLS TWENTY-FOUR</div>"
105	pls19330405-01.2.17	5 April 1933	pls	Cruel Fool ' s Day joke	"<div class=""txtsearchsnippet"">CRIMES TN <b class=""highlightcolor"">HAIFA</b></div>"
106	pls19330122-01.2.58	22 January 1933	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... _r month has been _readmitted tt 1 ago , <b class=""highlightcolor"">Government Hospital</b> for surgical treatment . Recent _arrivals nt Jaffa ...</div>"
107	pls19380418-01.2.1	18 April 1938	pls	A _^ _Tl _? WIT J o	"<div class=""txtsearchsnippet"">... l jij . _ljU , &lt;*&gt; HURT ! N <b class=""highlightcolor"">HAIFA</b> _BQMT &gt; - ATTACK M _W _fLE TF P ...</div>"
108	pls19380131-01.2.17	31 January 1938	pls	UNKNOWN	"<div class=""txtsearchsnippet"">... , seriously injured . He was conveyed to the <b class=""highlightcolor"">Government Hospital</b> in an unconscious condition . A Palestinian Arab ...</div>"
109	pls19361122-01.2.19	22 November 1936	pls	"L P _, C . "" Pipeline _Damage"	"<div class=""txtsearchsnippet"">PROPOSED OIL _FEFIVERY AT <b class=""highlightcolor"">HAIFA</b> ( Prom Our Own CoTres 4 ont &gt; pon ...</div>"
110	pls19371001-01.2.21	1 October 1937	pls	7 YEAR-OLD GIRL YARKON CORPSE KILLED RY C A R M Y S T E R Y	"<div class=""txtsearchsnippet"">WALKING ON THE WAY TO <b class=""highlightcolor"">HAIFA</b> A _s even-year-old Arab girl was knocked down and ...</div>"
111	pls19350321-01.2.28	21 March 1935	pls	In Short	"<div class=""txtsearchsnippet"">... , of Jewish Agency mmigration office , have left <b class=""highlightcolor"">Haifa</b> for rrieste to board the s . s , ...</div>"
