n	id	date	publication	title	snippet
59	hmf19470620-01.1.8	20 June 1947	hmf	Page 8	"<div class=""txtsearchsnippet"">... טיהור מחלקות הממשלה מעובדים יהודים קבלו השבוע שני רופאי <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים — הד""ר קא־ האן והד""ר אסטרייכר — ...</div>"
60	hzh19480425-01.1.2	25 April 1948	hzh	Page 2	"<div class=""txtsearchsnippet"">... בקרבות אלה סלל . ?גת הדרך י ?לעצמאות עברית <b class=""highlightcolor"">בחיפה</b> ו י מקייב ־ מקדם את עצמאותנו העברית בארץ ...</div>"
61	hzh19480423-01.1.1	23 April 1948	hzh	Page 1	"<div class=""txtsearchsnippet"">... רבים ניבי ‭/^_. ‬_שהש •_הזר‭:1‬והבטיחו;כי-הבוחות הבריטיים ‭:'‬_ישמולד ‭!;?'‬על- הסדר <b class=""highlightcolor"">בחיפה</b> . עד: הרא־ _שון‭.. ‬באוגו‭!_0‬ג‭? ? _? ? . ...</div>"
62	hmf19480119-01.1.4	19 January 1948	hmf	Page 4	"<div class=""txtsearchsnippet"">‭. 3‬ מתו מפצעיהם <b class=""highlightcolor"">בחיפה</b></div>"
63	dav19371117-01.1.5	17 November 1937	dav	Page 5	"<div class=""txtsearchsnippet"">מנהלת סולל _בוגה חברי!בבנין <b class=""highlightcolor"">ביה""ח הממשלתי</b> <b class=""highlightcolor"">בחיפה</b></div>"
64	hmf19471212-01.1.8	12 December 1947	hmf	Page 8	"<div class=""txtsearchsnippet"">פעולת עונשין רבת היקף נגד הכנופיות <b class=""highlightcolor"">בחיפה</b> בוצעה אתמול <b class=""highlightcolor"">בחיפה,</b> וכפי שמוסרים כתבי־ חח היא הוצאה ...</div>"
65	hmf19460823-01.1.8	23 August 1946	hmf	Page 8	"<div class=""txtsearchsnippet"">אזהרת בהלה <b class=""highlightcolor"">בחיפה</b></div>"
66	hmf19460911-01.1.4	11 September 1946	hmf	Page 4	"<div class=""txtsearchsnippet"">... שינוי מכריע לרעד, ויש חשש לחייו. אתמול ניסו רופאי <b class=""highlightcolor"">ביה""ח הממשלתי</b> בירושלים להערות דם לעורק-ו, אך הוא התנגד בכל ...</div>"
67	ahr19471228-01.1.1	28 December 1947	ahr	Page 1	"<div class=""txtsearchsnippet"">... שי י שני יהודים, שלא זוהו שנמצאו בשוק הערבי <b class=""highlightcolor"">בחיפה,</b> הובאו היום אחה""צ אי1 _ביח־החוי י ים הממשלתי. בשכונת ...</div>"
68	haretz19360608-01.1.7	8 June 1936	haretz	Page 7	"<div class=""txtsearchsnippet"">... ת וזו ד י \ : של עולי גרמניה <b class=""highlightcolor"">בחיפה</b> : ! מקבלים שני ילדים : מגיל של 5 ...</div>"
69	ahr19471217-01.1.4	17 December 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... היה מפעילי הכטחון הניה אהות כק בוצת הצופיב והוריט <b class=""highlightcolor"">בחיפה</b> כאותה התקכה נפצעו עוד חברי רביבים יוסף אבנר ויואל ...</div>"
70	hmf19440717-01.1.4	17 July 1944	hmf	Page 4	"<div class=""txtsearchsnippet"">... מתקיימת הערב בשעה 8 _במועדוך התנועה• כל חברי הצ""ה <b class=""highlightcolor"">בחיפה</b> מתבקשים להיכנס בימים אלה למשדך, • הצ""ח רחוב בן ...</div>"
71	hmf19470801-01.1.7	1 August 1947	hmf	Page 7	"<div class=""txtsearchsnippet"">בבית המשפט , המחוזי <b class=""highlightcolor"">בחיפה</b></div>"
72	hmf19450719-01.1.3	19 July 1945	hmf	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b> 'קהל רב מילא ביום ב' בערב את אולם בית ...</div>"
73	hmf19450213-01.1.4	13 February 1945	hmf	Page 4	"<div class=""txtsearchsnippet"">... לא יאוחר מאשר ביום חמישי בשבוע בשעה 10 בבוקר. <b class=""highlightcolor"">בחיפה</b> עד יום ג' בערב, בתל אביב עד יום ד' ...</div>"
74	hbkr19400707-01.1.3	7 July 1940	hbkr	Page 3	"<div class=""txtsearchsnippet"">בית משפט השלום <b class=""highlightcolor"">בחיפה</b> תיק •הוצאה לפועל מס' ‭1. 261/38 ‬ הנשפט לזכותו: ...</div>"
75	hbkr19410903-01.1.3	3 September 1941	hbkr	Page 3	"<div class=""txtsearchsnippet"">נפתה מ-רד מס ההכנסה <b class=""highlightcolor"">בחיפה</b> בימים אלה נפתח <b class=""highlightcolor"">בחיפה</b> משרד מיוחד לעניני מס ההכנסה, ...</div>"
76	hbkr19390511-01.1.6	11 May 1939	hbkr	Page 6	"<div class=""txtsearchsnippet"">... יו קונצרט רמנוי־ם9 גווווו ך""ר הרמי שאדסא| הפיל־פטיכ • <b class=""highlightcolor"">בחיפה</b> היינריך האפצל (בנירו התבנית. נאד: פייטה ב־מיי. חיפה : ...</div>"
77	dhy19310308-01.1.4	8 March 1931	dhy	Page 4	"<div class=""txtsearchsnippet"">... 100 לא י' י לסלילת חלק מדר רהוב שע""י <b class=""highlightcolor"">ביה""ח הממשלתי</b> כפי דרישת הממ־ ש לה . ג)ל. מסור ...</div>"
78	hbkr19351021-01.1.6	21 October 1935	hbkr	Page 6	"<div class=""txtsearchsnippet"">אברהם גולדברג <b class=""highlightcolor"">בחיפה</b> הסופר והעסקן מאמריקה, מר אברהם גולדברג, הרצה ביום השבת ...</div>"
79	khm19471105-01.1.3	5 November 1947	khm	Page 3	"<div class=""txtsearchsnippet"">... כחמישים כפאות נגנבו בזמן האחרון ממועדון מפא""י ברחוב החלוץ <b class=""highlightcolor"">בחיפה.</b> אחי רי חקירה גילתה משטרת הדר־הכרמל חבורת ילדיט, שהיתי, ...</div>"
80	hmf19470812-01.1.4	12 August 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... גיטל ווייס, בת ‭, 31‬מרחוב ה־ גפן שבמושבה הגרמנית <b class=""highlightcolor"">בחיפה.</b> כפי ש־ נמסד במקור רשמי עברה אותה שעה ב־ ...</div>"
81	hmf19470527-01.1.4	27 May 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... אחד הנאשמים, יעקב וים, שהובא ל־ ביד‭*'?‬ באמבולנס ורופא <b class=""highlightcolor"">ביה""ח הממשלתי</b> הד""ר קאהאן מסר כי אינו מסוגל לעמוד למשפט. ...</div>"
82	hmf19471116-01.1.4	16 November 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">יריות על אוטובוס יהודי <b class=""highlightcolor"">בחיפה</b> ־ נהרג צעיר</div>"
83	hzh19480210-01.1.4	10 February 1948	hzh	Page 4	"<div class=""txtsearchsnippet"">מחנה הלגיון <b class=""highlightcolor"">בחיפה</b> — לשימן פליטים</div>"
84	hmf19480123-01.1.8	23 January 1948	hmf	Page 8	"<div class=""txtsearchsnippet"">3 ערבים הרוגים <b class=""highlightcolor"">בחיפה</b></div>"
85	hmf19470514-01.1.4	14 May 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... הפרס — גב' י ""י ד""ר לחמן. פרס קריביצקי <b class=""highlightcolor"">בחיפה</b> ביום הי, בשעה ‭' 6 '‬ _ב&gt;ירב, יערך באולם ...</div>"
86	hzh19441016-01.1.4	16 October 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">... יי בין שלושת חולי הדבר שהובאו בימים אלה למבדדת <b class=""highlightcolor"">?ביה""ח הממשלתי</b> 2 ילדים ערבים 'מארר־אל־יהוד. השלישי — שומר יהודי ...</div>"
87	ahr19471106-01.1.4	6 November 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">אשמה בבדה כלפי ב""ת־החולים ה‭»&gt;1‬שלתי מפי ש_1פט <b class=""highlightcolor"">בחיפה</b></div>"
88	hazmantlv19440119-01.1.4	19 January 1944	hazmantlv	Page 4	"<div class=""txtsearchsnippet"">... טיפלו בקבלתם עובדי לשכת הע* ליה של הסוכנות היהודית <b class=""highlightcolor"">בחיפה</b> בראשותו של א. דוסטרובסקי. לאחר הביקורת הרגילה יישלחו העולים ...</div>"
89	haretz19360916-01.1.8	16 September 1936	haretz	Page 8	"<div class=""txtsearchsnippet"">... היה כל רובה על ידו. הדייר וו. ?רייוהגיג, רופא <b class=""highlightcolor"">ביה״ח הממשלתי,</b> נקרא להעיד בדבר גילם של הנאשמים. הוא בדק ...</div>"
90	hzh19440223-01.1.4	23 February 1944	hzh	Page 4	"<div class=""txtsearchsnippet"">... דייק — רחוב מיבטיפיודי ‭. 48‬ • _־&gt;ע""י, . <b class=""highlightcolor"">ביה""ח, הממשלתי‭..</b> (‬• י• י ‭:, ‬ אירי לדרמו — ...</div>"
91	khm19480114-01.1.4	14 January 1948	khm	Page 4	"<div class=""txtsearchsnippet"">הרוג ושני פצועים1 הודים <b class=""highlightcolor"">בחיפה</b></div>"
92	ahr19480116-01.1.1	16 January 1948	ahr	Page 1	"<div class=""txtsearchsnippet"">... _שך היום. כמות נשק הוחרמה. שיתוק חיי הכלכלה היהודיימ <b class=""highlightcolor"">בחיפה</b> תחתית גרר אחריו גם שיתוק בתיים הערביים. אוטובוס ערבי ...</div>"
93	ahr19471212-01.1.10	12 December 1947	ahr	Page 10	"<div class=""txtsearchsnippet"">... פחיפה ביריות זקיף מהלגיון הערבי נהרג בקרבת בית־החולים תצבאי <b class=""highlightcolor"">בחיפה</b> זיגמונד מאקס, בן ‭. 32‬ברחוב הנביאים גורת בכתפו בשעה ...</div>"
94	hbkr19420626-01.1.6	26 June 1942	hbkr	Page 6	"<div class=""txtsearchsnippet"">ן מי יעמוד בואש ועד הקהלה <b class=""highlightcolor"">בחיפה?</b> !</div>"
95	dav19480128-01.1.1	28 January 1948	dav	Page 1	"<div class=""txtsearchsnippet"">... העירוני בתל־אביב‭_8. ‬הד הפצועים, יהזק_&amp;_י! _וולפסנוון, מרחוב השילוח 4 <b class=""highlightcolor"">בחיפה,</b> _נפגוג קל מעל לעינו השמאלית, נחבש ונשלח לביתו. הפצוע ...</div>"
96	ahr19470406-01.1.4	6 April 1947	ahr	Page 4	"<div class=""txtsearchsnippet"">... — במוצי'ש ניתנת אזהרה למשרו הדואר המרכזי ברחוב _המלכיס <b class=""highlightcolor"">בחיפה.</b> בחיפוש שנערך לא נמצא דבר.</div>"
