n	id	date	publication	title	snippet
22	dav19360207-01.2.196	7 February 1936	dav	Untitled	"<div class=""txtsearchsnippet"">... _הסתווי ביגור היום הגיגת נטיעות והנו-כת הכית י של <b class=""highlightcolor"">בית</b> הספר. החגיגה תתחיל ב־‭9. 30‬ בבוקר ותימשך בל היום. ...</div>"
23	dav19370809-01.2.52	9 August 1937	dav	ח יפה	"<div class=""txtsearchsnippet"">... ג‭('‬ מ־‭. 8—4‬נמשכת נם ההרשמה של חברים חדשים. בבניין. <b class=""highlightcolor"">בית</b> התולים המ&amp;_שלתי את עבודות החשמל בבני] _ב־ת <b class=""highlightcolor"">החולים</b> <b class=""highlightcolor"">הממשלתי</b> ...</div>"
24	dav19360720-01.2.42	20 July 1936	dav	חיפה	"<div class=""txtsearchsnippet"">... המצב הפוליטי. שבתי צבי"" יוצג השבוע"" ע""י ‭,, ‬אהל"" <b class=""highlightcolor"">בחיפה.</b> י בהצגת _יח־ה נוכח מחבר המחזה, נרגן ביםטריצקי. .. ...</div>"
25	hbkr19421218-01.2.59	18 December 1942	hbkr	שני חללי דבר בתל־אביב ן	"<div class=""txtsearchsnippet"">... הנמה ב""אופירה א''י עממית"" הזד לפני ימים אחדי מביקור <b class=""highlightcolor"">בחיפה</b> כשהוא פצוע ברגלו ומרגיש ברע. למרות זה בא בליל ...</div>"
26	hashaah19380726-01.2.38	26 July 1938	hashaah	"בבית החולים ""הדסה"" בימים אלה כ״ר"	"<div class=""txtsearchsnippet"">בבית <b class=""highlightcolor"">החולים</b> ""הדסה"" בימים אלה</div>"
27	dav19380718-01.2.5	18 July 1938	dav	באבנים,מטילי ברזל ופצצות צווים לקחת את נפשם של יהודים בחיפה	"<div class=""txtsearchsnippet"">... מטילי ברזל ופצצות צווים לקחת את נפשם של יהודים <b class=""highlightcolor"">בחיפה</b></div>"
28	haretz19381223-01.2.5	23 December 1938	haretz	חנוכת בית־החולים הממשלתי בחיפה	"<div class=""txtsearchsnippet"">חנוכת בית־החולים <b class=""highlightcolor"">הממשלתי</b> <b class=""highlightcolor"">בחיפה</b></div>"
29	hmf19420616-01.2.22	16 June 1942	hmf	ועד ההלת היפה התעלם מצרכי בריאות האוכלוסיה	"<div class=""txtsearchsnippet"">במשך יותר מעשר שנים התנהלו פעולות ועד הקחלד, <b class=""highlightcolor"">בחיפה</b> בלי השתתפות באי־כוח התנועה הלאומית. ולא זו בלבד, המוסד ...</div>"
30	dav19390531-01.2.85	31 May 1939	dav	מדוע אץ בונים בית חולים בחיפה	"<div class=""txtsearchsnippet"">מדוע אץ בונים <b class=""highlightcolor"">בית</b> חולים <b class=""highlightcolor"">בחיפה</b></div>"
31	dav19381220-01.2.77	20 December 1938	dav	חיפה	"<div class=""txtsearchsnippet"">הנציב העליון <b class=""highlightcolor"">בחיפה</b> ביום ח י תיערך הפתיחה הרשמית של <b class=""highlightcolor"">בית</b> <b class=""highlightcolor"">החולים</b> ...</div>"
32	haretz19380710-01.2.31	10 July 1938	haretz	עבודות צבוריות של עירית היפה	"<div class=""txtsearchsnippet"">... חמקשר את העיר עם הדר חכרמל בפינח שעל יד <b class=""highlightcolor"">בית</b> הספר המושלמי לבנים. לאו־ך כל חפינח מרחיבים את הכביש, ...</div>"
33	haretz19381128-01.2.79	28 November 1938	haretz	בחיפה	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
34	hbkr19380225-01.2.40	25 February 1938	hbkr	ה. מ. נפרד מחיפה	"<div class=""txtsearchsnippet"">... ?אנ־ שקית בי• בעוד זשן קצר יגשו גש לתקמת <b class=""highlightcolor"">בית</b> זיק־ק לנפש שיםפק עבידה לפ-ע ל ים רב-ש י-גדיל ...</div>"
35	hzh19391123-01.2.46	23 November 1939	hzh	Untitled	"<div class=""txtsearchsnippet"">... הוא עלה ארצה לפגי 7 שנים מגרמניה והיה ידוע <b class=""highlightcolor"">בחיפה</b> כאדם נכבד ומקובל על מכריו. שימש־ כגבאי בבית־ כנסת ...</div>"
36	dav19390313-01.2.7	13 March 1939	dav	אליהו סרפניה נוצח: בחיפה	"<div class=""txtsearchsnippet"">אליהו סרפניה נוצח: <b class=""highlightcolor"">בחיפה</b></div>"
37	haretz19370305-01.2.92	5 March 1937	haretz	"חברי ""הספן"" יצאו חייבים בדינם"	"<div class=""txtsearchsnippet"">... מצא את הנאשמים חייבים לפי ס!גיף 286 מהחוק הפלילי <b class=""highlightcolor"">החדש</b> — על בגיסה לרשות זרה בלי רשיון ואיום על. ...</div>"
38	haretz19361002-01.2.48	2 October 1936	haretz	בחיפה	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
39	dav19351101-01.2.78	1 November 1935	dav	ח י 3 ה	"<div class=""txtsearchsnippet"">... א‭3, '‬ בנובמבר _ב־‭8. 30‬ בערב באולם הישיבות י""ל <b class=""highlightcolor"">בית</b> הפועלים ""טי־ כת מלאה של מ. פ. היפה בהשתתפות ...</div>"
40	hashaah19420105-01.2.12	5 January 1942	hashaah	ידיעות שונות	"<div class=""txtsearchsnippet"">... סובר לרשימת־המחירים הרשמית. השלטונות אוסרים להנהיג מבירת סובר •בכרטיסים <b class=""highlightcolor"">בחיפה</b> החל מחודש 'פברואר. כיסו ה׳ עומר ביבר, ראש עירית ...</div>"
41	dav19380225-01.2.59	25 February 1938	dav	הנציב העליון נטז מחיפה	"<div class=""txtsearchsnippet"">... איש מכל העדות: באיכות יעד הקהילה היהודית, הועדה הישו־ <b class=""highlightcolor"">בית.</b> והרבנות הראשית, הערה הנוצרית על בל ?כנסיותיה. מהמוסלמים באו ...</div>"
42	hbkr19380315-01.2.22	15 March 1938	hbkr	תקציב העיויה בחיפה(&#8237;39&#8236;־$&#8237;193&#8236;)	"<div class=""txtsearchsnippet"">... ההכ־ נסות המשוערות וההוצאת כפי שנתקבלו ע""י יעית העיריד, <b class=""highlightcolor"">בחיפה</b> בישיבתה האח־ רונה. ההכנסה המשוערת מגיעה לכדי ‭140. 474‬ ...</div>"
43	haretz19361009-01.2.95	9 October 1936	haretz	בחיפה .	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b> .</div>"
44	haretz19370224-01.2.84	24 February 1937	haretz	בחיפה	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
45	ytlv19400215-01.2.39	15 February 1940	ytlv	"&#8237;8$36!&#8236;י \\.!וון:!י &#8237;!!!!!6 &#8236; &#8237;11'""11-1? 112 ? *' ??! 3&#8236;י ?&#8237;41 ?I&#8236; י• ? ־־# * י "" * *ג&#8237;""4 "" 8 &#8236; י־ ',:: !!""'יי!!!"	"<div class=""txtsearchsnippet"">... אמני אר־ז־ישראל. שנעשתה כבר למסורת שנתית. האולם המרכזי של <b class=""highlightcolor"">בית</b> ?המוזיאון יהיה מלא מפה לפה אישי תל־אביב ונכבדיה, אנשי ...</div>"
46	haretz19391229-01.2.89	29 December 1939	haretz	Untitled	"<div class=""txtsearchsnippet"">בילה סתר ז""ל שלשום מתה """"""'* <b class=""highlightcolor"">בחיפה</b> בילה קרנר, עסקנית ציונית ותיקה מווינה. היא י6דה בשעתה ...</div>"
47	haretz19420201-01.2.23	1 February 1942	haretz	בירושלים	"<div class=""txtsearchsnippet"">... ט"" ו בשבט החקי מנה מחר שדש תהלוכות: לבית-הברם, <b class=""highlightcolor"">בית</b> וגן וגבעת אליחו (ע""י תלפיות). ' תחדוכה בתיה""ם העממי ...</div>"
48	haretz19370328-01.2.40	28 March 1937	haretz	בירושלים	"<div class=""txtsearchsnippet"">... קאדי מאסר חודש ולגירוש מן האר«. מכית ה^חר לכית <b class=""highlightcolor"">החולים</b> הירש פלדמן, שנידון למאסר 3 חד־ זים ביחד עם ...</div>"
49	hbkr19411123-01.2.26	23 November 1941	hbkr	UNKNOWN	"<div class=""txtsearchsnippet"">... רשיון לכך. השופט קנסה בסך שבע לא-. הזכאי רוכש <b class=""highlightcolor"">בית</b> לקנדו ריק מהדייויפ ? משפט המעניין ‭18‬ משפתת. ובאופן ...</div>"
50	dav19350203-01.2.50	3 February 1935	dav	במו1נ העירה של הי3ה	"<div class=""txtsearchsnippet"">... רפוי, י שתוא מחיר הכלכלה -והתת־ זקח . בבית <b class=""highlightcolor"">החולים</b> תמטשלתי. הוחלט , בי. בבל מקרה וה יש _לפנ;הל_:יר1 ...</div>"
51	haolam19390803-01.2.11	3 August 1939	haolam	בארךיטזראל .	"<div class=""txtsearchsnippet"">... ‭391, 000 ‬ לידות באותו חודש אשתקד— הכנסות האוצר <b class=""highlightcolor"">הממשלתי</b> בשני החדשים הראשונים של שנת הכספים הנוכחית הגיעו לסך ...</div>"
52	haretz19361018-01.2.106	18 October 1936	haretz	בתל-אביב	"<div class=""txtsearchsnippet"">... ד. ילין, בהצגת אחה״צ לתלמידים ולנוער — הד״ר בן־יהודה. <b class=""highlightcolor"">בחיפה</b> ביום ה' 22 לח. ז. בהצגת הערב — יוסף ...</div>"
53	dav19391115-01.2.62	15 November 1939	dav	"* _ניוומוולת חו- 3ו1 _הארץ־יווויא ד&#8237;>- 3&#8236;ו מטים _^י _ו_* _.או""סוך&#8237;-,&#8236;יושי-ט - ח &#8237;---&#8236; חזמ &#8237;_^-&#8236;ס* 1־""רת &#8237;_* *-*&#8236; מנצחת &#8237;**41*9&#8236;ם&#8237;4-&#8236; עי &#8237;1 4 **4&#8236; עצמה &#8237;3 53 ^* **44*&#8236;_א&#8237;* ; 313:1&#8236; ז-נ&#8237;_*1! _3 3&#8236;_י ל &#8237;*-3&#8236; א י סי""ומקון"	"<div class=""txtsearchsnippet"">חיפה הפעול־ למען מס החרוט <b class=""highlightcolor"">בחיפה</b> השבוע התחילה פעולת ההתרמה _^ל תושבי חיפה למס החרוט. ...</div>"
54	hzh19380511-01.2.43	11 May 1938	hzh	ח1 ־ פ ה	"<div class=""txtsearchsnippet"">... בד זה הוחלט על הרחבת רחוב הבורס על יד <b class=""highlightcolor"">בית</b> הספר המוסלמי. העבודה הזאת תתחיל . ב־15 ליוני ותעלה ...</div>"
55	dav19420624-01.2.33	24 June 1942	dav	פ ה	"<div class=""txtsearchsnippet"">... ברח ממחנה האסירים בעתלית, נתפס והובא לבית הדין המחוזי <b class=""highlightcolor"">בחיפה</b> ועל עיון בריחה מבית הסוהר נידון למאסר תשעה חדשים ...</div>"
56	dav19360218-01.2.96	18 February 1936	dav	חיפה	"<div class=""txtsearchsnippet"">... מנהל הטכס טד סטיד, ומפקח המחלקה _לכ־ _קורה הפרי <b class=""highlightcolor"">בחיפה,</b> מר אד, וו;_ם!_ן, ביקר הנציב בנמל ובמחםנ־ם וחתענין במשלוח ...</div>"
57	haretz19340625-01.2.46	25 June 1934	haretz	בעויטנובנפוים המפיס	"<div class=""txtsearchsnippet"">... מיום 15 ביזני הוחלט בישיבתה האחרונה של טועצת העיריה <b class=""highlightcolor"">בחיפה</b> להטיל על בעלי הבתים את מם הנכסים העירוני בשעור ...</div>"
58	dav19360324-01.2.107	24 March 1936	dav	ידיעות שונות	"<div class=""txtsearchsnippet"">... בזיון?שטרות 1 הודיעו למשטרת חיפה על מאיר שורק שגר <b class=""highlightcolor"">בחיפה</b> כמה שנים ועבד כקבלן לבנין. הוא נאשם _נזיון!חתימות על ...</div>"
59	dav19390711-01.2.85	11 July 1939	dav	חיפה	"<div class=""txtsearchsnippet"">... נין ‭$$‬לים י_'הודים וערבים? כשהוכרז על בני) מרכז הטלפונים <b class=""highlightcolor"">בחיפה</b> הודיעו, כי הובטח חלקת של העבודה העברית. זה קרוב ...</div>"
60	ytlv19390416-01.2.16	16 April 1939	ytlv	Untitled	"<div class=""txtsearchsnippet"">... כולה וארצות המזרח הקרוב. במרכז הרפואי שלשה בנינים עיקריים: <b class=""highlightcolor"">בית</b> חחולים האוניברסיטאי של הדסה על־שם מאיר דה רוטשילד, המכיל ...</div>"
61	dav19380705-01.2.33	5 July 1938	dav	מח &#8237;>_13&#8236; -גגוו-הפועליס בשדה הבריאות	"<div class=""txtsearchsnippet"">... חתעשית . הזעירה, הסדנאות, הטס־ חר הפרטי, הפרדסנות, המשק <b class=""highlightcolor"">הממשלתי,</b> העיריות המעורבות עדיין עומדים מחת למעגל. גם בתנאים _הקקים ...</div>"
62	dav19370403-01.2.38	3 April 1937	dav	אל תבזבזו על _נסיעות _לחוךלאח!	"<div class=""txtsearchsnippet"">... ‬הקופסה) מתוצרת חוץ. לקופסה הזאת, איל חזקה עליהם דרישת <b class=""highlightcolor"">בית</b> החרושת התחייב לעבור יעוד זמן _דובאק, המקפיד על תוצרת ...</div>"
63	dav19351216-01.2.32	16 December 1935	dav	"&#8237;3 *^&#8236;יוו &#8237;1 8 6 1&#8236;הרצאת א. &#8237;110313&#8236;ו:ו1_הוווד _וזל_^ו&#8237;,_^&#8236;ט""ו כ0לו_,בירנשל""ם]"	"<div class=""txtsearchsnippet"">שאלת הבטחת יחקקו של הישו-ב העברי בתקציב הבריאות <b class=""highlightcolor"">הממשלתי</b> נעשתה בשנים האחרונות אקטואלית ביותר- במשך תקופח ארוכת למרי ...</div>"
64	haretz19340718-01.2.53	18 July 1934	haretz	בתל־אביב	"<div class=""txtsearchsnippet"">... ביקר ה' םטיד, המנהל הראשי של המכס, בלוית ?המנהל <b class=""highlightcolor"">החדש</b> של נמל חיפה. בנמל יפו. ה' סטיד שוחח עם ...</div>"
65	haretz19361227-01.2.86	27 December 1936	haretz	בתל־אביב	"<div class=""txtsearchsnippet"">... לויתה של האחות צפורה הלפרין, שנפטרה ביום הששי בבית <b class=""highlightcolor"">החולים</b> ""הדסה"" בתל־ אביב. ליד <b class=""highlightcolor"">בית</b> <b class=""highlightcolor"">.החולים</b> הספידו אותה הד״ר ...</div>"
66	dav19391208-01.2.47	8 December 1939	dav	בכפר	"<div class=""txtsearchsnippet"">... הוצאה לפועל ונוטריון _זבוויי בנתניה בימים הקרובים ייפתח בנתניה <b class=""highlightcolor"">בית</b> _משפגז שלום, משרד הוצאה לפועל ונוטריון צבורי. השופט מר ...</div>"
67	dav19380519-01.2.44	19 May 1938	dav	Untitled	"<div class=""txtsearchsnippet"">... ר&amp;_ר־ י הים בתוכה בכניסה אל העיד בכביש י <b class=""highlightcolor"">החדש,</b> ובדומה לה— מן העבר "" השני, בדרך לעמק. ואם ...</div>"
68	haretz19381113-01.2.31	13 November 1938	haretz	מעניני חיפה	"<div class=""txtsearchsnippet"">... זו היתד, הגדו לת ביותר מכל עשרות הדליקות שפרצו <b class=""highlightcolor"">בחיפה</b> במשך השבועות האחרונים במקומות שונים בעיר. נזקיה של דליקה ...</div>"
69	ytlv19390115-01.2.10	15 January 1939	ytlv	במשק המדינה הארצישראלית	"<div class=""txtsearchsnippet"">... המספר הכללי של 4931 מכוניות פרטיות בארבע הערים היו: <b class=""highlightcolor"">בחיפה</b> — ‭, 1721‬ בתל־ אביב — ‭, 1377‬ בירושלים ...</div>"
70	dav19410815-01.2.32	15 August 1941	dav	ח י פ ה	"<div class=""txtsearchsnippet"">... קר חק חלזון כנאשם בבריחת מבית־ הח ולים. ־ <b class=""highlightcolor"">הממשלתי</b> ~ _ב־_18 ביולי. ישנה, בהיותו אסיר תיזוז _גשטר. מהדיון ...</div>"
71	hbkr19401114-01.2.31	14 November 1940	hbkr	&#8237;?0ג|&#8236;ד ונד בוקר בערים ובמושבות ^^^^>^^^*^^?>^?^^^?]*^^<>&#8237;*I?II&#8236;ו ^^	"<div class=""txtsearchsnippet"">ירחמיאל לימוניק החליפ אתמול יצא מבית <b class=""highlightcolor"">החולים</b> ירחמיאל לימוניק, שנפצע קשה בעיניו וראשו בשעת ההפצצה. לימוניק ...</div>"
72	dav19371019-01.2.47	19 October 1937	dav	חיפה בשנת תוג'ז	"<div class=""txtsearchsnippet"">... דחית הבנק חזה. בבית ?ה‭_&amp;'‬כו-ר אין בל אפשרות לנחל <b class=""highlightcolor"">בית־</b> _יןוולים. הצ&amp;י&amp;ות _שוללת כל אפשרות של םי‭^&amp;‬ק צרכי הישוב. ...</div>"
73	dav19370621-01.2.36	21 June 1937	dav	חי פ ה - ע י ר ה מ ם ר ?	"<div class=""txtsearchsnippet"">... הגתים בכספם הם, בלי הלוואות ומשכנתאות ואינם זקוקים לר־ <b class=""highlightcolor"">בית</b> גבוהה כמו היהודים, ואם משום ששכר העבודה, ובמידת מה ...</div>"
74	haretz19411008-01.2.43	8 October 1941	haretz	בירושלים	"<div class=""txtsearchsnippet"">... קל תנאי עד מפקח המשטדון לפני ימים מספד נתן <b class=""highlightcolor"">בית</b> חדין חעליון בירושלים צו על 'תנאי נגד חמפקח חכללי ...</div>"
75	hbkr19410831-01.2.26	31 August 1941	hbkr	מבוקד עד ן!ו?ד בעדים ובמושבות	"<div class=""txtsearchsnippet"">... מן הדקירה נזקקה האם לטיפול ע־ ארבע־ ימים בבית <b class=""highlightcolor"">החולים.</b> טיןל לקיסריה והשכיבה י""ם הששי ‭5. 9. 41‬ אתת•* ...</div>"
76	haolam19400314-01.2.8	14 March 1940	haolam	שבוע הימים באד־ך	"<div class=""txtsearchsnippet"">... נתערבה והתהלוכה לא נתקלה בשום מעצור. רק בקרבת הדואר <b class=""highlightcolor"">החדש</b> נחסמה הדרך לפניה בקיר של שוטרים שלא נתנו למפגינים ...</div>"
77	haretz19420626-01.2.49	26 June 1942	haretz	UNKNOWN	"<div class=""txtsearchsnippet"">... מעריב ‭. 8. 27 ‬ — ""שארית יעקב"", סמטת <b class=""highlightcolor"">בית</b> חשואבה 0 (אלנבי ‭:(92‬ 'תפילת מנחח בערב שבת ב-‭;7. ...</div>"
78	dav19400626-01.2.23	26 June 1940	dav	Untitled	"<div class=""txtsearchsnippet"">במוסדות ובהסתדתיות מטעם <b class=""highlightcolor"">בית</b> העם ג=ית ה0פר ת?יור1וי , היום ב־‭, 7‬מ. א. ...</div>"
79	hbkr19420506-01.2.37	6 May 1942	hbkr	ן מ0נןד עד בוקר בעדים ובמושב1ת וווו? זז וו?! ו ! ד? ז וו&#8237;11&#8236; ו	"<div class=""txtsearchsnippet"">... לירושלים משרדי ענף הרשיונות ליצוא ויבוא שהיו עד כח <b class=""highlightcolor"">בחיפה.</b> כידיע, הועבר כבר מחיפה לירושלים משרד הפטנטים ה ממשלתי. ...</div>"
80	dav19410113-01.2.59	13 January 1941	dav	ת ל ־אב יב	"<div class=""txtsearchsnippet"">... הביקור במרכז. יפו ה-אי־ רופית"" . יבעיר העתיקה. ליד <b class=""highlightcolor"">בית</b> <b class=""highlightcolor"">החולים</b> <b class=""highlightcolor"">הממשלתי</b> קידמו _רביט את פני המטיילים נ""שלום"" בעברית. ...</div>"
81	dav19391129-01.2.55	29 November 1939	dav	Untitled	"<div class=""txtsearchsnippet"">... או-לם בהתחשב עם העו-בדה שהנאשם הו-בא בפעם הראשונה לפני <b class=""highlightcolor"">בית</b> הדין, הקל בדינו ודן אותו למאסר הדשיים בלי רשו-ת ...</div>"
82	haretz19380313-01.2.30	13 March 1938	haretz	12 הרוגי הקרבות בהרי צפת	"<div class=""txtsearchsnippet"">... אחר ואחותו נפצעו גם הם מיריות אלה והובאו לבית <b class=""highlightcolor"">החולים</b> <b class=""highlightcolor"">הממשלתי</b> כצפת. חייל בריטי נפגע מכדור טועה ונהרג. גם ...</div>"
83	ytlv19401015-01.2.1	15 October 1940	ytlv	תוכן ה ע ני 1 י ם	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">הממשלתי?</b> א. עבודות התעול, ב. שפור שפת הים-‭-!4—3 , 2—!‬ ...</div>"
84	dav19350616-01.2.31	16 June 1935	dav	Untitled	"<div class=""txtsearchsnippet"">... השונים, גידול ב־100 בערך לעומת השנה הקודמת. הוראה במשק <b class=""highlightcolor"">בית</b> ו-בגנ־ נו-ת ניתנה ע""י חבר מורים ב־150 ישו-בים חקלאיים, ...</div>"
85	haretz19421116-01.2.25	16 November 1942	haretz	מינם ליום	"<div class=""txtsearchsnippet"">... לארץ, המקלט, היא בעית יציאה מארצות־הסוהר. ואמנם, הדין והחשבון <b class=""highlightcolor"">הממשלתי</b> מראה, שמחודש מאי ‭1939 ‬ עד ספטמבר ‭1942‬ אושרו ...</div>"
86	ytlv19390416-01.2.39	16 April 1939	ytlv	"&#8237;!!!&#8236; ן!ך:!""""< &#8237;!II &#8236;"	"<div class=""txtsearchsnippet"">... ,, ‭. 26. 4. 39‬ נפתח השוק המרכז העירו: <b class=""highlightcolor"">החדש</b> ברח' העלית, ‭. 29. 4. 39‬ נמצא הרוג בביתו ...</div>"
87	haolam19360430-01.2.7	30 April 1936	haolam	יומן המאורעות	"<div class=""txtsearchsnippet"">... הנותו. אתמול והיום באו אניות עם עולים ותיירים וירדו <b class=""highlightcolor"">בחיפה</b> בלי כל הפרעה. הסוכנות היהודית והישוב העברי בארץ קוראים ...</div>"
88	haolam19421105-01.2.5	5 November 1942	haolam	במוסדות המרכזיים	"<div class=""txtsearchsnippet"">... תוקם כ""קומנוולט"" יהודי, המשובץ לתוך :המבנה של העולם הדמוקרטי <b class=""highlightcolor"">החדש"".</b> ההצעות של ד""ר ' מגנס וסיעתו, כפי שנודעו לנו ...</div>"
