n	id	date	publication	title	snippet
1	pls19380512-01.2.80	12 May 1938	pls	NEW ROADS FOR HAIFA	"<div class=""txtsearchsnippet"">... of Hospital Road from western Kingsway to the new <b class=""highlightcolor"">Government Hospital at Bat Galim</b> at a cost of LP ...</div>"
2	pls19480528-01.2.22	28 May 1948	pls	Haifa Worhs Normally	"<div class=""txtsearchsnippet"">... not yet received ihe Land Register . When the <b class=""highlightcolor"">Government Hospital at Bat Galim</b> was occupied , it was ...</div>"
3	pls19390913-01.2.9	13 September 1939	pls	Untitled	"<div class=""txtsearchsnippet"">... . The Military Hospital in the Bay , the <b class=""highlightcolor"">Government Hospital at Bat Galim</b> , the Italian and German ...</div>"
4	palestinereview19380107-01.2.8	7 January 1938	palestinereview	FROM TOWN AND COUNTRY Returning Home	"<div class=""txtsearchsnippet"">... as attractive as it is a convenient location. The <b class=""highlightcolor"">Government Hospital at Bat Galim</b> stands sheer, complete in architectural ...</div>"
