n	id	date	publication	title	snippet
11	dav19351226-01.1.7	26 December 1935	dav	Page 7	"<div class=""txtsearchsnippet"">... להשיג הערב במזכירות קלוב פועלי הדפוס ב־6־‭. 7‬ ? <b class=""highlightcolor"">בית חולים ממשלתי</b> למוכי שחפת ליפי "" א־ליווא‭, ""‬החליטה _הממשלה ...</div>"
12	dhy19350912-01.1.8	12 September 1935	dhy	Page 8	"<div class=""txtsearchsnippet"">ייבנה <b class=""highlightcolor"">בית חולים ממשלתי</b> ""מוקטם"" מודיע שהממשלה עומדת לבנות בית־חולים ממשלתי ...</div>"
13	haretz19351002-01.1.8	2 October 1935	haretz	Page 8	"<div class=""txtsearchsnippet"">... נשים יולדות וכירורגיה מי שהיה מנהל כמשך הרבה שנים <b class=""highlightcolor"">בית חולים ממשלתי</b> ב ומגיה השתקע בתל־אבינ ומקבל חולים ברח' ...</div>"
14	yarden19351028-01.1.6	28 October 1935	yarden	Page 6	"<div class=""txtsearchsnippet"">... של בית חספר, ראש חעיר מר מ . דיונגוףי <b class=""highlightcolor"">בית חולים ממשלתי</b> לרמלה בימים אלד. יגשו לבנין בית חולים ...</div>"
15	hmf19390323-01.1.1	23 March 1939	hmf	Page 1	"<div class=""txtsearchsnippet"">... שהמועצה תקבל פה אחד הח־ למה, הדורשת להקים בתאאביב <b class=""highlightcolor"">בית־ חולים ממשלתי</b> , כי תל־אביב אינה גרועה יותר מהיפה ...</div>"
16	dav19420807-01.1.4	7 August 1942	dav	Page 4	"<div class=""txtsearchsnippet"">... י_/ראשוך לציץ!רוברט _ניפוס בית _בניפין רח'יברכוכבא, פתח-תקוה;אס תר ברקוביצי, <b class=""highlightcolor"">בית חולים ממשלתי</b> צפת לאוני בלוט!שלומית ‭;, ‬ פרידה ברףוה, ...</div>"
17	dav19360727-01.1.10	27 July 1936	dav	Page 10	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בית חולים ממשלתי</b> ליהודים</div>"
18	hmf19430507-01.1.6	7 May 1943	hmf	Page 6	"<div class=""txtsearchsnippet"">... להג"" דלה ניכרת. הם הביעו רק גכוטיתט לדר קים <b class=""highlightcolor"">בית חולים ממשלתי</b> בתל־אביב שישרת את הסביבה הסמוכה. השתלשלות־ענינים זז ...</div>"
19	hmf19420623-01.1.4	23 June 1942	hmf	Page 4	"<div class=""txtsearchsnippet"">... ידונו בשאלת חחוםפטליזציח בפתח תקוח. יש כמד, תכניות: חקמת <b class=""highlightcolor"">בית חולים ממשלתי</b> , עירר ני;או בשתוף עם כמה גורמים ...</div>"
20	hmf19420127-01.1.4	27 January 1942	hmf	Page 4	"<div class=""txtsearchsnippet"">... הממשלתית לבית החו־ לים ""הדסה"" אם ייפתח בתל אביב <b class=""highlightcolor"">בית חולים ממשלתי</b> ' כמו בחיפה ובי־ פו_. כי על ...</div>"
21	haretz19440521-01.1.4	21 May 1944	haretz	Page 4	"<div class=""txtsearchsnippet"">... של פל ההפציפ שנמצאיפ פדידה פ. שךידן יפו, ממול <b class=""highlightcolor"">בית חולים ממשלתי</b> ^ חע, 1ר ו ות ""מ ""‭^^?1 ...</div>"
22	hmf19420805-01.1.3	5 August 1942	hmf	Page 3	"<div class=""txtsearchsnippet"">... הטיפוס בשביל הקהל במרכזי הבריאות של הממשלה בירושלים הן: <b class=""highlightcolor"">בית חולים ממשלתי</b> , מחלקת גברים בכל יום שני וחמישי ...</div>"
23	dav19350926-01.1.6	26 September 1935	dav	Page 6	"<div class=""txtsearchsnippet"">... . י וכירורניח מי שהית מנהל במשך הרבה שניט <b class=""highlightcolor"">בית חולים ממשלתי</b> ברומניה</div>"
24	dav19330720-01.1.4	20 July 1933	dav	Page 4	"<div class=""txtsearchsnippet"">... 000‬ נפשות) ישנם ב־220 מיטות‭), ‬בבית החולים הדסה עם <b class=""highlightcolor"">בית־ חולים ממשלתי</b> ומוסדות פרטיים‭, (‬ז. א. שתי מיטות על ...</div>"
25	hmf19411028-01.1.2	28 October 1941	hmf	Page 2	"<div class=""txtsearchsnippet"">... כל מטה. או שנציע פתרון אחר: תפתח נא הממשלה <b class=""highlightcolor"">בית חולים ממשלתי</b> בת""א ותחזיקו כולו על חשבונה ואז נוכל ...</div>"
26	hmf19460201-01.1.8	1 February 1946	hmf	Page 8	"<div class=""txtsearchsnippet"">שלטונות הבריאות. החליטו להקים בתל־ אביב <b class=""highlightcolor"">'בית חולים ממשלתי</b> לישובי הדרום. כקשר לזה סיירו אתמול ד""ר ...</div>"
27	hzh19390323-01.1.1	23 March 1939	hzh	Page 1	"<div class=""txtsearchsnippet"">... תובעת השתתפות מספיקה בתקציב בית החולים ־ וגם הקמת <b class=""highlightcolor"">בית חולים ממשלתי</b> בעיר. ה' שושני הציע לפנות בפטיציה לממשלה ...</div>"
28	hzh19420317-01.1.3	17 March 1942	hzh	Page 3	"<div class=""txtsearchsnippet"">... זד, עשר י שנים עושקת בתכנית של י הקמת <b class=""highlightcolor"">בית 'חולים ממשלתי‭',</b> ‬והענין אינו חישוב: ' בתכנית המרי ־ ...</div>"
29	yarden19350304-01.1.1	4 March 1935	yarden	Page 1	"<div class=""txtsearchsnippet"">... חממשלתי ביפו. מר רוקח אומר שכל זמן שלא יסודר <b class=""highlightcolor"">בית חולים ממשלתי</b> בסביבה עברית ועם פרסונל עברי אין אפשרות ...</div>"
30	itonamami19480109-01.1.2	9 January 1948	itonamami	Page 2	"<div class=""txtsearchsnippet"">... יפה לבכות ילך ואשה (ערבײם)... אך כשיורים ברופא בכותלי <b class=""highlightcolor"">בית חולים ממשלתי,</b> או כשיורים באחיות של בית חולים יהוךי ...</div>"
31	haretz19350312-01.1.1	12 March 1935	haretz	Page 1	"<div class=""txtsearchsnippet"">... שתתי היהודים. מבתי־הולים יהודיים יש לדרוש• מלוי תגאים, ששום <b class=""highlightcolor"">בית חולים ממשלתי</b> לא יבול היח לעמוד : בהם. בקשות ...</div>"
32	hmf19400115-01.1.4	15 January 1940	hmf	Page 4	"<div class=""txtsearchsnippet"">... בחיפה יש בית חולים של הקהלה ויש שם גם <b class=""highlightcolor"">בית חולים ממשלתי</b> שעלה הוו רב בבנינו</div>"
33	hazmantlv19440515-01.1.1	15 May 1944	hazmantlv	Page 1	"<div class=""txtsearchsnippet"">... בית החולים הממשלתי ""ירקון"" שיוחזק על חשבון הממשלה, להקים <b class=""highlightcolor"">בית חולים ממשלתי</b> למושבות ע״י החרמת בית מתאים לכך. ולהרשות ...</div>"
34	hayomjlm19481220-01.1.1	20 December 1948	hayomjlm	Page 1	"<div class=""txtsearchsnippet"">... נסיוב. כן נודע כי מדינת ישראל עורכת תכנית לפתיחת <b class=""highlightcolor"">בית חולים ממשלתי</b> מרכזי בירושלים, אולם עדיין אין מגלים את ...</div>"
35	dav19340711-01.1.2	11 July 1934	dav	Page 2	"<div class=""txtsearchsnippet"">... פרינציפ ללכת לבתי החולים של ן!כ1טשלח?לא ולא. ישנו בחיפה <b class=""highlightcolor"">בית־ חולים ממשלתי</b> שחיהו-דים משתמשים ; בו- במידה . רחביה ...</div>"
36	dav19380220-01.1.6	20 February 1938	dav	Page 6	"<div class=""txtsearchsnippet"">... ש:בר נדתי!בפה פעמים לרגל המצב. העבודה הראשונה היא הקמןנ <b class=""highlightcolor"">בית־ חולים ממשלתי</b> חדש בירושלים, כנראה בית חולים מיוחד למחלות ...</div>"
37	dav19380417-01.1.1	17 April 1938	dav	Page 1	"<div class=""txtsearchsnippet"">... זלדריש, בעצתי של המומחה הגדול למחלות ילדים, שעמד בראש <b class=""highlightcolor"">בית חולים ממשלתי</b> במשך עשרות ש:ים (עשת בשנה שעברה כמה-שבועות ...</div>"
38	hzh19450227-01.1.3	27 February 1945	hzh	Page 3	"<div class=""txtsearchsnippet"">... בולטות של קיפוח תל אביב מצד הממשלה!•אין בתל אביב <b class=""highlightcolor"">בית חולים ממשלתי</b> , אין משטרה בתל אביב!העי־ דיה, עשתה ...</div>"
39	haretz19470425-01.1.6	25 April 1947	haretz	Page 6	"<div class=""txtsearchsnippet"">... היליכ כקסטינה ונתפס '. ""א־דיפאע"" מודיע, שטארוריסט ניסה לפוצץ <b class=""highlightcolor"">בית חולים ממשלתי</b> בקטטינה. הצבא תפס אותו ומנע בעד ההתפוצצות. ...</div>"
40	hazmantlv19440525-01.1.3	25 May 1944	hazmantlv	Page 3	"<div class=""txtsearchsnippet"">כית החולים של חקהלח קיים בחיפה <b class=""highlightcolor"">בית חולים ממשלתי</b> גדול■ ורחב־ידים, אשר היישוב העברי אינו נזקק ...</div>"
41	dav19350114-01.1.2	14 January 1935	dav	Page 2	"<div class=""txtsearchsnippet"">... ארם אחד במדינת _קונטיקוט, באמריקה, אב לילד, פנה אל <b class=""highlightcolor"">בית חולים ממשלתי</b> בבקשה שיעקרוהו‭-. ‬הנימוק לרצונו: במצב בשעה זו, ...</div>"
42	dav19480109-01.1.1	9 January 1948	dav	Page 1	"<div class=""txtsearchsnippet"">... לא הביע כל רגשות זוועה. נרצח רופא יחידי בתוך <b class=""highlightcolor"">בית חולים ממשלתי</b> בשעת עבודתו — השלטון לא הביע כל ...</div>"
43	haretz19341003-01.1.2	3 October 1934	haretz	Page 2	"<div class=""txtsearchsnippet"">... הילדים בבתי הטם' היהודיים. נתי תולים בגליל בצפת נוסד <b class=""highlightcolor"">בית חולים ממשלתי</b> למלהמה במחלות שונות כאזור זה הכולל גם ...</div>"
44	haretz19460314-01.1.4	14 March 1946	haretz	Page 4	"<div class=""txtsearchsnippet"">... אשפת העיתה לא דאגה לכך, שהממשלה תקים בתל אמב <b class=""highlightcolor"">בית חולים ממשלתי</b> עם 300 מסות, לפחות. בבית החולים למחלות ...</div>"
45	haretz19420719-01.1.4	19 July 1942	haretz	Page 4	"<div class=""txtsearchsnippet"">... בהדרכת פקידי הדואר, במחלקות השונות של המרכז ונתכבדו במשקאות. <b class=""highlightcolor"">בית חולים ממשלתי</b> לשעת חירום בירושלים מחלקת הבריאות המנשזלתית שכרה ...</div>"
46	haretz19440327-01.1.2	27 March 1944	haretz	Page 2	"<div class=""txtsearchsnippet"">... סוציאלית — ‭25‬ אלף לא""י. הממשלה נתבעת לפתוח בתל־אביב <b class=""highlightcolor"">בית־ חולים ממשלתי</b> כשם שהיא מקיימת בתי־ הולים ממשלתיים בערים ...</div>"
47	haretz19440515-01.1.1	15 May 1944	haretz	Page 1	"<div class=""txtsearchsnippet"">... בהככמת הסתדרות ,. הדסה""• בעוד שלשה חדשים יפתח בבת־ים <b class=""highlightcolor"">בית חולים ממשלתי</b> לחולי רוח שבו יאוכ־ כנו גם ‭120‬ ...</div>"
48	hmf19480205-01.1.2	5 February 1948	hmf	Page 2	"<div class=""txtsearchsnippet"">... חבריו — נפגע בכדור מרצחים והובא למאורת תמות הנקראת <b class=""highlightcolor"">בית חולים ממשלתי</b> בו השלימו ""אחות רחמניה"" ו""רופא"" ערביים את ...</div>"
49	hbkr19471218-01.1.4	18 December 1947	hbkr	Page 4	"<div class=""txtsearchsnippet"">תשובתה של מנהלת <b class=""highlightcolor"">בית חולים ממשלתי</b></div>"
50	hbkr19440301-01.1.4	1 March 1944	hbkr	Page 4	"<div class=""txtsearchsnippet"">... בית חולים ?פפשלתי בעל ‭300‬ מטות לפחות. פווע יש <b class=""highlightcolor"">בית חולים ממשלתי</b> לחיפה . יפו, שכפ •מקיפוח אחוים ואייו ...</div>"
51	hbkr19450214-01.1.4	14 February 1945	hbkr	Page 4	"<div class=""txtsearchsnippet"">... בשלש עשמת ספות. מתנחל מו-פ עם הממשלח על פתיחת <b class=""highlightcolor"">בית חולים ממשלתי</b> גדול למושבות בקרבת תל־אביב. . המשלה מגובת ...</div>"
52	hzh19430921-01.1.2	21 September 1943	hzh	Page 2	"<div class=""txtsearchsnippet"">... וגם לעי ריית• מדוע אין תל אביב זכאית לקיבל <b class=""highlightcolor"">בית חולים ממשלתי</b> לפחיות כמו חייפר‭', ‬• ןעליונ לר י ...</div>"
53	dav19410220-01.1.4	20 February 1941	dav	Page 4	"<div class=""txtsearchsnippet"">... את בית־ החולים העירוני לרשות _המסילה. _נדדלש מבנה הקמת <b class=""highlightcolor"">בית חולים _ממשלתי</b> ית""א וגם השתתפות בהחזקת בית~חולים העירוני. אגב, ...</div>"
54	haretz19311206-01.1.2	6 December 1931	haretz	Page 2	"<div class=""txtsearchsnippet"">... בוטלה, • או נדחתה לזמן רב, :גם התכנית לבות <b class=""highlightcolor"">בית חולים ממשלתי</b> לחולי רו־ בירושלים, שבנחיצותו ודאי שאין הממשלה ...</div>"
55	hbkr19410220-01.1.3	20 February 1941	hbkr	Page 3	"<div class=""txtsearchsnippet"">... בית חולים טוב והטיפול בו מצויין. אין לפחד מהמונח <b class=""highlightcolor"">בית חולים ממשלתי.</b> בית חחויליט י צייד לעבור לרשות הממשלה ...</div>"
56	ahr19470624-01.1.2	24 June 1947	ahr	Page 2	"<div class=""txtsearchsnippet"">... החויי , זה ם ' ""הרסה _ דהו ‭(""‬ <b class=""highlightcolor"">בית חולים ממשלתי</b> , שאלה: — מהם בניינים מפוארים איה ...</div>"
57	dav19430512-01.1.4	12 May 1943	dav	Page 4	"<div class=""txtsearchsnippet"">... ועדת המצב קידמה בברכה י החלטת הממשלה על הקמת <b class=""highlightcolor"">בית חולים ממשלתי</b> לבני מושבות בביה""ח היר־ קח. בת''א, ועתי' ...</div>"
58	haretz19420709-01.1.3	9 July 1942	haretz	Page 3	"<div class=""txtsearchsnippet"">... מפום מת בנימין רחוב בר־כוכבזי ק־ תקוה: אסתר ברקומצי <b class=""highlightcolor"">בית חולים ממשלתי</b> צפת: אלקס ברגר? רחוב י' ‭55‬ קרית ...</div>"
59	haretz19470214-01.1.10	14 February 1947	haretz	Page 10	"<div class=""txtsearchsnippet"">... ‭:83‬ בית הולים העינים על הר אבו תור אינו <b class=""highlightcolor"">בית חולים ממשלתי</b> כי אש של חברת צדקה אנגלית. בית ...</div>"
