n	id	date	publication	title	snippet
143	ytlv19480516-01.2.16	16 May 1948	ytlv	יפו בחסות תל־אביב ו	"<div class=""txtsearchsnippet"">... ולמטרות אחרות. בתי החולים ביפו משמשים לצרכי התושבים הערבים <b class=""highlightcolor"">(בית־החולים הממשלתי</b> מגיש הנם לכל דורשכל העזרה הרפואית הדרושה לתושבי ...</div>"
144	ahr19461023-01.2.36	23 October 1946	ahr	"מעולתצלצל"" בחשכת הלילה נגד &#8237;"" _at9&#8236; מוופ""ל"" ""ברכה קול ? ?־"""	"<div class=""txtsearchsnippet"">... בו עד שהצליחו להשיב רוחו אליו. הובאו לבית־החולים אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה הובאו 3 מעפיי י ים חולים: יואכים ...</div>"
145	dav19480125-01.2.55	25 January 1948	dav	בבית החולים _הטפשלתי בחיפה _מתהלננים פור9ים חמושים כבתוך ש?ר.מ	"<div class=""txtsearchsnippet"">לפני -שלינה שטעית עזבו גל העלב־ דים _הימורים את <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה ועד עתה לא נעשו שם כל סידורי ...</div>"
146	dav19471229-01.2.26	29 December 1947	dav	UNKNOWN	"<div class=""txtsearchsnippet"">קרבנות ירושלים אתמול הם: ד""ר הוגו לארס, רופא <b class=""highlightcolor"">בית־החולים הממשלתי</b> בבית־ צפא3ה, כין ‭. 40‬דוד נוימרק, בן 16 ...</div>"
147	haretz19460925-01.2.60	25 September 1946	haretz	נרצח יהודי בטבריה ביריות אקדח	"<div class=""txtsearchsnippet"">... נתן כהן בן ‭, 20‬ נשאר במחלקה הכירורגית של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה. יש מקווים, כי ל־4 המעפילים האלו יורשה ...</div>"
148	haretz19420701-01.2.34	1 July 1942	haretz	בירושלים	"<div class=""txtsearchsnippet"">... בית רבן אמרו תחלים במגינים. כית הודיפ לשעת הירופ <b class=""highlightcolor"">בית־החולים הממשלתי</b> הולך והופך לבית־חו־ לים של שעת־חירופ. החל מאתמול ...</div>"
149	hbkr19480928-01.2.7	28 September 1948	hbkr	5 היחסים עם הצלב האדום בירושלים הולכים ורעים	"<div class=""txtsearchsnippet"">... שא^ השנו^ ממחלוקת ביניוו למין הפלג האדום. היא גודל <b class=""highlightcolor"">בית־החולים הממשלתי</b> לשעבר, הנםנא באזור הכיבוש שלוי. זפוחוו על בימ־חולים ...</div>"
150	tsohorayimhaifa19460502-01.2.14	2 May 1946	tsohorayimhaifa	.ס!■®■?•	"<div class=""txtsearchsnippet"">... משלם המסים היהודי נודע לנו, כי הספק לחלב של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה — הסוחר מר בוטג׳י, ממציא לבית חולים ...</div>"
151	ahr19480208-01.2.58	8 February 1948	ahr	"_תנח &#8237;TIOJI&#8236;־ _3קד_8 את &#8237;aim IS _nH H Mr I tm ^^_Tll m??_T H ?JF? ? *»U 9 HI II&#8236; י"" &#8237;H? 9 ? lm Is B? 1 BUM IB!?H 1&#8236; &#8237;fiMEr _riMP W IWM?HHfiK' B I nmkwdMrB 1 lHIB I? nW.WBm lfa> #P""nI«°1 » H n?f UHU?? Wined la I?HI &#8236;"	"<div class=""txtsearchsnippet"">... ב־‭11_, 30‬ לפה""צ ברחי עיראק בחיפה. היא נאספה אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> ושם מתה. וואדי רושמיה בליל שבת נורו יריות ...</div>"
152	ahr19460726-01.2.88	26 July 1946	ahr	משפחות וקרובים 1 ליד גופות החללים &#8237;. . . &#8236;	"<div class=""txtsearchsnippet"">וקרובים צפופים ליו <b class=""highlightcolor"">בית־החולים הממשלתי,</b> שהנר מהוד המטרד. לחללים המובאים במכוניות _הצלב־האדופ. הקבובים ...</div>"
153	ahr19480322-01.2.72	22 March 1948	ahr	"שאחת &#8237;,_rpsdn&#8236; mwn והרחבת ma במועצת! ו י ו""ת ת' א"	"<div class=""txtsearchsnippet"">בעיות ? האישפוז רוקח מסר כ• ב־1 באפריל יעביר <b class=""highlightcolor"">בית־החולים הממשלתי</b> ""הירקון"" לרשות העירייה- הממשלה הודיעה שהיא מלכנה לשאת ...</div>"
154	dav19481003-01.2.74	3 October 1948	dav	ח פה	"<div class=""txtsearchsnippet"">. החופי* המצ3 בנין העובדים בבית-החלןים הממשלתי עובדי <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה סירבי לקבל את טשטרתט בעד חודש ספטמבר. ...</div>"
155	haretz19381116-01.2.37	16 November 1938	haretz	"&#8237;?""""?&#8236;יי יי ־"""" ' >*"" בנין בית החולים החדש וציודו"	"<div class=""txtsearchsnippet"">? <b class=""highlightcolor"">בית־החולים הממשלתי</b> החדש בהיפה ?נמצא על המגרש של מנזר הכרמליתים ...</div>"
156	haretz19461202-01.2.62	2 December 1946	haretz	חיפושים ומעצרים בירושלים	"<div class=""txtsearchsnippet"">... ""לוחמי חירות ישראל"". נעצר פצוע השוד בתא העצורים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בירושלים נמצא חיים צוקרווסר בן ‭, 20‬ שנפצע ...</div>"
157	haretz19481220-01.2.28	20 December 1948	haretz	Untitled	"<div class=""txtsearchsnippet"">שעות חכיקור ככית חחולים חממשלתי הנהלת <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה מודיעה, שמיום א' הבא יהיו שעות־הביקור בבית ...</div>"
158	hbkr19460919-01.2.50	19 September 1946	hbkr	"ד""ר פון ויזל שוחרר וממשיך בשביתת הרעב בביתו"	"<div class=""txtsearchsnippet"">... מבית־חחולים בירושלים והוהזר לביתו בגדרה במכונית הצלב האדום של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בירושלים. לדבריו' זוהי . תופשה זמנית מלטדוך. הוא ...</div>"
159	ytlv19451115-01.2.31	15 November 1945	ytlv	מה אירע? /	"<div class=""txtsearchsnippet"">... אדמת זאכלאוי, בשכונת מתלול, בקייטנות של ועדההורים המרכזי, ובקרבת <b class=""highlightcolor"">בית־החולים הממשלתי</b> . הירקון"", במקום שנועד להקמת צריפי הסח בשביל ...</div>"
160	ahr19480225-01.2.22	25 February 1948	ahr	"_היחמיד ""השקט"" ב א _ווד ה &#8237;*!&#8236;ב?"	"<div class=""txtsearchsnippet"">... בכפר עציון השפיע את השפעתו הרבה גם בבאר־שבע _ובנפתה. <b class=""highlightcolor"">בית־החולים הממשלתי</b> מלא עד אפס מקום מפצועי _כפד־עציון, עד שהממשלה ...</div>"
161	ahr19430817-01.2.31	17 August 1943	ahr	ןנננל &#8237;3 !&#8236; נ _ח_^רץ	"<div class=""txtsearchsnippet"">... שי פישט־ יד ערבי. זהותו לא נקבעה הועבר אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> בסביבות עכי פגעה מכונית צבאית בחםן אחמד _שהאדה, ...</div>"
162	ahr19451102-01.2.71	2 November 1945	ahr	חבלות \דולות בכל ק ! ו ' מס ילות הבלול &#8237;w*3&#8236;־p	"<div class=""txtsearchsnippet"">... הוא : יעקב גולדברג (גרינברג ‭, (?‬הגרפה נאספה אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפד‭., ‬ עפולה ורהוכות על־יו עפולה פוצצו הלילה ...</div>"
163	dav19360616-01.2.41	16 June 1936	dav	"אגדת ""הנישול"" לאור העובדות"	"<div class=""txtsearchsnippet"">... עזרה ראשונה ע""י שוטר מאומן לכך ובמכונית הובל אל <b class=""highlightcolor"">_בית־החולים הממשלתי</b> לחיפה, אבל בדרך מת‭.. ‬ בדיקת ‭"". '‬נעשתה ...</div>"
164	haretz19470714-01.2.33	14 July 1947	haretz	ן פ3ל הארץ ן	"<div class=""txtsearchsnippet"">... פצעי מוות פועל מצרי, שמת אחר כך־ ב . <b class=""highlightcolor"">בית־החולים הממשלתי</b> ביפו — הותעה ' המשטרה שלשום. במקום ההתקפה ...</div>"
165	haretz19470713-01.2.37	13 July 1947	haretz	בירושלים	"<div class=""txtsearchsnippet"">... נשאר רק מעבר צר צביב הגן להולכים לבתי־ המשפט, <b class=""highlightcolor"">בית־החולים הממשלתי</b> וביתיהםהר המרכזי. הכניסה לפקידי הצמשלה, •היתד. מוצרת למגרש ...</div>"
166	haretz19470414-01.2.50	14 April 1947	haretz	גאולה כהן ברהה מכלאה	"<div class=""txtsearchsnippet"">... נאפרו ו־2 נעצרו שני הערבים, שבשעת הקטטה ביניהם במסדרון <b class=""highlightcolor"">בית־החולים הממשלתי</b> ברחה גאולה כהן. נאסרו על ידי המשטרה. שני־ ...</div>"
167	hzh19431107-01.2.25	7 November 1943	hzh	ב 11 ו ר ה	"<div class=""txtsearchsnippet"">... מ למושבות להלן מסר היושב ראש פרטים על פתיחת <b class=""highlightcolor"">בית־־החולים הממשלתי</b> שיוקם בתל־אביב בשביל המושבות העבריות. בזה כלולה גם ...</div>"
168	ahr19471210-01.2.49	10 December 1947	ahr	&#8237;1h&#8236;־&#8237;t_3&#8236; _ההתקננוז ב1_ו&#8237;^@&#8236;ה &#8237;roe _srri&#8236; _נו1 ל &#8237;_1bjjh _mraa &#8236;	"<div class=""txtsearchsnippet"">... שטון, בן 48 ונפצע פצע־ מוות בחזהו. נאסף אי <b class=""highlightcolor"">בית־החולים הממשלתי</b> ומת שם. שטרן הוא פליט מגרמניה ועמד לנסוע ...</div>"
169	dav19360905-01.2.30	5 September 1936	dav	ידיעות שונות	"<div class=""txtsearchsnippet"">... ממלא למעשה תפקידי משרד מהווי, ובתחומי עבודתו נכנם גם <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בפרדס כץ. על העקירה בבפר גלעדי</div>"
170	haretz19441108-01.2.19	8 November 1944	haretz	ן תל־אביב	"<div class=""txtsearchsnippet"">... בכביש פתח־ תקוה. העגלה ניזוקה, הערבי ניצל. אמבולנס של <b class=""highlightcolor"">בית־החולים הממשלתי</b> ביפו, פגע אתמול בבוקר ברחוב שבזי בשומר תל־אביבי ...</div>"
171	haretz19430708-01.2.10	8 July 1943	haretz	"בהירות לעירית ת""א- באוקטובר &#8237;1944 &#8236;"	"<div class=""txtsearchsnippet"">מתי יוקם <b class=""highlightcolor"">בית־החולים הממשלתי</b> בתל־־אביב ?-הועלה מחיר החלב בעיר</div>"
172	hbkr19451003-01.2.49	3 October 1945	hbkr	"המלוה לעירמ ת""א בסו מילית וחצי יושג בקרוב"	"<div class=""txtsearchsnippet"">... הצריסים (שנמסרו לעיריה עיי הצבא) על אדמת וייס שבקרבת <b class=""highlightcolor"">בית־החולים הממשלתי</b> ‭.. ‬הירקון"". בצריפים אלה ישוכנו היילים משוחררים, בעלי ...</div>"
173	itonmeyuhad19340728-01.2.18	28 July 1934	itonmeyuhad	ש. בן־ישראל פילנטרופיה	"<div class=""txtsearchsnippet"">... מות -אין ביה״ח ""הדסה"" מקבל את החולה הזה ואפילו <b class=""highlightcolor"">בית־החולים הממשלתי</b> מסרב לקבל את החולה, שכן שחפני הנהי. ומה ...</div>"
174	dav19470101-01.2.32	1 January 1947	dav	Untitled	"<div class=""txtsearchsnippet"">... השודדים. ו‭^&gt;&lt;‬ו את עוזרו, דאוד מעירי, הביא הרופא אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> השודד עצמו י ברח מידי השנים, לאחר _שפגיע ...</div>"
175	dav19450130-01.2.24	30 January 1945	dav	_קואופרטיב לחמר־בנץ נו _עשרימ	"<div class=""txtsearchsnippet"">... רוב מהפרים _תחנת־הכזח של חב־ ; י ףת החשמל, <b class=""highlightcolor"">בית־החולים הממשלתי.</b> בית מעיליה' ""ב יתנו‭, ""‬בתי־הזיקוק, נמל היפי‭,, ‬בניני ...</div>"
176	haretz19450827-01.2.1	27 August 1945	haretz	חזרו מעפילינו מגלות מאוריציוס	"<div class=""txtsearchsnippet"">... סה"", . רוטשילד"", בית חולים ""כרמלי של קופת חולים, <b class=""highlightcolor"">בית־החולים הממשלתי</b> ועוד. הערב הוכנסו של ששה חולי רוח ועצבים ...</div>"
177	hbkr19391012-01.2.51.1	12 October 1939	hbkr	Page 5 Advertisements Column 1	"<div class=""txtsearchsnippet"">... וכל הייחיות 6 0 בבית חדש שבפרדס־כץ (תל־אפדיםז מאחר־ <b class=""highlightcolor"">בית־החולים הממשלתי,</b> % 6 בשכר של 2 לא""י לחודש X ...</div>"
178	hzh19480517-01.2.48	17 May 1948	hzh	_מחלאות הממשלה _בחי8ה הועברו ליד העירה	"<div class=""txtsearchsnippet"">בביה""ח הממשלתי בחיפה <b class=""highlightcolor"">בית־החולים. הממשלתי</b> לשעבר. בחיפה הועבר י כולו לרשות עירית חיפד""ונעשה ...</div>"
179	ahr19460227-01.2.22	27 February 1946	ahr	_מםדדוב• _הצדק _זשחודינ &#8237;_ £1 &#8236;	"<div class=""txtsearchsnippet"">... "" מיגרש הרובים‭, ""‬ אין עליו לטרות כלל, שהרי <b class=""highlightcolor"">_בית־החולים הממשלתי</b> אף הוא כאן, לשמאלו של בניין המשפט. — ...</div>"
180	hbkr19441127-01.2.23	27 November 1944	hbkr	אישפוו חולי רוח והמצב בבתי הסוהר	"<div class=""txtsearchsnippet"">... חינוכנו. כן שאל הד""ר כהן מתי יפתח םוף סוף <b class=""highlightcolor"">בית־החולים הממשלתי</b> לחולי־רוח בבת־ים בציינו, כי פתיחת ביח־חולים זה נדחית ...</div>"
181	hayomjlm19480903-01.2.37	3 September 1948	hayomjlm	משדד הבריאות ושירותיו	"<div class=""txtsearchsnippet"">... השירות הרפואי לשעבר, ביניהם קצין הרפואה הראשי, ומנהלים את <b class=""highlightcolor"">בית־החולים הממשלתי</b> ביפו המשמש בעיקר את שבויי המלחמה הערביים. המו״מ ...</div>"
182	ahr19470930-01.2.66	30 September 1947	ahr	עשרה הרוגים ד52 פצועים _אנגלים.יהודים וערבים	"<div class=""txtsearchsnippet"">... מיותרים. רכים מהפצועים הם מרסיסי זכוכית. הם נאספו אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> וקיבלו שם עזרה‭"", ‬מד. א‭"". ‬ טיפל בזז ...</div>"
183	ahr19480115-01.2.64	15 January 1948	ahr	"אתמול חודש!בירושלים וסביבתה מעש"" הרצח"	"<div class=""txtsearchsnippet"">... לא הוצאו לפועל. אחד ממקומות הרעד. באזור זה הוא <b class=""highlightcolor"">בית־החולים הממשלתי</b> שלשם מגיעים סצועי הכנופיות ו""סתם"" מכירים הבאים לבקרם. ...</div>"
184	dav19350818-01.2.70	18 August 1935	dav	תל אביב	"<div class=""txtsearchsnippet"">... ה' אחת""צ על אליאש פאל־ס מירושלים, שהובא פצוע אל <b class=""highlightcolor"">בית־החולים הממשלתי‭..</b> ‬הנהג ועוזרו י הערבי מונים נאסרו והוצאו בערבז-ת. ...</div>"
185	hbkr19351105-01.2.51	5 November 1935	hbkr	תל־אביב	"<div class=""txtsearchsnippet"">... שימר הברת הנפט העיראקית בהיפה. הגופה נלקהה לבדיקה אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה.</div>"
186	ytlv19450515-01.2.29	15 May 1945	ytlv	לוח המעשימ והמאורעות בתל־אביב. נובמבר &#8237;1944&#8236; ־־ •&#8237;1945 '11 &#8236;	"<div class=""txtsearchsnippet"">... ""שוק הצפון"", ברחוב באזל. ‭. 27. 12. 44‬ נפתח <b class=""highlightcolor"">בית־החולים הממשלתי</b> לחולי</div>"
187	dav19460122-01.2.39	22 January 1946	dav	Untitled	"<div class=""txtsearchsnippet"">נפלטה גוית מלוז ליד החוף בקרבת <b class=""highlightcolor"">בית־החולים הממשלתי</b> נפלטה גוית מל י ח. הרופאים קבע_^ בבדיקתם ...</div>"
188	ahr19470122-01.2.25	22 January 1947	ahr	Untitled	"<div class=""txtsearchsnippet"">... נפל ובגום לו שבר ברגלו השמאלית ובמרפקחו נאסף אל <b class=""highlightcolor"">_בית־החולים הממשלתי.</b> נוטר נדרס עבדאללה מוחמר עבואללה, נוטר, נדרם על־ידי ...</div>"
189	ahr19470323-01.2.32	23 March 1947	ahr	&#8237;yronafla5| &#8236;	"<div class=""txtsearchsnippet"">... שגנב את כספו הכהו בראשו בעל־הדירר, הפצוע נאסף אל <b class=""highlightcolor"">_בית־החולים _הממשלתי</b></div>"
190	ahr19431011-01.2.32	11 October 1943	ahr	נ_5ד_3_נדח_^_רץ	"<div class=""txtsearchsnippet"">התנגשות והפלה אמבולנס של <b class=""highlightcolor"">_בית־החולים הממשלתי</b> נתחלק והתנגש במכונית טאקסי. בהו־ רה שעמדה לשכור ...</div>"
191	ahr19430903-01.2.53	3 September 1943	ahr	1_ע&#8237;_3 _^1&#8236;ל ה_^רץ |	"<div class=""txtsearchsnippet"">... , ירו בו ופצעוהו. הפצוע ד. ־ בל אד <b class=""highlightcolor"">בית־החולים הממשלתי.</b></div>"
192	haretz19451102-01.2.1	2 November 1945	haretz	ן חבלה תחבורת הארץ	"<div class=""txtsearchsnippet"">... ערב הובאה על ידי פלוגת חיילים, לחדר המתים של <b class=""highlightcolor"">בית־החולים הממשלתי</b> ברמלה, גופתו של צעיר יהודי, ן הרוג ביריות. ...</div>"
193	haretz19430901-01.2.22	1 September 1943	haretz	&#8237;*1&#8236; פנקס ש / *•; ו יא רושלמי •	"<div class=""txtsearchsnippet"">... ב־8 מוסדות: ""הדסה"", בית החולים שערי־צדק, בקור־חולים, משגב לדך, <b class=""highlightcolor"">בית־החולים הממשלתי</b> למחלות מדבקות בבית־צפפא, בית החולים הממשלתי לשעת חרום, ...</div>"
194	hbkr19351105-01.2.23	5 November 1935	hbkr	"על סף תןןמ &#8237;1936-37&#8236; של ממשלת א""י"	"<div class=""txtsearchsnippet"">... מחולי הרוה. העזרה בבית־להם אינה אלא נטפה מן הים. <b class=""highlightcolor"">בית־החולים הממשלתי</b> שם מכיל כ־‭75‬ מקומות, ויש שהוא סגור בפני ...</div>"
195	hmf19461220-01.2.39	20 December 1946	hmf	"&#8237;_^S£3S:_&33_*₪M M ₪_JM ""_^a MM **ML ^^ _B: M : .0MMuU^^Kat &#8236;"	"<div class=""txtsearchsnippet"">... נפרד הרב לוין מאתנו והלך. היום בתא בית־הםוהר של <b class=""highlightcolor"">בית־החולים הממשלתי</b> חולף לאט יותר מאשר בכל מקום אחר. לאחר ...</div>"
196	ahr19470216-01.2.31	16 February 1947	ahr	1 &#8237;yiNnqa ^] &#8236;	"<div class=""txtsearchsnippet"">... אחסר מוחמר' בן ‭. 18‬ במצב רציני הובאו אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b></div>"
197	haretz19460110-01.2.30	10 January 1946	haretz	*ד ד _מתונות ו	"<div class=""txtsearchsnippet"">... נחום איש גם זו, הנמצא בדרומה של צפת, בקרבת <b class=""highlightcolor"">בית־החולים הממשלתי,</b> ומסומן בגל אבנים גדול, כדרך ציוני המקומות הקדושים ...</div>"
198	dav19330512-01.2.29	12 May 1933	dav	ו_^_ננה לחולי _תל־אביב וסביבותיה	"<div class=""txtsearchsnippet"">... שאר סוגי התושבים חוש‭ - . -‬שים לפנות אל <b class=""highlightcolor"">בית־החולים הממשלתי‭,</b> (‬ ובינתים הולך ?ורב בישוב, טםפר: ד‭&gt;'‬מ_?רים של ...</div>"
199	dav19380202-01.2.49	2 February 1938	dav	תביעת קופת-חולם מממשלת האח	"<div class=""txtsearchsnippet"">... בהם תיקונים _ולםגלם לשימוש חולים מתוך הישוב העברי, ואבן <b class=""highlightcolor"">בית־החולים הממשלתי</b> למחלות מידבקות ביני-ירק תיקן ימידת־מה את המצב. אולם ...</div>"
200	haretz19440711-01.2.41	11 July 1944	haretz	צפורה ווייס נידונה בבית־הד^ין הצבאי למאסר ארבע שנים	"<div class=""txtsearchsnippet"">... הנזכרים. ן ראשון לעדים היה המומחה לרנםגן מ־ ן <b class=""highlightcolor"">בית־החולים הממשלתי</b> , שהביא ל י בית הדין הצלום פרקי ...</div>"
201	ytlv19360615-01.2.22	15 June 1936	ytlv	ת&#8237;-5&#8236;אם&#8237;0ו1&#8236;גוחתיה	"<div class=""txtsearchsnippet"">... כין-. העיריה עומדת על דרישתה התקיפה. שהממשלה תגדיל את <b class=""highlightcolor"">בית־החולים הממשלתי</b> הזמני, באופו שיוכל לקלוט את כל החולים במחלות ...</div>"
202	dav19470813-01.2.44	13 August 1947	dav	"&#8237;_^5 1_13 1 """"^ 8&#8236; _ט 13"	"<div class=""txtsearchsnippet"">... נשק ומחופש בבגדימי ערגייט — הובא אתמול בבוקר אל <b class=""highlightcolor"">בית־החולים. הממשלתי</b> בירושלים לריפוי‭.. ‬מצב גופו לקוי. הוכנס לחדר־ האטיו'ים ...</div>"
203	ahr19461018-01.2.49	18 October 1946	ahr	&#8237;_ftrranaa 551 &#8236;	"<div class=""txtsearchsnippet"">... נפצע, בנפול עליו אבנים בעבדי במחצבה. הוא נאסף אל <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה ושם מת. _פגיעותיהן של מכוניות צבאיות ביום ...</div>"
204	ahr19470324-01.2.38	24 March 1947	ahr	&#8237;5 I*1&#8236;־_BS	"<div class=""txtsearchsnippet"">... נורה במוצאי־שבת ע""י אלמוני. פצוע בירו השמאלית הובא אל <b class=""highlightcolor"">בית־החולים הממשלתי.</b> בוועדת התרכות שליד מ. ש. ח. בחוג לבעיות ...</div>"
205	haolam19370715-01.2.12	15 July 1937	haolam	המצב הכלכלי וענייני העבודה	"<div class=""txtsearchsnippet"">... העבודה בתל־אביב. ב ה י פ ה: הוהל בבנין <b class=""highlightcolor"">בית־החולים הממשלתי,</b> שנמסר ל""סולל־בונה"". היקף העבודה הזאת הוא — ‭90. ...</div>"
206	haretz19390209-01.2.14	9 February 1939	haretz	מיום ל *ו ם	"<div class=""txtsearchsnippet"">... ובין שהן רק מתרקמות במשרדים (למשל, בפתיחה הרשמית של <b class=""highlightcolor"">בית־החולים הממשלתי</b> י כ$£$, שהנשומים הושמעו רק באנגלית ובערבית, מעשה ...</div>"
207	hadoar19360911-01.2.8	11 September 1936	hadoar	ב^רנודהדמם	"<div class=""txtsearchsnippet"">... — מרתה פינק מווינה ונחמה צדק מארץ־ישראל — במבוא <b class=""highlightcolor"">בית־החולים הממשלתי</b> ביפו, במקום שהן עובדות זה ימים רבים, ביחס ...</div>"
208	ahr19470318-01.2.31	18 March 1947	ahr	&#8237;331333]&#8236; ה_^דץ _}	"<div class=""txtsearchsnippet"">... מכונית־משא אזרחית. נג־ רם לה שבר בשוק־רגלד, ונאספה אל <b class=""highlightcolor"">_בית־החולים הממשלתי</b> בחיפה. לאקדמיה בפאריז י. מוטולד, וא. קרוכמאלניק, תלמידי ...</div>"
209	hbkr19470122-01.2.38	22 January 1947	hbkr	מבוקר עד בוקר בעיר ובכפר	"<div class=""txtsearchsnippet"">... מ""מ אשתקד. תינוק בן יומו נמצא מת ליד שער <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה אתמ־ל בבוקר• ־משטרה פתחח בחקירה. משפמ שלוס ...</div>"
210	hbkr19400820-01.2.36	20 August 1940	hbkr	מבוקד עד בוקר בעדים ובמושבות	"<div class=""txtsearchsnippet"">... מכוניותיהם ביום ;שבת. מבריאים והולכים. חם עזבו אתמול ;ת <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה, במקום והוגשה להם העזרה הרפואית הדרושה.</div>"
211	haolam19370617-01.2.10	17 June 1937	haolam	.באדךיסזדאל	"<div class=""txtsearchsnippet"">... הבריאות של הממשלה חתמה על חוזה עם""""סולל־בונה"" בדבד בנין <b class=""highlightcolor"">בית־החולים הממשלתי</b> בחיפה. הבנין יעלה כתשעים אלף לא""י, עבודת האינסטלציה ...</div>"
212	itim19470109-01.2.4	9 January 1947	itim	התרבות-קניין האדם א. שלווסק1 עם אנשי=ווח בשוויץ	"<div class=""txtsearchsnippet"">... פרופיסור יונג; ד״ר אלכסנדר צימרמן, מנהל המחלקה הפסיכית של <b class=""highlightcolor"">בית־החולים הממשלתי</b> בריאלטה; ד״ר קארל היינמאן, רופא-עצבים מפורסם, מחסידי אומות ...</div>"
213	bustenai19320420-01.2.3	20 April 1932	bustenai	השבוע של ארץ־ ישראל	"<div class=""txtsearchsnippet"">... מבני ישראל גסתה את מזלה והלכה לדפוק על דלתי <b class=""highlightcolor"">בית־החולים הממשלתי</b> בירושלים במחלקת היולדות. ראשית כל דרשו ממנה לא״י ...</div>"
214	haretz19390912-01.2.26	12 September 1939	haretz	םש9טי ה8קצו1 שערים בירושלים	"<div class=""txtsearchsnippet"">... ומכונות הכיבוי של העיריה. עברו בר־ הובות מכוניות של <b class=""highlightcolor"">בית־החולים הממשלתי</b> ופג ד. א. , בדי לתת עזרה לנפגעים• ...</div>"
215	hadoar19460906-01.2.10	6 September 1946	hadoar	"מ״שלב"" ל,,שלב"""	"<div class=""txtsearchsnippet"">... אחרים המשמשים מאז הכיבוש הבריטי לבתי־המשפט הממשלתיים, בית־הסוהר המרכזי, <b class=""highlightcolor"">בית־החולים הממשלתי</b> ועוד, וסביבתו, בהיקף 150 דונאם). תחילה ניתן צו ...</div>"
216	haolam19360820-01.2.5	20 August 1936	haolam	,באידיסזראל	"<div class=""txtsearchsnippet"">... דרך ת""א תחת שמירה מעולה). ימי דמים. — ליד <b class=""highlightcolor"">בית־החולים הממשלתי</b> ביפו נרצהו ביריות מן המארב, האחיות חרחמניות מרתה ...</div>"
217	haolam19480115-01.2.12	15 January 1948	haolam	שבוע הימים בארץ	"<div class=""txtsearchsnippet"">... אחד הועד הלאומי קיבל הודעת פתאום מאת השלטונות, כי <b class=""highlightcolor"">בית־החולים הממשלתי</b> לחולי רוח בבת־ים. שבו נמצאים ‭175‬ חולים יהודיה ...</div>"
218	hadoar19470509-01.2.6	9 May 1947	hadoar	בצל עץ־התליה	"<div class=""txtsearchsnippet"">... של אצ״ל, שנדונה למאסר שבע שנים והצליחה לברוח מתוך <b class=""highlightcolor"">בית־החולים הממשלתי</b> שבתוך ""מצודת ירושלים"", המוקפת שערי־ תייל וגדרי־תייל ומכוניות ...</div>"
219	haolam19371111-01.2.6	11 November 1937	haolam	באדךיסזדאל	"<div class=""txtsearchsnippet"">... קיבל שטח של דונם וחצי. בחיפה. — העבודה בבנין <b class=""highlightcolor"">בית־החולים הממשלתי</b> מתקדמת בקצב מהיד. העבודה הנערכת ב־‭100. 000‬ לא""י ...</div>"
220	haolam19480108-01.2.14	8 January 1948	haolam	מאורעות הדמים בארץ	"<div class=""txtsearchsnippet"">... מלוך, שנהרג מן היריות בשיך נ'ראח. במו כן נמצאת <b class=""highlightcolor"">בית־החולים הממשלתי</b> גופת ערבי שלא זוהתה וערבי כשם ג'אבר סלימן ...</div>"
221	ytlv19450916-01.2.3	16 September 1945	ytlv	דיוניה והחלטותיה של מועצת העיר תל־אביב	"<div class=""txtsearchsnippet"">... גי ת תולי־הרות, תשובה: העידיה מאיצה במתלקת-הבדיאות הממשלתית לפתוח <b class=""highlightcolor"">בית־החולים הממשלתי</b> בבת־ים, אולם שאלת האישפוז של הולי־הרוח בעיר לא ...</div>"
