n	id	date	publication	title	snippet
43	ytlv19391115-01.1.136	15 November 1939	ytlv	Page 136	"<div class=""txtsearchsnippet"">... מתל־אביב ‭112‬ הולים), שהוא מוסד הלינה הארצית למלהםה בשחפת, <b class=""highlightcolor"">בית־החולים</b> ""הדסה"" בצפת (‭75‬) והתםנעה לילדים שעל הר הכרמל <b class=""highlightcolor"">בחיפה</b> ...</div>"
44	ahr19450625-01.1.4	25 June 1945	ahr	Page 4	"<div class=""txtsearchsnippet"">... להכיר לה החלטות במיספר בתי־תולים (האוניברסיטאי , העירוני בתל־אביב, <b class=""highlightcolor"">_בית־החולים</b> של הקהילה <b class=""highlightcolor"">בחיפה,</b> של הוועד הלאומי בטבריה, בילינסון ובית־החוליס ...</div>"
45	hzh19390531-01.1.4	31 May 1939	hzh	Page 4	"<div class=""txtsearchsnippet"">... י מת 'נשיאת אקדח וכדורים: ב־20 במאי בוואדי רושמיה <b class=""highlightcolor"">בחיפה.</b> הנאשם:אמר, שאת א ק דחו' שמו. השומרים ? בבגדיו, ...</div>"
46	ahr19480111-01.1.4	11 January 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... ושלושה עדיין נעדרים. בירושלים נמשך המצב החמור בעיר העתיקה, <b class=""highlightcolor"">בחיפה</b> נפצעו רבים מיריות, על מכוניות. בסך־הכול נפלו במשך יום ...</div>"
47	haolam19410306-01.1.11	6 March 1941	haolam	Page 11	"<div class=""txtsearchsnippet"">... היחידה היא ציון. — ראויה לציון עבודת בנין חשובה <b class=""highlightcolor"">בחיפה</b> : השבוע הוחל בעבודת חפירה והציבה לבנין <b class=""highlightcolor"">בית־החולים</b> של ...</div>"
48	ahr19480208-01.1.4	8 February 1948	ahr	Page 4	"<div class=""txtsearchsnippet"">... ‬ יחידת הלגיון הערבי, שחנתה במחנה בכניפה לגווה־ שאנן <b class=""highlightcolor"">בחיפה</b> עזבה את המקום היום אחה'יצ.</div>"
49	hazmantlv19440314-01.1.4	14 March 1944	hazmantlv	Page 4	"<div class=""txtsearchsnippet"">... מודה בזה. לכל אלה שע,דו להצלדת־ הנשף (ברטוצוב) לטובת <b class=""highlightcolor"">בית־החולים</b> לחו־ לי־רוח, הן ע״י רכישת כרטיסים, והן ע״י הפצתם. ...</div>"
50	itonmeyuhad19470228-01.1.8	28 February 1947	itonmeyuhad	Page 8	"<div class=""txtsearchsnippet"">... לפנות אך ורק בכתב : בתל־אביב׳ ת. ד. 14091 <b class=""highlightcolor"">בחיפה:</b> ת. ד. 1119; בירושלים, ת. ד. 1475. בקורים והזמנות ...</div>"
51	mivrak19480616-01.1.1	16 June 1948	mivrak	Page 1	"<div class=""txtsearchsnippet"">שרתוק - <b class=""highlightcolor"">בחיפה;</b> משקיפי א״ום דני□ ע□ מקמילן בעניו הפיסי</div>"
52	hbkr19390802-01.1.6	2 August 1939	hbkr	Page 6	"<div class=""txtsearchsnippet"">משרדינו <b class=""highlightcolor"">בחיפה</b> הועבדו לבני!טיוה"" "" דדך המלכים ‭, 33‬ טלפון *‭0651 ...</div>"
53	ahr19461227-01.1.10	27 December 1946	ahr	Page 10	"<div class=""txtsearchsnippet"">... המתרבים בקשר לבואם של העולים מאירופה. עם ההוספות יכיל <b class=""highlightcolor"">_בית־החולים</b> למעלה _מ־500 מיטות. הכנת התוכניות להרחבת בית-הספר לאחיות של ...</div>"
54	dav19370502-01.1.7	2 May 1937	dav	Page 7	"<div class=""txtsearchsnippet"">באספת לשכות המסחר הערביות אתמול שנתכנסה <b class=""highlightcolor"">בחיפה</b> בראשיתו של מבאיל חוטא (ראש לשכת המסחר הערבית <b class=""highlightcolor"">בחיפה)</b> ...</div>"
55	hbkr19410818-01.1.4	18 August 1941	hbkr	Page 4	"<div class=""txtsearchsnippet"">בית חולים לשעת חירום מוקם <b class=""highlightcolor"">בחיפה</b></div>"
56	dav19400131-01.1.25	31 January 1940	dav	Page 25	"<div class=""txtsearchsnippet"">... חששנו לגורל למחזור הראשון של בית־הספר לאחיות על יד <b class=""highlightcolor"">בית־החולים</b> בית־הספר — היובל להחזיק מעמד נוכח המשבר. העובר על ...</div>"
57	ytlv19390115-01.1.29	15 January 1939	ytlv	Page 29	"<div class=""txtsearchsnippet"">... לרכז את שחיטת הבקר המובא מעבד לים רק בבית־המטבחיט <b class=""highlightcolor"">בחיפה.</b> ולאחר שנמסרו פרטים — מפי מנהל מחלקת הכלילה של ...</div>"
58	misharvetaasiyah19330315-01.1.25	15 March 1933	misharvetaasiyah	Page 25	"<div class=""txtsearchsnippet"">... במכירת הענבים והתות נכרת ירידה במכירת בננות. בסניפי תנובה <b class=""highlightcolor"">בחיפה</b> עלה ממכר החלב ב־2 1% בהגיעו ל־2/י3 מיליונים ליטר. ...</div>"
59	mivrak19480703-01.1.1	3 July 1948	mivrak	Page 1	"<div class=""txtsearchsnippet"">... מטה בדג־ דוט באי רודוס ותודיע, שהוחלט על_פירוז _ <b class=""highlightcolor"">בית־החולים</b> ""הדסה"", בניני ' האיניברסיטה ובניני בית־ החולים •הגרמני שבהר־הצופים ...</div>"
60	ahr19461004-01.1.8	4 October 1946	ahr	Page 8	"<div class=""txtsearchsnippet"">... עפולה, יום הי‭—. ‬ בראשית השבוע נתקיימה במלון ""כרמליה‭*'‬ <b class=""highlightcolor"">בחיפה</b> מסיבה על כוסיתה שנקראה על ידי תעדי הגושים והמועצות ...</div>"
61	haolam19420618-01.1.5	18 June 1942	haolam	Page 5	"<div class=""txtsearchsnippet"">... ‭, 24, 000 ‬ :תל־אביב — ‭, 51, 600‬ <b class=""highlightcolor"">בחיפה</b> — ‭20, 000‬ ובשאר נקודות הישוב — ‭. 56705‬ ...</div>"
62	haolam19480108-01.1.11	8 January 1948	haolam	Page 11	"<div class=""txtsearchsnippet"">... כל השלושה הודיעו כי היו ב-משמר'' מטעם ה""נוארה־ -?• <b class=""highlightcolor"">בחיפה</b> היד יריות על אוטובוסים יהודים וגם נזרקה פצצה בבית ...</div>"
63	ahr19480504-01.1.3	4 May 1948	ahr	Page 3	"<div class=""txtsearchsnippet"">מנהלת העם מארגנת שירותי ממשלה <b class=""highlightcolor"">בחיפה</b></div>"
64	ahr19470416-01.1.1	16 April 1947	ahr	Page 1	"<div class=""txtsearchsnippet"">... היום אף-הם. בעוד נמשכת פעולת הגירוש ליוו המוני יהודים <b class=""highlightcolor"">בחיפה'</b> נרגשים ונסערים, את שני חללי ההעפלה שנפלו במאבק עם ...</div>"
65	yomyom19481119-01.1.1	19 November 1948	yomyom	Page 1	"<div class=""txtsearchsnippet"">עוכבה העברת <b class=""highlightcolor"">בית־החולים</b> בירושלים בשל סרוב הלגיון להפסקת האש</div>"
66	dav19360401-01.1.11	1 April 1936	dav	Page 11	"<div class=""txtsearchsnippet"">... דת ‭,, ‬שט‭""!‬ הנמכרת בארץ, נמכרה ע""י הטשביו‭. ""‬הי־וונניה <b class=""highlightcolor"">בחיפה</b> — לפי "" דברי החי ענבי — מכרה בשנת ...</div>"
67	haretz19380125-01.1.4	25 January 1938	haretz	Page 4	"<div class=""txtsearchsnippet"">משר־ ההוצאה לפועל <b class=""highlightcolor"">בחיפה</b> הורעת־מכירה תיק משפר: ‭. 2703/36‬ התובע: יעקב גנדלר, ע""' ...</div>"
68	haretz19480316-01.1.4	16 March 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">... משוכללים עם הול וכל הנוחיות שייבנו בצפון ת""א (בקרבת <b class=""highlightcolor"">בית־החולים</b> הירקון) על ידי הכרה לשפון עממי כע""מ ה הלה ...</div>"
69	ahr19460722-01.1.4	22 July 1946	ahr	Page 4	"<div class=""txtsearchsnippet"">_בית־חולים גדול י!ס0 <b class=""highlightcolor"">בחיפה</b></div>"
70	bustenai19311021-01.1.9	21 October 1931	bustenai	Page 9	"<div class=""txtsearchsnippet"">... גואלים אחרים מחוץ לתנועה וקופתה. לא כן החנוך והבריאות. <b class=""highlightcolor"">בית־החולים</b> בתל־אביב עבר לידי מוסדות הישוב והוא מתקיים ומביא תועלת ...</div>"
71	ytlv19390416-01.1.20	16 April 1939	ytlv	Page 20	"<div class=""txtsearchsnippet"">... מעתד, ל־‭600‬ מטות (לשם השואה כדאי להז־ כיה כי <b class=""highlightcolor"">בית־החולים</b> העירוני בתל־ אביב מכיל, בתנאי צפיפות, ‭330‬ מטה, וביח""ח ...</div>"
72	hegeh19401113-01.1.4	13 November 1940	hegeh	Page 4	"<div class=""txtsearchsnippet"">... שהמךכז הךפואי^לשעת חרום אשר ל:ד הועד הלאמי החליט להקים <b class=""highlightcolor"">בחיפה</b> בית־חולים חרבי נוסף של מאה (100) מטות. קפת־חולים הסכימה ...</div>"
73	haolam19360806-01.1.5	6 August 1936	haolam	Page 5	"<div class=""txtsearchsnippet"">... ולאור היום: כשטיילו יוסןס כלב ואשתו בצהרי יום שבת <b class=""highlightcolor"">בחיפה,</b> על גבול שכונה ערבית, ירה בו ערבי מאקדוח ופצעו ...</div>"
74	hed19460125-01.1.7	25 January 1946	hed	Page 7	"<div class=""txtsearchsnippet"">... זו, התריעה הגב' ד. כהנוביץ, יו""ר האגודה, על מצב <b class=""highlightcolor"">ביתהחולים</b> לחולי רוח מאז עבר לרשות הממשלה. העובדים היהודים בבית ...</div>"
75	dav19471225-01.1.4	25 December 1947	dav	Page 4	"<div class=""txtsearchsnippet"">... ; במשך היום הוגשה עזרה במ. ד, א. וב־ <b class=""highlightcolor"">בית־החולים</b> רוטשילד לשבעה־עשר פצו־ עי‭0. 0‬הם 2 פצועים קשה: יצחק ...</div>"
76	haolam19471225-01.1.7	25 December 1947	haolam	Page 7	"<div class=""txtsearchsnippet"">... מחסן 'הורי אחד והנזק מניע ל־‭15. 000‬ לא"". י <b class=""highlightcolor"">בחיפה</b> היו מקרים בודדים של התקפות מתוך עמדות מבוצרות על ...</div>"
77	tsohorayimhaifa19460215-01.1.1	15 February 1946	tsohorayimhaifa	Page 1	"<div class=""txtsearchsnippet"">... הוא 107.591 לא״י ואינו כולל את ההכנסות וההוצאות של <b class=""highlightcolor"">בית־החולים</b> של ועד הקהלה. בישיבת המליאה של ועד הקהלה שהיתר. ...</div>"
78	itonmeyuhad19340820-01.1.4	20 August 1934	itonmeyuhad	Page 4	"<div class=""txtsearchsnippet"">... הודענו נגמרו עבודות הבנין והסדור הפנימי בקומה השלישית של <b class=""highlightcolor"">בית־החולים</b> העירוני ""הדסה"". גס הבקורת כבר נעשתה מטעם מחלקת הבריאות ...</div>"
79	hadoar19441020-01.1.5	20 October 1944	hadoar	Page 5	"<div class=""txtsearchsnippet"">... הופצצו משרדי ההגירה הממשלתיים בירושלים ובתל־אביב, ולמחרתו — המשרד <b class=""highlightcolor"">בחיפה.</b> המפציצים אמרו על־ידי כך לבטל את שיטת ההגירה הנובעת ...</div>"
80	hmf19451202-01.1.10	2 December 1945	hmf	Page 10	"<div class=""txtsearchsnippet"">... את דינו של יוסף מוראך' שנידון ע""י ביה""ד הצבאי <b class=""highlightcolor"">בחיפה</b> ל־5 שנות מאסר' (עם יחם מיוחד) בעוון החזקה בלתי־חוקית ...</div>"
81	haretz19480222-01.1.4	22 February 1948	haretz	Page 4	"<div class=""txtsearchsnippet"">... המשלחת של המגבית היהודית המאוחדת מארצות הברית בםכניון העבת <b class=""highlightcolor"">בחיפה.</b> חברי המשלתת נתקבלו על ידי מנהל הטכניון, איגג'. ש. ...</div>"
82	hmf19440103-01.1.4	3 January 1944	hmf	Page 4	"<div class=""txtsearchsnippet"">... בפג• החו. ל, ים שלגו. • השלטוגות סגדו את <b class=""highlightcolor"">בית־החולים</b> הזה מתור השערה, כי ייתכן שהמטות תהיינה דרושות בשביל ...</div>"
83	hashaah19400214-01.1.2	14 February 1940	hashaah	Page 2	"<div class=""txtsearchsnippet"">(להתחרות המהנדסים על תכנית <b class=""highlightcolor"">בית־החולים</b> של הקהלה העברית <b class=""highlightcolor"">בחיפה)</b></div>"
84	haolam19480108-01.1.13	8 January 1948	haolam	Page 13	"<div class=""txtsearchsnippet"">... מלוך, שנהרג מן היריות בשיך נ'ראח. במו כן נמצאת <b class=""highlightcolor"">בית־החולים</b> הממשלתי גופת ערבי שלא זוהתה וערבי כשם ג'אבר סלימן ...</div>"
85	dav19420122-01.1.6	22 January 1942	dav	Page 6	"<div class=""txtsearchsnippet"">... נבנה- והולך בנין קטן וחשוב עד מאד: חלק מכניו <b class=""highlightcolor"">בית־החולים.</b> אשר _*ל הקמתו הוחלט מזמן ואשר הלק מהוצאותיו אף ...</div>"
86	ahr19450615-01.1.8	15 June 1945	ahr	Page 8	"<div class=""txtsearchsnippet"">... מא""י. סניף חל־אביב: אלנבי ‭, 62‬ז טל‭3992, ‬ הסוכן <b class=""highlightcolor"">בחיפה:</b> ""פנת־הספד‭, ""‬דת, •החלוץ</div>"
87	haretz19360927-01.1.3	27 September 1936	haretz	Page 3	"<div class=""txtsearchsnippet"">... חלקנו במשק ההובלה הימית. הרי קצת מספרים ממשרדי המכס <b class=""highlightcolor"">בחיפה,</b> המראים לנו בעליל את החטא המשקי הגדול שחטאנו לכלכלה ...</div>"
88	hmf19470708-01.1.4	8 July 1947	hmf	Page 4	"<div class=""txtsearchsnippet"">... מדוע לא ישוחרר ביתו של הדייר הוגו מור־ משטרן <b class=""highlightcolor"">בחיפה</b> מאפוטרופםות. מועד שמיעת הנימוקים נקבע ל־8 ימים מיום מסירת ...</div>"
89	dav19370512-01.1.4	12 May 1937	dav	Page 4	"<div class=""txtsearchsnippet"">... רחבים של הצבור את השנווש ; במחלקת היולדות של <b class=""highlightcolor"">_בית־החולים,</b> גוצר במחלקה זו סוג מיוחד במחירים עממיים. ההרשמה והבדיקות ...</div>"
90	mivrak19480207-01.1.1	7 February 1948	mivrak	Page 1	"<div class=""txtsearchsnippet"">... משמרתו באחת העמדות הקיצוניות של שכונת ספר תל-אביבית. עובדי <b class=""highlightcolor"">בית־החולים</b> היו הבוקר עדים למעשה מזעזע כאשר בא יהודי זקן ...</div>"
91	mivrak19471230-01.1.1	30 December 1947	mivrak	Page 1	"<div class=""txtsearchsnippet"">פצצה לתור המון ערבי <b class=""highlightcolor"">בחיפה</b></div>"
92	haolam19370513-01.1.20	13 May 1937	haolam	Page 20	"<div class=""txtsearchsnippet"">... ההדש של ממשלת אדץ־ישראל, ה' בטרסהיל. ביקור ממושך עשה <b class=""highlightcolor"">בחיפה,</b> במשרדי מושל המהוז, בנמל, במין בתי־המשפט ובמשרדי הנהלת הרכבות. ...</div>"
93	haolam19371223-01.1.10	23 December 1937	haolam	Page 10	"<div class=""txtsearchsnippet"">ליסוד בית־םפר ימי. — בתבניון העברי <b class=""highlightcolor"">בחיפה</b> נתכנסה לישיבה הועדה להדרכה ולהכשרה ימית שעל יד הסוכנות ...</div>"
94	haolam19371111-01.1.7	11 November 1937	haolam	Page 7	"<div class=""txtsearchsnippet"">... בעזרת הקה""ק. כל משתכן קיבל שטח של דונם וחצי. <b class=""highlightcolor"">בחיפה.</b> — העבודה בבנין <b class=""highlightcolor"">בית־החולים</b> הממשלתי מתקדמת בקצב מהיד. העבודה ...</div>"
95	haolam19391214-01.1.11	14 December 1939	haolam	Page 11	"<div class=""txtsearchsnippet"">... מהלקת הבריאות של חועד חלאומי חודשה עתה פעולתי של <b class=""highlightcolor"">בית־החולים</b> שווייצר בטבריה, שישמש את העיד ואת מחיז הגליל כולו. ...</div>"
