n	id	date	publication	title	snippet
12	falastin19471022-01.1.2	22 October 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... فلسطين . ۳۲۰ مهاجراً من المانيا لمراسل فلسطين - <b class=""highlightcolor"">حيفا</b> فى ٢١ ت ا الخاص - وصلت الى الميناء ...</div>"
13	falastin19411026-01.1.3	26 October 1941	falastin	Page 3	"<div class=""txtsearchsnippet"">... يوم امس واصابته بجراح في رأسه وقد نقل الى <b class=""highlightcolor"">المستشفى الحكومي</b> للمعالجة ويقوم البوليس بمباشرة التحقيق</div>"
14	falastin19400330-01.1.5	30 March 1940	falastin	Page 5	"<div class=""txtsearchsnippet"">... من السفر بالقطارات وهي كما يلي : القنطرة - <b class=""highlightcolor"">حيفا</b> - قطار <b class=""highlightcolor"">حيفا</b> القنطرة يقوم يوميا من <b class=""highlightcolor"">حيفا</b> في ...</div>"
15	falastin19471212-01.1.4	12 December 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">... جثمان المناضل حسين عوض حسين لذي سقط في معركة <b class=""highlightcolor"">حيفا</b> أمس شهيدا واشترك في تشييع الجثمان وفود من اهالي ...</div>"
16	falastin19420905-01.1.2	5 September 1942	falastin	Page 2	"<div class=""txtsearchsnippet"">دائرة المؤن وتعيين الخبز الكافي للعمال <b class=""highlightcolor"">حيفا</b> فى ٤ ايلول - مراسل فلسطين الخاص - زار ...</div>"
17	falastin19370624-01.1.2	24 June 1937	falastin	Page 2	"<div class=""txtsearchsnippet"">... واخلاص وباسرع وقت ممكن كما جاء فى قرار محكمة <b class=""highlightcolor"">حيفا</b> المركزية وان السنديك على اتفاق تام بهذا الخصوص مع ...</div>"
18	falastin19380505-01.1.1	5 May 1938	falastin	Page 1	"<div class=""txtsearchsnippet"">... القدس وكالة جريدة «فلسطين» باب الجديد تلفون ٩٩٠ في <b class=""highlightcolor"">حيفا</b> وكانة جريدة «فلسطين» شارع النبي تلفون ۱۰۸۰</div>"
19	falastin19441105-01.1.2	5 November 1944	falastin	Page 2	"<div class=""txtsearchsnippet"">... الواقع في رأس فطيس بهنان شمعون السرياني اعلان بلدية <b class=""highlightcolor"">حيفا</b> | بموجب قانون بيع المسكرات العام ١٩٣٥ جئت معلنا ...</div>"
20	falastin19471107-01.1.2	7 November 1947	falastin	Page 2	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ٢٠١٦ - لمراسل فلسطين الخاص دم الى <b class=""highlightcolor"">حيفا</b> ...</div>"
21	falastin19441101-01.1.2	1 November 1944	falastin	Page 2	"<div class=""txtsearchsnippet"">... مدير دائره الصحة العامة فادخل إلى القسم البريطاني في <b class=""highlightcolor"">المستشفى الحكومي</b> كما اعيد الي هذا المستشفى المستر جودت جوزيف ...</div>"
22	falastin19390627-01.1.5	27 June 1939	falastin	Page 5	"<div class=""txtsearchsnippet"">... واشمئزازنا من الاعمال التي حصدت مئات من الضحايا في <b class=""highlightcolor"">حيفا</b> والقدس ويافا من جراء القاء القنابل على العرب ونطلب ...</div>"
23	falastin19460828-01.1.8	28 August 1946	falastin	Page 8	"<div class=""txtsearchsnippet"">... عددها امس مايلي : بينما كان فؤاد خليل من <b class=""highlightcolor"">حيفا</b> يسوق سيارة شحن على طريق بيروت بين و نهاريا ...</div>"
24	falastin19390919-01.1.3	19 September 1939	falastin	Page 3	"<div class=""txtsearchsnippet"">رسالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
25	falastin19391001-01.1.3	1 October 1939	falastin	Page 3	"<div class=""txtsearchsnippet"">... كروسبي حاكم اللواء الجنوبي بانحراف في صحته ادخل بسببه <b class=""highlightcolor"">المستشفى الحكومي.</b></div>"
26	falastin19390701-01.1.5	1 July 1939	falastin	Page 5	"<div class=""txtsearchsnippet"">... ترسل التبرعات على عنوان امين الصندوق ص ب ٤٦ <b class=""highlightcolor"">حيفا</b></div>"
27	falastin19440519-01.1.3	19 May 1944	falastin	Page 3	"<div class=""txtsearchsnippet"">زاد ماتبرع به اهالي <b class=""highlightcolor"">حيفا</b> للترفيه الحربي منذ ان انشئت منظمة <b class=""highlightcolor"">حيفا</b> (منذ اربع ...</div>"
28	falastin19470326-01.1.3	26 March 1947	falastin	Page 3	"<div class=""txtsearchsnippet"">شباب العرب والمظليون <b class=""highlightcolor"">حيفا</b> - تغلب فريق شباب العرب نحيفا على فرقة المظليين ...</div>"
29	falastin19471213-01.1.4	13 December 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">... لذلك «ليلا» في بيته ولذلك تعلن الجمعية في في <b class=""highlightcolor"">حيفا</b> الان اكثر من ثلاث مركز الاسعاف الاولي في عيادات ...</div>"
30	falastin19380715-01.1.3	15 July 1938	falastin	Page 3	"<div class=""txtsearchsnippet"">سالة <b class=""highlightcolor"">حيفا</b> التلفونية</div>"
31	falastin19440222-01.1.2	22 February 1944	falastin	Page 2	"<div class=""txtsearchsnippet"">... يقين الخياط - يافا - محمد بشير حلاسو - <b class=""highlightcolor"">حيفا</b> - وبعد انتهاء الاجتماع تناول الحاضرون الطعام الجمعيه بدعوة ...</div>"
32	falastin19440325-01.1.4	25 March 1944	falastin	Page 4	"<div class=""txtsearchsnippet"">تفصيلات الحوادث في <b class=""highlightcolor"">حيفا</b> - بقيه</div>"
33	falastin19400219-01.1.3	19 February 1940	falastin	Page 3	"<div class=""txtsearchsnippet"">... . ومن المعروف ان هناك مصنعين لقشر الارز في <b class=""highlightcolor"">حيفا</b> يشتغل احدهما وينتج للسوق العربي والآخر للسوق اليهودي ويصدر ...</div>"
34	falastin19440824-01.1.4	24 August 1944	falastin	Page 4	"<div class=""txtsearchsnippet"">... وبلده هيئة انتخابية لادارة انتخابات اعضاء المؤتمر اما فى <b class=""highlightcolor"">حيفا</b> فتقوم الهيئة التشريعية بوظيفة الهيئه الانتخابية المذكورة (۳ تؤلف ...</div>"
35	falastin19460526-01.1.3	26 May 1946	falastin	Page 3	"<div class=""txtsearchsnippet"">... ٢٥ ايار - لمراسل فلسطين الخاص - يسافر الى <b class=""highlightcolor"">حيفا</b> غدا صباحا السيد صليبا الجوزى مستشار الموظفين والسيد توفيق ...</div>"
36	falastin19380118-01.1.3	18 January 1938	falastin	Page 3	"<div class=""txtsearchsnippet"">لدى المحكمة المركزية في <b class=""highlightcolor"">حيفا</b> المنعقدة في اليوم الرابع عش من شهر كانون الثاني ...</div>"
37	falastin19460619-01.1.4	19 June 1946	falastin	Page 4	"<div class=""txtsearchsnippet"">- <b class=""highlightcolor"">حيفا</b> وكان قطار <b class=""highlightcolor"">حيفا</b> عكا الذي يخرج من <b class=""highlightcolor"">حيفا</b> الساعة ...</div>"
38	falastin19400407-01.1.5	7 April 1940	falastin	Page 5	"<div class=""txtsearchsnippet"">احتفل في <b class=""highlightcolor"">حيفا</b> مساء امس بخطبة السيد شكري كلداوي مهندس الادوات الصحية ...</div>"
39	falastin19460813-01.1.4	13 August 1946	falastin	Page 4	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ١٢ آب - المراسل فلسطين | الخاص - ...</div>"
40	falastin19450612-01.1.3	12 June 1945	falastin	Page 3	"<div class=""txtsearchsnippet"">ابحاث المجلس الاستشارى الجمعية العمال العربية في <b class=""highlightcolor"">حيفا</b></div>"
41	falastin19461003-01.1.2	3 October 1946	falastin	Page 2	"<div class=""txtsearchsnippet"">وصول ٢٤ مهاجرا يهوديا 1 <b class=""highlightcolor"">حيفا</b> في ٢ت ۱- لمراسل فلسطين الخاص - وصلت أمس ...</div>"
42	falastin19471216-01.1.1	16 December 1947	falastin	Page 1	"<div class=""txtsearchsnippet"">... للجيس العربي في القدس و باص عربي في طريق <b class=""highlightcolor"">حيفا</b> - ١٦ قتيلا وجريحا عر بيا وقتيل وجريح هودیان</div>"
43	falastin19410511-01.1.3	11 May 1941	falastin	Page 3	"<div class=""txtsearchsnippet"">... وفى يافا ١٩١٦٣ و في تل أبيب ٤٧٠٤٥ وفى <b class=""highlightcolor"">حيفا</b> ٤٦٠٥٠ يقابل ذلك ٥٢٣٢١ متراً مكعبا في القدس خلال ...</div>"
44	falastin19470729-01.1.4	29 July 1947	falastin	Page 4	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> - وردت على جمعية العمال العربية الفلسطينية بحيفا ردود ...</div>"
45	falastin19460628-01.1.3	28 June 1946	falastin	Page 3	"<div class=""txtsearchsnippet"">... الدباغ - يافا ، احمد نزار نور عويضة - <b class=""highlightcolor"">حيفا</b></div>"
46	falastin19450211-01.1.3	11 February 1945	falastin	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ١٠ شباط - لمراسل فلسطين الخاص - وجد ...</div>"
47	falastin19460411-01.1.3	11 April 1946	falastin	Page 3	"<div class=""txtsearchsnippet"">... اصيب بطعنة أو طعنات في صدره, وقد نقل الى <b class=""highlightcolor"">المستشفى الحكومي</b> يافا محاولة قتل واعتقال</div>"
48	falastin19470723-01.1.2	23 July 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... موظفى لجنة التحقيق الدولية سافر يوم أمس الأول من <b class=""highlightcolor"">حيفا</b> على ظهر الباخرة «بروفيد نس» يحمل معه «خمسة اطناز ...</div>"
49	falastin19441027-01.1.3	27 October 1944	falastin	Page 3	"<div class=""txtsearchsnippet"">... ووصل قطار الحجاج من يافا فانتظر القطار القادم من <b class=""highlightcolor"">حيفا</b> يحمل حجاجها ولما وصل هذا الحق به قطار يافا ...</div>"
50	falastin19400817-01.1.3	17 August 1940	falastin	Page 3	"<div class=""txtsearchsnippet"">... بعضات » موجعة في وجهها نقلت على اثرها إلى <b class=""highlightcolor"">المستشفى الحكومي</b> بحيفا وهاجم ذئب ضال ايضاً عاملا يهوديا</div>"
51	falastin19401016-01.1.2	16 October 1940	falastin	Page 2	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ١٥ : ١- المراصل فلسطين الخاص - توجه ...</div>"
52	falastin19460906-01.1.2	6 September 1946	falastin	Page 2	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> يوم الاربعاء تحمل مهربي الباخرة الحريات الاربع» ال ۱۲۰۰ ...</div>"
53	falastin19470409-01.1.2	9 April 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... بعض الشؤون المتعلقة بالامس العام . استنكار التعديات الشخصية <b class=""highlightcolor"">حيفا</b> في ٨ تيسان لمراسل فلسطين الخاص جاءنا مايلي : ...</div>"
54	falastin19411217-01.1.3	17 December 1941	falastin	Page 3	"<div class=""txtsearchsnippet"">... عدد منهم وارسال من هم في حاجة منهم الى <b class=""highlightcolor"">المستشفى الحكومي</b> للمعالجه حتى يتم لهم الشفاء وقد عقدت عدة ...</div>"
55	falastin19410320-01.1.3	20 March 1941	falastin	Page 3	"<div class=""txtsearchsnippet"">لدى المحكمة المركزية فى <b class=""highlightcolor"">حيفا</b> بشأن قضية فكتور مادي ايلي جرمين من <b class=""highlightcolor"">حيفا</b> المتوفي ...</div>"
56	falastin19470715-01.1.2	15 July 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... الامة ( لمبيك لبيك ) ويؤيد جميع مقررات مؤتمر <b class=""highlightcolor"">حيفا</b> ويعلن استعداد التام تتحمل كل تضحية وحرمان ومشقة في ...</div>"
57	falastin19470121-01.1.3	21 January 1947	falastin	Page 3	"<div class=""txtsearchsnippet"">توفى في <b class=""highlightcolor"">المستشفى الحكومي</b> بالقدس أمس الاول الجندي الطيار ويلكنسون الذى اصيب ...</div>"
58	falastin19460728-01.1.3	28 July 1946	falastin	Page 3	"<div class=""txtsearchsnippet"">عروض من شركات السيارات <b class=""highlightcolor"">حيفا</b> في ٢٧ تموز - لمراسل فلسطين الخاص - كثرت ...</div>"
59	falastin19471220-01.1.4	20 December 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">قتل يهودي نحيفا <b class=""highlightcolor"">حيفا</b> في ٩ ١ ك ١ أرسل فلسطين الخاص. في ...</div>"
60	falastin19470918-01.1.4	18 September 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">... معلومات غير ذلك حول اغتيال السيد سامي طه في <b class=""highlightcolor"">حيفا</b> استهلك في الشتاء الماضي في -</div>"
61	falastin19461102-01.1.2	2 November 1946	falastin	Page 2	"<div class=""txtsearchsnippet"">... ٤٠ الف صندوق من الكريب فروت من ميناء ال <b class=""highlightcolor"">حيفا</b> وسيكون شحن الأولى منهما في يومى و ١٠ - ...</div>"
62	falastin19470518-01.1.4	18 May 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">... بها ويلفتن الاتهام ضدها فاستدعي الدكتور نمر طوقان طبيب <b class=""highlightcolor"">المستشفى الحكومي</b> تاجرى الكشف الطبي على المراد ، وقرر انها ...</div>"
63	falastin19470309-01.1.2	9 March 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... ۲۲۳۰ الحمضيات 3 طنا وشحن ۲۰۱۹ طنا شحن من <b class=""highlightcolor"">حيفا</b> <b class=""highlightcolor"">حيفا</b> قی اذر مر أصل فلسطين ليص توقف شحن ...</div>"
64	falastin19461205-01.1.2	5 December 1946	falastin	Page 2	"<div class=""txtsearchsnippet"">... من تكنس الوف صناديق الحمضيات في الموان، وخصوصا في <b class=""highlightcolor"">حيفا</b> فان او امر مدير السكك الحديدية العام لم تصدر ...</div>"
65	falastin19410604-01.1.2	4 June 1941	falastin	Page 2	"<div class=""txtsearchsnippet"">... الاول الممتاز ماركة ( ريكورد) من المحلات الاتية : <b class=""highlightcolor"">حيفا</b> : محل غو دخو فير شارع يافا نمرة ١٧ ...</div>"
66	falastin19420814-01.1.3	14 August 1942	falastin	Page 3	"<div class=""txtsearchsnippet"">... الجديدة فهم الاستر منول اللواء القدس والمستر ستانفور للوائى <b class=""highlightcolor"">حيفا</b> والجليل والستر ولفسوز للواء الله وقضاء طولكرم والمستر رسل ...</div>"
67	falastin19460223-01.1.1	23 February 1946	falastin	Page 1	"<div class=""txtsearchsnippet"">... ثلاثة اماكن : سارو نا (يافا) و شفا عمرو <b class=""highlightcolor"">(حيفا)</b> و كذار فتك ( ناثانيا) في سارونا فبعد منتصف ...</div>"
68	falastin19420520-01.1.3	20 May 1942	falastin	Page 3	"<div class=""txtsearchsnippet"">... توصل الى استخراجه من هذه الانواع حالياً في مدينة <b class=""highlightcolor"">حيفا</b> وا خرها كان ( البوتاجاز ) و بعد ان ...</div>"
69	falastin19410117-01.1.3	17 January 1941	falastin	Page 3	"<div class=""txtsearchsnippet"">... إلى الفندق حيث استراح قليلا وذهب بعد ذلك الى <b class=""highlightcolor"">المستشفى الحكومي</b> حيث زار الاستر غراي مراقب الصحف العبرية واطمأن ...</div>"
70	falastin19470731-01.1.2	31 July 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... السل والمؤسسات التجارية ومحلات السادة خبازة وعريضة شارع اللنبى <b class=""highlightcolor"">حيفا</b> ومحلات راشد الزفري تحت جامع الاستقلال - <b class=""highlightcolor"">حيفا</b></div>"
71	falastin19470829-01.1.2	29 August 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... : بداء العمل الآن فى اشاء جناح جديد بناية <b class=""highlightcolor"">المستشفى الحكومي</b> بغزة . ويتألف من طابقين متصلة بالبناية الحالية ...</div>"
72	falastin19460524-01.1.3	24 May 1946	falastin	Page 3	"<div class=""txtsearchsnippet"">وصول ۱۰۵ مهاجرین یهود <b class=""highlightcolor"">حيفا</b> في ٢٣ ايار - لمراسل فلسطين الخاص - يصل ...</div>"
73	falastin19470709-01.1.2	9 July 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">١٦ إصابة بالطاعون في <b class=""highlightcolor"">حيفا</b></div>"
74	falastin19460718-01.1.3	18 July 1946	falastin	Page 3	"<div class=""txtsearchsnippet"">... من عمال وموظفي الشركة | المذكورة في القدس او <b class=""highlightcolor"">حيفا</b> او اى بلد آخر وعلى اثر هذا الاضراب الذي ...</div>"
75	falastin19470518-01.1.2	18 May 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... يعرف مصدرها الالى حتى . سبب حريق جبل الكرمل <b class=""highlightcolor"">حيفا</b> في ١٧ ايار - لمراسل فلسطين الخاص - فهم ...</div>"
76	falastin19460817-01.1.3	17 August 1946	falastin	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ١٦ آب - بمراسل فلسطين الخاص دعي الصحفيون ...</div>"
77	falastin19461031-01.1.4	31 October 1946	falastin	Page 4	"<div class=""txtsearchsnippet"">... ما وصلت سيارة اسعاف أخذت في نقل الجرحى لى <b class=""highlightcolor"">المستشفى الحكومي</b> ثم نقل الجنودو البوليس فقط الى المستشفى العسكري ...</div>"
78	falastin19460406-01.1.3	6 April 1946	falastin	Page 3	"<div class=""txtsearchsnippet"">مساهمة السلطات العسكرية في توسيع شوارع <b class=""highlightcolor"">حيفا</b></div>"
79	falastin19470722-01.1.4	22 July 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">... التدابير لسفر الحجاج عن طريق ميناء يافا او ميناء <b class=""highlightcolor"">حيفا</b> . ولم يبت بعد في مسألة سفر الحجاج بطريق ...</div>"
80	falastin19460806-01.1.2	6 August 1946	falastin	Page 2	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> - اجتمعت نقابة عمال الحلاقين في قاعة جمعية العمال ...</div>"
81	falastin19470529-01.1.3	29 May 1947	falastin	Page 3	"<div class=""txtsearchsnippet"">خلاف ..... <b class=""highlightcolor"">حيفا</b> لمندوبنا الرياضي كانت المباريتان اللتان اقامهما نادي شباب العرب ...</div>"
82	falastin19420225-01.1.3	25 February 1942	falastin	Page 3	"<div class=""txtsearchsnippet"">... المطرب الناشيء تحاول الانتحار حاولت فتاة تحترف الرقص في <b class=""highlightcolor"">حيفا</b> الانتحار لاسباب عائلية ، فرمت بنفسها في البحر . ...</div>"
83	falastin19440716-01.1.3	16 July 1944	falastin	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> فى ١٥ تموز - لمراسل فلسطين الخاص - وصل ...</div>"
84	falastin19460312-01.1.3	12 March 1946	falastin	Page 3	"<div class=""txtsearchsnippet"">سيارات واطارات و تراكتورات <b class=""highlightcolor"">حيفا</b> في ۱۱ اذار - لمراسل فلسطين الخاص اشتملت البضائع ...</div>"
85	falastin19470105-01.1.2	5 January 1947	falastin	Page 2	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> الحمضيات شحن من حيفاتى ٤ ك ٢ - لمراسل ...</div>"
86	falastin19460915-01.1.2	15 September 1946	falastin	Page 2	"<div class=""txtsearchsnippet"">... الكريم : للامة العربية الكريمة ان شركة باصات عكا <b class=""highlightcolor"">حيفا</b> المحدودة المسجلة رسميالدى مسجل الشركات هي من الشركات الوطنية ...</div>"
87	falastin19420902-01.1.3	2 September 1942	falastin	Page 3	"<div class=""txtsearchsnippet"">... مفرقعة في يده، وقضت عليه وقد نقلت جنته إلى <b class=""highlightcolor"">المستشفى الحكومي</b> <b class=""highlightcolor"">حيفا</b> البطاقات بحيفا يبلغ عدد الوطنين فى دائرة ...</div>"
88	falastin19400416-01.1.3	16 April 1940	falastin	Page 3	"<div class=""txtsearchsnippet"">... ١٥ نيسان - لمراسل فلسطين الخاص - توفيت في <b class=""highlightcolor"">المستشفى الحكومي</b> بحيفا السيدة بديعة از حلاوي زوجة السيد ميشال ...</div>"
89	falastin19470827-01.1.4	27 August 1947	falastin	Page 4	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> في ٢٦ اب - لمراسل فلسطين</div>"
90	falastin19471121-01.1.4	21 November 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">... والتي تتولى الان مدها شركة بترول العراق انتنتهي في <b class=""highlightcolor"">حيفا</b> اربعة ملايين طن جديدة من الزيت الخام سنويا اي ...</div>"
91	falastin19460822-01.1.3	22 August 1946	falastin	Page 3	"<div class=""txtsearchsnippet"">... الوقوف وقد أصيب الرجل برصاصة في ظهره فتقل إلى <b class=""highlightcolor"">المستشفى الحكومي</b> بغزة ثم عرف انه يدعى يعقوب ناهاوسر وقد ...</div>"
92	falastin19460716-01.1.4	16 July 1946	falastin	Page 4	"<div class=""txtsearchsnippet"">... تصدير الجلود والاحذية لفلسطين فقررت ان تأخذ رأي غرفتى <b class=""highlightcolor"">حيفا</b> والقدس بهذا الخصوص نظراً للشكاوي العديدة المقدمة ضد بعض ...</div>"
93	falastin19460718-01.1.4	18 July 1946	falastin	Page 4	"<div class=""txtsearchsnippet"">... وفي مناسبات يتصيدونها لاغراض لم تعد خافية على احد <b class=""highlightcolor"">حيفا</b> في ١٧ تموز لمراسل فلسطين الخاص اقفل اليهود متاجرهم ...</div>"
94	falastin19450421-01.1.3	21 April 1945	falastin	Page 3	"<div class=""txtsearchsnippet"">... تكون بينها منطقة عريسة تمثلها مصر مشاريع لتوسيع ميناء <b class=""highlightcolor"">حيفا</b> تقول وكالة انباء الشرق الاوسط الاقتصادية ان السلطات تفكر ...</div>"
95	falastin19460917-01.1.2	17 September 1946	falastin	Page 2	"<div class=""txtsearchsnippet"">هدية فلسطين لجلالة الفاروق <b class=""highlightcolor"">حيفا</b> في ١٦ ايلول - لمراسل الفلسطين الخاص تألفت لجنة ...</div>"
96	falastin19411029-01.1.3	29 October 1941	falastin	Page 3	"<div class=""txtsearchsnippet"">... سراي الحاكم كمية من صبغة اليود وقد نقلت الى <b class=""highlightcolor"">المستشفى الحكومي</b> لاسعافها والاسباب مجهولة</div>"
97	falastin19410603-01.1.3	3 June 1941	falastin	Page 3	"<div class=""txtsearchsnippet"">... الثانية لتفجير القنابل المحرقة فوق الارض الفضاء الواقعة امام <b class=""highlightcolor"">المستشفى الحكومي</b> في بيانا بحضور جمع غفير من السكان وطبيب ...</div>"
98	falastin19430119-01.1.3	19 January 1943	falastin	Page 3	"<div class=""txtsearchsnippet"">... بعض الأفران صحبت رخصة فرن ) بات ) في <b class=""highlightcolor"">حيفا</b> لمدة شهر واحد لاستعمالهم مواد ممنوعة والخبزهم الكمك خلانا ...</div>"
99	falastin19430105-01.1.3	5 January 1943	falastin	Page 3	"<div class=""txtsearchsnippet"">وقد كان عدد الاصابات التي وقعت في <b class=""highlightcolor"">حيفا</b> ٧٦ اصابة نتج عنها وفة ٨ أشخاص وفى غزة ...</div>"
100	falastin19440507-01.1.3	7 May 1944	falastin	Page 3	"<div class=""txtsearchsnippet"">... بإصابة واحدة ضد لا شيء ذكر وانثى معا ! <b class=""highlightcolor"">حيفا</b> في ٦ ايار - لمراسل فلسطين الخاص - روى ...</div>"
101	falastin19480213-01.1.1	13 February 1948	falastin	Page 1	"<div class=""txtsearchsnippet"">شوارع <b class=""highlightcolor"">حيفا</b> تنقلب في يوم امس وليله ميادين المعارك طاحنة اصابات ...</div>"
102	falastin19471030-01.1.4	30 October 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">... بهذه الوسيلة الى البلاد ! ۱۹۰ مهاجرا يهوديا جديدا <b class=""highlightcolor"">حيفا</b> في ٢٩ ت ١ - لمر اصل فلسطين الخاص ...</div>"
103	falastin19470516-01.1.4	16 May 1947	falastin	Page 4	"<div class=""txtsearchsnippet"">صباح اليوم الباكر بين <b class=""highlightcolor"">حيفا</b> وعكا وعثروا على بعض الالغام ففجروها . وبينما كان ...</div>"
104	falastin19390827-01.1.1	27 August 1939	falastin	Page 1	"<div class=""txtsearchsnippet"">... وكالة جريدة فلسطين شارع مأمن الله تلفون ۳۹۹۰ في <b class=""highlightcolor"">حيفا</b> وكالة جريدة فلسطين شارع اللنبي تلفون ۱۰۸۰</div>"
105	falastin19470711-01.1.3	11 July 1947	falastin	Page 3	"<div class=""txtsearchsnippet"">... يافا وقضاها في مستشفى وعيادة صحية في المدينة. وسيكون <b class=""highlightcolor"">المستشفى الحكومي)</b> حديث خاص . اما العيادة الصحية في يافا ...</div>"
106	falastin19480117-01.1.4	17 January 1948	falastin	Page 4	"<div class=""txtsearchsnippet"">... احتفل بتشييع جنازته هناك رحمه الله اصابة بريطاني في <b class=""highlightcolor"">حيفا</b></div>"
107	falastin19461226-01.1.2	26 December 1946	falastin	Page 2	"<div class=""txtsearchsnippet"">... حضوره صلاة القداس صباح امس زار القسم البريطاني من <b class=""highlightcolor"">المستشفى الحكومي</b> بالقدس اراضي عرب بئر السبع تنتينا من رئيس ...</div>"
108	falastin19470404-01.1.3	4 April 1947	falastin	Page 3	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">حيفا</b> - منى اليوم السابع على المفاوضات الجارية بين جمعية ...</div>"
109	falastin19470425-01.1.2	25 April 1947	falastin	Page 2	"<div class=""txtsearchsnippet"">... القطار وسياسة الحكومة على اثر نسف الارها بين أقطار <b class=""highlightcolor"">حيفا</b> - القاهرة قبل ايام والذي ذهب ضحيته عدد من ...</div>"
110	falastin19460815-01.1.4	15 August 1946	falastin	Page 4	"<div class=""txtsearchsnippet"">وقف السفر بطريق <b class=""highlightcolor"">حيفا</b></div>"
