n	id	date	publication	title	snippet
146	itonamami19471229-01.2.31	29 December 1947	itonamami	בחיפ ה	"<div class=""txtsearchsnippet"">... ערביםבמוצאי שבת ובמשך כל יום׳ יאי שרר שקט יחסי <b class=""highlightcolor"">בחיפה</b> ובסביבותיה. ממקור ערבי מוסײם, כי <b class=""highlightcolor"">בית החולים</b> הממשלתי <b class=""highlightcolor"">בחיפה</b> ...</div>"
147	ahr19441022-01.2.53	22 October 1944	ahr	"זלמן ח""ק.ץ"	"<div class=""txtsearchsnippet"">... ‭, 8‬הלווייתו היתז} היום אחה""צ _מבית־הפועלים. שוב חולי דבר <b class=""highlightcolor"">בחיפה</b> • חיפה, יום הי‭5 —. ‬ חולי זבד‭4, ‬ ...</div>"
148	hbkr19421028-01.2.16.1	28 October 1942	hbkr	Page 1 Advertisements Column 1	"<div class=""txtsearchsnippet"">... ' מקם ד. אבוטבול בחזדםנוח חנוכת ביר. וו רוטשילד <b class=""highlightcolor"">בחיפה</b> ע"", ה. ם. הוציב העליון ?הי רצון שיזכה לחזית ...</div>"
149	dav19320710-01.2.14	10 July 1932	dav	עם סגירת _בירח	"<div class=""txtsearchsnippet"">לרגל סגירת <b class=""highlightcolor"">בית החולים</b> בעמק, קשה ביהוד מצב היולדות בעמק יזרעאל ובעמק ...</div>"
150	haretz19370131-01.2.26	31 January 1937	haretz	־נןשאלות השעה	"<div class=""txtsearchsnippet"">... "" בית חתוליםהדםה'י-הוא בית התו- "" לים חצבורי חיחידי <b class=""highlightcolor"">בחיפה.</b> ביתר דיוק: בית דלחוליפ הצבורי 'היחיד <b class=""highlightcolor"">בחיפה</b> "" בעמק ...</div>"
151	hmf19400128-01.2.35	28 January 1940	hmf	השוות הרפואי בארץ	"<div class=""txtsearchsnippet"">... 1673‬נוסף על זד, גמצאו בבתי הולים ממשלתיים, כולל את <b class=""highlightcolor"">בית החולים</b> העירוני הדסה בתל־ אביב 909 מטות' יחד עם ...</div>"
152	dav19381213-01.2.18	13 December 1938	dav	לדתו של דייבפלד	"<div class=""txtsearchsnippet"">... של ואלטר ריינפלר יצאה אתמול בצהרים מבית החוליםהרסת"" "" <b class=""highlightcolor"">בחיפה,</b> המלוים — רובם מעולי גרמנית. מחצר <b class=""highlightcolor"">בית החולים</b> נישא. ...</div>"
153	haretz19480304-01.2.59	4 March 1948	haretz	ילדה וגבר נהרגו בחיפה	"<div class=""txtsearchsnippet"">ילדה וגבר נהרגו <b class=""highlightcolor"">בחיפה</b></div>"
154	haretz19480116-01.2.4	16 January 1948	haretz	הקרבנות	"<div class=""txtsearchsnippet"">... (אלמר) בן ‭, 22‬ גב' דיכלח, מורה ידועה לאנגלית <b class=""highlightcolor"">בחיפה,</b> חיינץ חירש מקיסריה, פרומח פלצמן (?) עולה חדשה — ...</div>"
155	hbkr19441229-01.2.61	29 December 1944	hbkr	חיפה	"<div class=""txtsearchsnippet"">... מהתקפת לב ד־ר י• א. ן בתר. מותיקי ורופאים <b class=""highlightcolor"">בחיפה</b> ומחלוצי הרופאים הגניקולוגים בארצנו. המנוח, שהשתלם נויגח, עלד, ארצה ...</div>"
156	hmf19441220-01.2.50	20 December 1944	hmf	עובד קהילת חיפה מאיימים בשביתה	"<div class=""txtsearchsnippet"">עובדי ועד הקהלה <b class=""highlightcolor"">בחיפה</b> התכנסו 'אמש. לישיבה דחופה שב הדנו על . הגי ...</div>"
157	haretz19370308-01.2.14	8 March 1937	haretz	עושי הפצצות בחיפה שוחררו	"<div class=""txtsearchsnippet"">עושי הפצצות <b class=""highlightcolor"">בחיפה</b> שוחררו</div>"
158	hmf19460716-01.2.58	16 July 1946	hmf	"פפנק נרשם בביה""ח ' הממשלתי כב.ג'וזף"	"<div class=""txtsearchsnippet"">... לו יסוד לשער, כי פפנק, שהובא למחלקה הבריטית של <b class=""highlightcolor"">בית החולים</b> הממשלתי <b class=""highlightcolor"">בחיפה</b> בשבת בבוקר, הוא שנרשם שם תחת ...</div>"
159	dav19370511-01.2.3	11 May 1937	dav	בת החולם הממשלתי נחיפה _^בנה בקרוב&#8237;—.&#8236;העבודה תעלה כמ_8ה אלפ לאי/	"<div class=""txtsearchsnippet"">... ש ־ממשלת להוציא לפועל -עבודת בנין חדשה וגדולה —הקמת <b class=""highlightcolor"">בית החולים</b> . <b class=""highlightcolor"">בחיפה־</b> ‭. - ., ‬ עבודה זו ...</div>"
160	dav19460920-01.2.65	20 September 1946	dav	נפתח ביית ספר לאחיות	"<div class=""txtsearchsnippet"">ליד <b class=""highlightcolor"">בית החולים</b> רוטשילד של ועד הק־ הלה <b class=""highlightcolor"">בחיפה</b> נפתח בית ...</div>"
161	haretz19420619-01.2.60	19 June 1942	haretz	המלחמה במהלת הטיפוס בהיפה	"<div class=""txtsearchsnippet"">בימים האחרונים אירעו <b class=""highlightcolor"">בחיפה</b> כמה מקרים של טיפוס הבטן, ביחוד בגבולות הדר הכרמל ...</div>"
162	hmf19480428-01.2.57	28 April 1948	hmf	"ביה""ח הממשלתי בחיפה לרשות העיריה"	"<div class=""txtsearchsnippet"">ביה""ח הממשלתי <b class=""highlightcolor"">בחיפה</b> לרשות העיריה</div>"
163	hazmantlv19440405-01.2.43.3	5 April 1944	hazmantlv	Page 4 Advertisements Column 3	"<div class=""txtsearchsnippet"">... ב׳). 81911191 חזרו לעכודה הסכסוך בחברה הארצישראלית לחוטי חשמל <b class=""highlightcolor"">בחיפה</b> נסתיים אחר שהושג הסכם בין התאחדות בעלי התעשיה ובין ...</div>"
164	dhy19310824-01.2.14	24 August 1931	dhy	סכ1מ סגירה בשל הסתלקות *הדסה' מצב מחןממ בחיפה	"<div class=""txtsearchsnippet"">סכ1מ סגירה בשל הסתלקות *הדסה' מצב מחןממ <b class=""highlightcolor"">בחיפה</b></div>"
165	hbkr19470508-01.2.56	8 May 1947	hbkr	הוגברה השמידה על ביהיח הממשלתי בחיפה	"<div class=""txtsearchsnippet"">הוגברה השמידה על ביהיח הממשלתי <b class=""highlightcolor"">בחיפה</b></div>"
166	dav19441017-01.2.70	17 October 1944	dav	&#8237;3 0&#8236;נ ה	"<div class=""txtsearchsnippet"">מליאת -עד הקהילה דנה ע7 <b class=""highlightcolor"">בית החולים</b> ל""ברי המליאה הולק דין וחשבון (בד־ סוס) על ...</div>"
167	haretz19330905-01.2.30	5 September 1933	haretz	בחיפה	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
168	hbkr19390802-01.2.76	2 August 1939	hbkr	^ןן^^ן	"<div class=""txtsearchsnippet"">להקמת <b class=""highlightcolor"">בית החולים</b> <b class=""highlightcolor"">בחיפה</b> ביום ב' לפנות ערב נערף מטעם ועדת ...</div>"
169	hmf19421228-01.2.41	28 December 1942	hmf	"&#8237;"" & 21_£1111 &#8236;"	"<div class=""txtsearchsnippet"">... הפרופ. _איליוןז ז""ל ביום א, בשעה 10 בבוקר התקיימה <b class=""highlightcolor"">בחיפה,</b> הלויתו של הפרופ. אלכ־ סנדר איליוף, פרופ' לחימיה בתכ-נ-ון ...</div>"
170	hzh19470117-01.2.85	17 January 1947	hzh	"•נהתם חוזה לבנין 200 דירות לחיילים משוחררים;ע""י"	"<div class=""txtsearchsnippet"">... חןזים לשיכון• חיילים משוחררים יהודים וערבים. ליד נווה שאנן <b class=""highlightcolor"">בחיפה</b> יעל קרקע ממשלתית בסכום מאה אלף לא""י_, הממשלה '' ...</div>"
171	dav19440924-01.2.38	24 September 1944	dav	הוטלה השכר היסודי קזל עוברי גית החולים .רוטשילד' בחיטה	"<div class=""txtsearchsnippet"">עובדי <b class=""highlightcolor"">בית החולים</b> של ועד הקהילה היהודית <b class=""highlightcolor"">בחיפה</b> לסוגיהם השונים — ...</div>"
172	haretz19450717-01.2.23	17 July 1945	haretz	מתשובת ועד הקהלה בחיפה לעליה ההדשה	"<div class=""txtsearchsnippet"">מתשובת ועד הקהלה <b class=""highlightcolor"">בחיפה</b> לעליה ההדשה</div>"
173	hbkr19400101-01.2.81	1 January 1940	hbkr	דרה מחלקת הבריאות הממשלתית־ ל$&#8237;193 &#8236;	"<div class=""txtsearchsnippet"">... הטבלאות של הוססיטליזציד, מתבלט באופן מיוחד תפקידו החשוב של <b class=""highlightcolor"">בית החולים</b> העירוני בתל־אביב (הנמנה בדו""ה זה על ""בתי חהולים ...</div>"
174	dav19480308-01.2.40	8 March 1948	dav	_םסינתיתה _?ק*ניני6 .בריטיים . ? ._יבט&קךתן־חנגגוטיות	"<div class=""txtsearchsnippet"">... כמה אנשי כנופיות הביאו ראש כרות של יהודי אל <b class=""highlightcolor"">בית החולים</b> הצרפתי ביפו וסבבו אותו בין פצועי. הכנופיות שבבית ...</div>"
175	haretz19460120-01.2.16	20 January 1946	haretz	תקציב הבריאות של קהלתהיפד.	"<div class=""txtsearchsnippet"">סקירה על המצב בשירותי הבריאות של ועד הקהילה <b class=""highlightcolor"">בחיפה</b> מסר ד""ר נ. נ־סנבוים' יו""ר ועדת הבריאות של הקהילה, ...</div>"
176	hmf19481220-01.2.57	20 December 1948	hmf	2 נפצעו קעד, בהתנגשות _קרונ*ת במכוגית	"<div class=""txtsearchsnippet"">... דרכים אירעה אתמול בצהרים ליד הצטלבות פסי הרכבת בקירבת <b class=""highlightcolor"">בית החולים</b> הממשלתי <b class=""highlightcolor"">בחיפה.</b> קרונית קטנה התנגשה במכונית צבאית וכתוצאה ...</div>"
177	hmf19451121-01.2.41	21 November 1945	hmf	מיפה	"<div class=""txtsearchsnippet"">כמות הגשמים בהיפר. במשך 24 השעות האחרונות ירדו <b class=""highlightcolor"">בחיפה</b> ‭: 14, 5‬ מילימטר גשמים. עד עכשיו הגיעה כמות ...</div>"
178	mar19480304-01.2.73	4 March 1948	mar	* יהודים בריסי נהרגו בחיפה	"<div class=""txtsearchsnippet"">* יהודים בריסי נהרגו <b class=""highlightcolor"">בחיפה</b></div>"
179	hmf19420412-01.2.29	12 April 1942	hmf	חיפה	"<div class=""txtsearchsnippet"">... לוי , ראש עירית חיפח. הולד ונשלם אגף של <b class=""highlightcolor"">בית החולים</b> ע""ש' רוטשילד ביום ח' נעדר מטעם ועדת חבנין ...</div>"
180	dav19380704-01.2.13	4 July 1938	dav	פצצת אל מכונית הדר הכרט?	"<div class=""txtsearchsnippet"">ירחיב ההר בשכונת הרצליה ליד <b class=""highlightcolor"">בית החולים</b> הממשלתי <b class=""highlightcolor"">בחיפה</b> נזרקת אמש ב־‭6. 45‬ פצצת אל ...</div>"
181	haretz19330413-01.2.34	13 April 1933	haretz	בחיפה	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
182	haretz19470807-01.2.69	7 August 1947	haretz	מקרה דבר בקרבת יפו	"<div class=""txtsearchsnippet"">... ההלימו הולי הדפד פהיפה כל הוא הדבר יצאו את <b class=""highlightcolor"">בית החולים</b> הממשלתי <b class=""highlightcolor"">בחיפה</b> פרס ל־3 חולים שהועב־ ת לפני ...</div>"
183	dav19401113-01.2.61	13 November 1940	dav	בית חולים חתי נוסו בחיפה	"<div class=""txtsearchsnippet"">בית חולים חתי נוסו <b class=""highlightcolor"">בחיפה</b></div>"
184	hbkr19400807-01.2.14	7 August 1940	hbkr	נהרג אחו ונפצעו שבעה	"<div class=""txtsearchsnippet"">... כולן נפלו הימה או בעיבורה (מחוץ לתחום) של העיר. <b class=""highlightcolor"">בחיפה</b> עצמה לא נפלו פצצות ומספר הנמנעים היה קטן. עובי ...</div>"
185	hmf19460705-01.2.82	5 July 1946	hmf	"פצועי לח ""י בחיפה - מנותקים מן העולם"	"<div class=""txtsearchsnippet"">פצועי לח ""י <b class=""highlightcolor"">בחיפה</b> - מנותקים מן העולם</div>"
186	haretz19450123-01.2.35	23 January 1945	haretz	בחיפה	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
187	ahr19480621-01.2.70	21 June 1948	ahr	_בית־ח1ד0 צף הגיע לחיפה	"<div class=""txtsearchsnippet"">... בריטית ""אוקסכורדשייר'' הגיעה דרום לחיכה. היא תמלא את םק <b class=""highlightcolor"">בית־ החולים</b> הבריטי <b class=""highlightcolor"">בחיפה</b> ביניים האח־ רונימ של פינוי , ...</div>"
188	dav19350820-01.2.66	20 August 1935	dav	UNKNOWN	"<div class=""txtsearchsnippet"">... חיפה ת. ל‭"" . 940. ‬ :ידיעות מפורטות, במזכירות <b class=""highlightcolor"">בית החולים.</b> הנהלת ביה''חהדפה'' של הקהלה העברית "" <b class=""highlightcolor"">בחיפה</b></div>"
189	mivrak19480703-01.2.2	3 July 1948	mivrak	הו הצופיסיפורז בעית המים נפתרה	"<div class=""txtsearchsnippet"">... שהוחלט על_פירוז _ בית־החולים ""הדסה"", בניני ' האיניברסיטה ובניני <b class=""highlightcolor"">בית־ החולים</b> •הגרמני שבהר־הצופים בירושלים. כן הודיע המטה שב־ עית ...</div>"
190	dav19440203-01.2.39	3 February 1944	dav	בחגך בית _חיש למחלקת הילדיפ	"<div class=""txtsearchsnippet"">באולם האסיפות של עובדי <b class=""highlightcolor"">בית החולים</b> המרכזי נערכה אתמול אחה''צ חגיגת וזנו־ ;ת הבית ...</div>"
191	hazmantlv19440213-01.2.39	13 February 1944	hazmantlv	ובחיפה•־	"<div class=""txtsearchsnippet"">... (יום ב׳; בשעה 10 לפנה״צ בהשתתפות כל בתי הספר <b class=""highlightcolor"">בחיפה</b> וסביבותיה. החל משעה 8.15 יסיעו האוטובוסים מם׳ 4 את ...</div>"
192	dav19370412-01.2.55.4	12 April 1937	dav	Page 5 Advertisements Column 4	"<div class=""txtsearchsnippet"">משרד ההוצאה לפועל <b class=""highlightcolor"">בחיפה,</b> ימםפר התיק 36־5756 : . רעת מבירה התובע: מבעו ...</div>"
193	dav19320904-01.2.40	4 September 1932	dav	_35תיחת בית החולים בעמלו	"<div class=""txtsearchsnippet"">_35תיחת <b class=""highlightcolor"">בית החולים</b> בעמלו</div>"
194	dav19400811-01.2.37	11 August 1940	dav	מישיבת המועצה הרפואית _המרנזית לשעת החרוט	"<div class=""txtsearchsnippet"">בעיות העזרה הראשונה וההוספיטליזציה לאור _הנסיון של ההפצצות <b class=""highlightcolor"">בחיפה,</b> נידונו בישיבת המועצה הרפואית המרכזית לשעת חירום שליד הוער ...</div>"
195	hegeh19470119-01.2.16	19 January 1947	hegeh	היום יבוא לקבורה בירושלים העהונאי והסופר יעקב פישמן	"<div class=""txtsearchsnippet"">... העתונאי, הסופר דהעסקן הציוני באמריקה, יעקב פישמן שמת בבאזל. <b class=""highlightcolor"">בחיפה</b> חיכו לארון עתינאי חיפדמ. זינגר, יושב ראש התאחדות הע־ ...</div>"
196	ahr19460827-01.2.55	27 August 1946	ahr	_תמרננ• צבא גורמים תר:ל1ת חיפה מוחמד	"<div class=""txtsearchsnippet"">... קשה. שני הפצועים"" מחמריני הצבא נאספו אל ב־ת־החוליס הממשלתי <b class=""highlightcolor"">בחיפה.</b> נלח?_כיז קרונות רככת מוחמד יוסף עלי , בן ‭, ...</div>"
197	dav19320802-01.2.26	2 August 1932	dav	&#8237;-:':&#8236; חיכה	"<div class=""txtsearchsnippet"">... ד-בד‭, ""‬מתבקשים לפנות לה_^ דוד בחן, בא־בוחנו ‭,, ‬ <b class=""highlightcolor"">בחיפה</b> בבל עניני המערכת וההנהלה. ‭- 1‬ שונות י י ...</div>"
198	haretz19310927-01.2.35	27 September 1931	haretz	בחיפה	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
199	haretz19421028-01.2.29.1	28 October 1942	haretz	Page 1 Advertisements Column 1	"<div class=""txtsearchsnippet"">... מ י טב ברכות י הם לועד הקהלה העברית <b class=""highlightcolor"">בחיפה</b> לחנוכת ביה־ח רוטשילד ע""י ה. מ. הנציב העליון !מב ...</div>"
200	haretz19441227-01.2.21	27 December 1944	haretz	בחיפם	"<div class=""txtsearchsnippet"">כית-הוליני *־• הד הכרמל באמצע פברוא' גמר העבודה בציוד <b class=""highlightcolor"">בית החולים</b> של ""קופת הולים"" באחוזה על הר הכרמל (בית ...</div>"
201	hzam19320318-01.2.15	18 March 1932	hzam	"&#8237;,, &#8236; נוסח ""הדסה בחיפה"	"<div class=""txtsearchsnippet"">‭, , ‬ נוסח ""הדסה <b class=""highlightcolor"">בחיפה</b></div>"
202	haretz19450718-01.2.27	18 July 1945	haretz	בחיפה	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
203	dav19320705-01.2.29	5 July 1932	dav	לפניות בית החולם בעמק	"<div class=""txtsearchsnippet"">... החולים לבית החולים בעטיו. המאמצים להובטחת . קיומו שיל <b class=""highlightcolor"">בית החולים</b> לא נתנו עד עתה תוצאות חיוביות. התקציב _השנתי ...</div>"
204	dav19390430-01.2.77	30 April 1939	dav	מתי ייבנה _בית־החולים היהודי בחיפה?	"<div class=""txtsearchsnippet"">מתי ייבנה _בית־החולים היהודי <b class=""highlightcolor"">בחיפה?</b></div>"
205	hbkr19380622-01.2.79	22 June 1938	hbkr	&#8237;^^8 &#8236;	"<div class=""txtsearchsnippet"">החליפ שלשום עזב את <b class=""highlightcolor"">בית החולים</b> . הרכה"" <b class=""highlightcolor"">בחיפה</b> אברהם סופר מכרכור שנפצע לפני ...</div>"
206	dav19480818-01.2.40	18 August 1948	dav	Untitled	"<div class=""txtsearchsnippet"">... מדוע אין פותחים את גית החולי8 ליולדות גשרון ו <b class=""highlightcolor"">בית החולים</b> ליולדות _בכפוי־סבא שהקמתו נמשכה כשנה, עומד על תלו. ...</div>"
207	hzh19420104-01.2.2	4 January 1942	hzh	"&#8237;' ?&#8236; ־ &#8237;081nslNn ""'&#8236; .• מיו"	"<div class=""txtsearchsnippet"">... רב שנפל למשכב. שכב מחילה בבית החולים ""הדםד‭&lt;', ‬ <b class=""highlightcolor"">בחיפה</b> ומשם הו־ עבר ל""הדמה"" בירושלים‭., ‬החשש לחייו היה קיים ...</div>"
208	haretz19440808-01.2.26	8 August 1944	haretz	בחיפה	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b></div>"
209	hzh19400411-01.2.43	11 April 1940	hzh	Untitled	"<div class=""txtsearchsnippet"">... במחנה לבוא ללשכת . העלי5 של הסוכנות היהודית . <b class=""highlightcolor"">בחיפה</b> (בית הסוכנות רחוב הנמל‭, (‬בכל 'יום ביו ‭10—11‬ לפני ...</div>"
210	dav19470618-01.2.53	18 June 1947	dav	?ר ו &#8237;.._^&#8236;ל 0	"<div class=""txtsearchsnippet"">... בית חחו""ים . שערי צדק"" מחר (ה‭('‬ ישבתו עובדי <b class=""highlightcolor"">בית החולים</b> . שצרי צדק"" מעבודתם שביתת ־א־הר"" בג'שך שעתיים ...</div>"
211	hmf19420226-01.2.25	26 February 1942	hmf	תגובות	"<div class=""txtsearchsnippet"">... מיום כ""ה בשבט פורסמה מודעה מטעם ""ועד הבבין של <b class=""highlightcolor"">בית החולים</b> של הקהילה העברית <b class=""highlightcolor"">בחיפה‭.</b> ""‬המודעה מבשרת ברבים, שכבר ...</div>"
212	haretz19480123-01.2.61	23 January 1948	haretz	ערבי נורה ונהרג בחיפה	"<div class=""txtsearchsnippet"">ערבי נורה ונהרג <b class=""highlightcolor"">בחיפה</b></div>"
213	hzh19390901-01.2.37	1 September 1939	hzh	Untitled	"<div class=""txtsearchsnippet"">תחנות לעזרה ראשונה <b class=""highlightcolor"">בחיפה</b> _למודיעים בזה, כיהוקמו תחנות לעזרה ראשונה ?לקהל במקרה י ...</div>"
214	dav19381226-01.2.11	26 December 1938	dav	שוב ופצועים בחיפה	"<div class=""txtsearchsnippet"">שוב ופצועים <b class=""highlightcolor"">בחיפה</b></div>"
215	hmf19450614-01.2.56	14 June 1945	hmf	"כיצד יאוזן תקציבו של ביה""ח רוטשילד בחיפה"	"<div class=""txtsearchsnippet"">כיצד יאוזן תקציבו של ביה""ח רוטשילד <b class=""highlightcolor"">בחיפה</b></div>"
216	hegeh19421207-01.2.26	7 December 1942	hegeh	ח. יl*םפזון	"<div class=""txtsearchsnippet"">... במכוןית צבאית. ייטפזון נפל מקמכוףח ונפעע קשה. בדך!: י <b class=""highlightcolor"">בית החולים</b> המט־ ש;תי <b class=""highlightcolor"">בחיפה</b> טח. דרה רוק. ?ן 38. ...</div>"
217	hzh19480625-01.2.6	25 June 1948	hzh	התנגשות מכוניות קטלנית בחיפה	"<div class=""txtsearchsnippet"">התנגשות מכוניות קטלנית <b class=""highlightcolor"">בחיפה</b></div>"
218	khm19481201-01.2.39	1 December 1948	khm	עמוד הדואר רדשות פר הזקוק רו!	"<div class=""txtsearchsnippet"">... הדואר בבקש'ד. לחדש את הקו הטלפוני בחנות הראשית שברחוב <b class=""highlightcolor"">בית החולים.</b> חוסר הקשר הטלפוני מקשה מאד ‭. -א‬ עבודת ...</div>"
219	hmf19471003-01.2.67	3 October 1947	hmf	חיפה	"<div class=""txtsearchsnippet"">מתו עוד 2 ערבים מפצועי חיפה האגודה המושלמית <b class=""highlightcolor"">בחיפה</b> החליטה להגיש תזכיר מחאה לנציב העליון על אדי שותה ...</div>"
220	dav19320605-01.2.38	5 June 1932	dav	מ1 החולים בעמק בסכנה	"<div class=""txtsearchsnippet"">אר‭, 5'‬כי <b class=""highlightcolor"">בית החולים</b> בעמק ידוע ‭,, ‬בבית ובחייו"" אהד המוסדות הרפואיים ...</div>"
221	hmf19440817-01.2.49	17 August 1944	hmf	&#8237;_Ws_*h &#8236;	"<div class=""txtsearchsnippet"">חיפושים נוספים אתמול‭., ‬בבוקר נערכו היפושים נוספים <b class=""highlightcolor"">בחיפה</b> ונאסרו כמה אנשים• הארץ אהובה עליו חמש פעמים ציווה ...</div>"
222	hegeh19460704-01.2.14	4 July 1946	hegeh	sצבם #ל רמז והרב פי^מן הוטב	"<div class=""txtsearchsnippet"">... להדרים בודדים -i so nert כלם נמצאים ?חד sב??ן <b class=""highlightcolor"">בית החולים</b> ?לטרון. מצבו של רמז הוטב וכן הוטב מצבו, ...</div>"
223	haretz19380802-01.2.61	2 August 1938	haretz	!הקדוש מנדל ציודנובסקי )	"<div class=""txtsearchsnippet"">!הרבץ שני של ההתנקשות באוטובוסחבר"" <b class=""highlightcolor"">בחיפה</b> ""</div>"
224	batkol19350123-01.2.16	23 January 1935	batkol	היורחב נמל חיפה?	"<div class=""txtsearchsnippet"">סופרו של ה״פלשתין"" <b class=""highlightcolor"">בחיפה</b> כותב: ""נדמה, שהעבודה להרחיב את נמל חיפה תתחיל בקרוב, ...</div>"
225	ahr19441129-01.2.50	29 November 1944	ahr	"_וווצסקה העםרה בבניין ""בית הבריות"""	"<div class=""txtsearchsnippet"">... עוד _זווועד־הפועל של ההסתדרות לא החליט על כך. תאונת־!ופגעים <b class=""highlightcolor"">בחיפה</b> ת י פ ה, יום ג' — אברהם ק ...</div>"
226	dav19421028-01.2.59.3	28 October 1942	dav	Page 4 Advertisements Column 3	"<div class=""txtsearchsnippet"">... שנועדה ליום חמשי‭29, ‬ בחודש זה, במשרדי , הסנה* <b class=""highlightcolor"">בחיפה‭—,</b> ‬ נדחית ותתקיים . באותו מקום (הי6ה, רחוב ירושלים ...</div>"
227	haretz19450813-01.2.16.3	13 August 1945	haretz	Page 1 Advertisements Column 3	"<div class=""txtsearchsnippet"">... (11. 8. 45 ‬ ? ההלויה תצא מביתיחולים *רוטשילד"" <b class=""highlightcolor"">בחיפה.</b> היום יום שני, א ' $ ־£ ד אלול, ...</div>"
228	hbkr19480428-01.2.44	28 April 1948	hbkr	אורגן השרות הרפואי בחיפה וסביבתה	"<div class=""txtsearchsnippet"">אורגן השרות הרפואי <b class=""highlightcolor"">בחיפה</b> וסביבתה</div>"
229	hbkr19460911-01.2.51	11 September 1946	hbkr	"נכשל נםיון להתפרץ לביה""ח הממשלתי בחיפה"	"<div class=""txtsearchsnippet"">נכשל נםיון להתפרץ לביה""ח הממשלתי <b class=""highlightcolor"">בחיפה</b></div>"
230	hbkr19390521-01.2.79	21 May 1939	hbkr	אושו פסןן־דין מות	"<div class=""txtsearchsnippet"">... אישר את פמק די: המות עהוציא בית הדיו הצבאי <b class=""highlightcolor"">בחיפה</b> על נימר איבן קאשו עבדול האפז אבו ספא־ קת ...</div>"
231	hzh19480929-01.2.76	29 September 1948	hzh	חיפה	"<div class=""txtsearchsnippet"">אזעקה <b class=""highlightcolor"">בחיפה</b> לאחד הפסקה הופעלו אתמול ב־‭11. 35‬ צופרות האזעקה <b class=""highlightcolor"">בחיפה</b> ...</div>"
232	dhy19320810-01.2.29	10 August 1932	dhy	חיפה	"<div class=""txtsearchsnippet"">שלשום התקיימה ישיבת ב""כ המוסדות והחס תדרויות <b class=""highlightcolor"">בחיפה</b> לשם קביעת סדר הגיגת• היובל של חמשורר טשרניחובסקי. _סבןחרח ...</div>"
233	hashaah19390703-01.2.32	3 July 1939	hashaah	האדריכל אלכסנדר קליין	"<div class=""txtsearchsnippet"">... הארריכליים וזכה בהרבה התחרויות, שבהן השתתף, כגון בהתחרות לבנין <b class=""highlightcolor"">בית החולים</b> על שם פטר הגדול בפא־ טארבורג, וביצוע הבנין ...</div>"
234	hazmantlv19440427-01.2.25	27 April 1944	hazmantlv	למרגלות הכרמל	"<div class=""txtsearchsnippet"">שרות זה <b class=""highlightcolor"">בחיפה</b> כולל גרעין יסודי של 402 איש, המאורגנים ב־3 o ...</div>"
235	dav19480831-01.2.46	31 August 1948	dav	ח * ־ק ן&#8237; -!-&#8236;_י!_־ש&#8237;5 _0 &#8236;	"<div class=""txtsearchsnippet"">... ‬ י‭;^‬מחלת _הנלכת געיר . מחלתי;הבריאות והמחלקה הואטאריני רית <b class=""highlightcolor"">בחיפה</b> הזעיקו את דעתונאים , כדי להעמיד ‭:&lt;‬ת הצבור על ...</div>"
236	hegeh19461205-01.2.29	5 December 1946	hegeh	מחלקה חדשה בבית החולים רוטשילד	"<div class=""txtsearchsnippet"">... פרופ׳ מן המנין באוניברסיטה של איסטנבול. ב־1 943 השתקע <b class=""highlightcolor"">בחיפה.</b> המחלקה נמצאת — לפי שעה — בסניף של <b class=""highlightcolor"">בית ...</b></div>"
237	haretz19450709-01.2.43	9 July 1945	haretz	בחיפה ,	"<div class=""txtsearchsnippet""><b class=""highlightcolor"">בחיפה</b> ,</div>"
238	hmf19471225-01.2.49	25 December 1947	hmf	"""בית הרופא"" מוקם בחיפה י"	"<div class=""txtsearchsnippet"">""בית הרופא"" מוקם <b class=""highlightcolor"">בחיפה</b> י</div>"
239	hbkr19420212-01.2.56.1	12 February 1942	hbkr	Page 4 Advertisements Column 1	"<div class=""txtsearchsnippet"">... לפי טלפון ‭. 790 ‬ ! ועד הכני! של <b class=""highlightcolor"">בית החולים</b> של הקהלר העברית <b class=""highlightcolor"">בחיפה</b></div>"
240	mar19480316-01.2.66	16 March 1948	mar	נהדפו התקנות על _בת־ים וחולון	"<div class=""txtsearchsnippet"">פת יריות על סביבת <b class=""highlightcolor"">בית החולים</b> לחולי רוח בבת ים. לפנות בוקר' בשעה שלש ...</div>"
241	hzh19460823-01.2.67	23 August 1946	hzh	אמקמ שוא בב_8נק נאמליע. בחיפה	"<div class=""txtsearchsnippet"">אמקמ שוא בב_8נק נאמליע. <b class=""highlightcolor"">בחיפה</b></div>"
242	hmf19420504-01.2.41	4 May 1942	hmf	&#8237;aa n&#8236; ה	"<div class=""txtsearchsnippet"">נתקבל נייר אריזה ממשרתי בשביל הבדי ארגון הסוהרים הכללי <b class=""highlightcolor"">בחיפה‭..</b> ‬החברים המעונינים יפנו למחסן האספקה רחוב דניאל 2 ע""י ...</div>"
