n	id	date	publication	title	snippet
11	wartedestempels19320615-01.1.7	15 June 1932	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... der nördliche Zweig nach Tripolis, Syrien, der ſüdliche nach <b class=""highlightcolor"">Haifa</b> — und rund 1610 Kilometer (nach anderen Angaben 1930—2090 ...</div>"
12	wartedestempels19331031-01.1.11	31 October 1933	wartedestempels	Page 11	"<div class=""txtsearchsnippet"">... neuer und regelmäßiger Schiſfsverbindungen mit anderen.“ Kurze Nachrichten. In <b class=""highlightcolor"">Haifa</b> ſind am 4. Oktober zwei Araber, die ſich an ...</div>"
13	wartedestempels19291130-01.1.5	30 November 1929	wartedestempels	Page 5	"<div class=""txtsearchsnippet"">... Dr. Schwab in kurzen Ausführungen näher erläutert. Im deutſchen <b class=""highlightcolor"">Krankenhaus</b> der Borromäerinnen in <b class=""highlightcolor"">Haifa</b> wurden i. I. 1928 insgeſamt ...</div>"
14	wartedestempels19351015-01.1.5	15 October 1935	wartedestempels	Page 5	"<div class=""txtsearchsnippet"">... er ſchwere Verwundungen davontrug, die ſeine Ueberführung in ein <b class=""highlightcolor"">Krankenhaus</b> nötig machten, wo er ihnen dann erlegen iſt. Die ...</div>"
15	wartedestempels19351215-01.1.8	15 December 1935	wartedestempels	Page 8	"<div class=""txtsearchsnippet"">über aus <b class=""highlightcolor"">Haifa</b> eingegangene Mitglieds- bzw. Einheitsbeiträge (wo nicht anders angegeben für ...</div>"
16	wartedestempels19350531-01.1.7	31 May 1935	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... wurde eine Töchterſchule in Jaffa (gegr. 1873), ſpäter in <b class=""highlightcolor"">Haifa</b> unterhalten. 1874 wurde in Jaffa eine Realſchule eröffnet, die ...</div>"
17	wartedestempels19330831-01.1.4	31 August 1933	wartedestempels	Page 4	"<div class=""txtsearchsnippet"">... Polizeiſtreife aufgeſunden und ſchwer verletzt nach Jeruſalem ins deutſche <b class=""highlightcolor"">Krankenhaus</b> überführt. Der ſachkundigen und aufopferungsvollen Pflege, die ihm dort ...</div>"
18	wartedestempels19280430-01.1.7	30 April 1928	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... Mitglieder. In Jeruſalem gibt es O8 jüdiſche Aerzte, in <b class=""highlightcolor"">Haifa</b> 56, in Tell-Awiw 134. 35 jüdiſche Aerzte ſind zurzeit ...</div>"
19	wartedestempels19311015-01.1.2	15 October 1931	wartedestempels	Page 2	"<div class=""txtsearchsnippet"">... Auguſt 1868 perſönlich auf und gründeten 1869 die Kolonie <b class=""highlightcolor"">Haifa</b> unweit des Kaps Karmel. 1869 übernimmt Hoffmann in Jaffa ...</div>"
20	wartedestempels19350228-01.1.6	28 February 1935	wartedestempels	Page 6	"<div class=""txtsearchsnippet"">... Siedler nötig iſt. Von Pachtland in der Ebene zwiſchen <b class=""highlightcolor"">Haifa</b> und Aere wird ausdrücklich berichtet, daß die Bebauung nur ...</div>"
21	wartedestempels19370114-01.1.2	14 January 1937	wartedestempels	Page 2	"<div class=""txtsearchsnippet"">... Chriſten. G. Wurſter 7— 28 Anſprache am Heldengedenktag, in <b class=""highlightcolor"">Haifa.</b> I. Frank 38 Staat und Kirche:/ D. Lange . ...</div>"
22	wartedestempels19300615-01.1.8	15 June 1930	wartedestempels	Page 8	"<div class=""txtsearchsnippet"">... Penſionsfonds und Armen— Witwen- und Waiſenkaſſe Doll. 410.— für <b class=""highlightcolor"">Krankenhaus,</b> Jaffa: von Frau Magdalene Reiff Doll. 50. — Doll. ...</div>"
23	wartedestempels19370531-01.1.8	31 May 1937	wartedestempels	Page 8	"<div class=""txtsearchsnippet"">... beleuchtete Nachbil~ dungen der engliſchen Krone aufgeſtellt. Auch in <b class=""highlightcolor"">Haifa</b> hatte man viel zur Ausſchmückung der Stadt getan (zu ...</div>"
24	wartedestempels19310330-01.1.6	30 March 1931	wartedestempels	Page 6	"<div class=""txtsearchsnippet"">... ab 15. April dieſes Jahres an unſeren Kaſſen in <b class=""highlightcolor"">Haifa,</b> Jaffa und Jeruſalem gegen beſondere Quittung zur Auszahlung gelangen. ...</div>"
25	wartedestempels19290101-01.1.2	1 January 1929	wartedestempels	Page 2	"<div class=""txtsearchsnippet"">... Aus der Tempelkolonie Jaffa. Deutſcher Verein 1928. — 45/524 <b class=""highlightcolor"">Krankenhaus.</b> — 91 Konzert . — 45 Schulbericht — 114 ...</div>"
26	wartedestempels19350531-01.1.6	31 May 1935	wartedestempels	Page 6	"<div class=""txtsearchsnippet"">... hintertrieben wurde (Brugger, 1908: 57). 1874 wurden Schule und <b class=""highlightcolor"">Krankenhaus</b> in Jaffa als gemeinnützige Unternehmen ſteuerfrei erklärt (SW.: 1874: ...</div>"
27	wartedestempels19360630-01.1.4	30 June 1936	wartedestempels	Page 4	"<div class=""txtsearchsnippet"">... bei. Der Verletzte konnte nach ſtarkem Blutverluſt ins Deutſche <b class=""highlightcolor"">Krankenhaus</b> aach <b class=""highlightcolor"">Haifa</b> verbracht werden, wo ſein Zuſtand als ernſt, ...</div>"
28	wartedestempels19300115-01.1.5	15 January 1930	wartedestempels	Page 5	"<div class=""txtsearchsnippet"">... Emmaus Kubebe, Ausflug nach der deutſchen Ackerbaukolonie Bir Salem, <b class=""highlightcolor"">Haifa,</b> die jüdiſchen Kolonien und der Zionismus, proteſtantiſche und katholiſche ...</div>"
29	wartedestempels19270101-01.1.3	1 January 1927	wartedestempels	Page 3	"<div class=""txtsearchsnippet"">... Jahresbericht d. Tempelgemeinde üb. 1926, G. Wagner, ſen. 28 <b class=""highlightcolor"">Krankenhaus</b> Jaffa, Jahresbericht 1925 und 1926, Hardegg Hagenlocher — 156 ...</div>"
30	wartedestempels19370831-01.1.4	31 August 1937	wartedestempels	Page 4	"<div class=""txtsearchsnippet"">... bäueriſche Anſiedler. Die politiſchen Kämpfe wirken ſich beſonders in <b class=""highlightcolor"">Haifa</b> oft recht unangenehm auch für die Deutſchen aus. Eine ...</div>"
31	wartedestempels19311015-01.1.7	15 October 1931	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... Wein, 20 Tonnen Mandeln und 10 Tonnen Roſinen. Das <b class=""highlightcolor"">Krankenhaus</b> und die Klinik der Hadaſſah in <b class=""highlightcolor"">Haifa</b> werden nunmehr ...</div>"
32	wartedestempels19280331-01.1.8	31 March 1928	wartedestempels	Page 8	"<div class=""txtsearchsnippet"">... New Vorker „Orden der Söhne Zions“ gedeckt werden. In <b class=""highlightcolor"">Haifa</b> iſt eine neue Freimaurerloge gegründet worden. In Samarien ſoll ...</div>"
33	wartedestempels19371130-01.1.8	30 November 1937	wartedestempels	Page 8	"<div class=""txtsearchsnippet"">... guter Heilkraft ſoweit wieder geneſen iſt, daß er das <b class=""highlightcolor"">Krankenhaus</b> ver~ laſſen und zu ſeiner Familie heimkehren konnte. — ...</div>"
34	wartedestempels19350731-01.1.7	31 July 1935	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... für Kunſteis gefordert und bezahlt wurden, haben die Stadtverwaltung <b class=""highlightcolor"">Haifa</b> veranlaßt, Höchſtpreiſe für dieſe Ware feſtzuſetzen. Die Univerſitäten Birmingham ...</div>"
35	wartedestempels19340531-01.1.8	31 May 1934	wartedestempels	Page 8	"<div class=""txtsearchsnippet"">... Philipp Groll aus Sarona, der wegen Vergiftungserſcheinungen ins Jeruſalemer <b class=""highlightcolor"">Krankenhaus</b> eingeliefert wurde, rang am Pfingſtmontag mit dem Tode. Seine ...</div>"
36	wartedestempels19300430-01.1.7	30 April 1930	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... alle weiteren Schadenersatzansprüche. Kurze Nachrichten. Die arabische Handelskammer in <b class=""highlightcolor"">Haifa</b> hat der Regierung ein Memmorandum überreicht, in dem sie ...</div>"
37	wartedestempels19290515-01.1.7	15 May 1929	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... des Frauen—vereins der Tempelgemeinde Tempelfeld, Kanſas, für die dem <b class=""highlightcolor"">Krankenhaus</b> durch die Familie I. G. Schanz und Frau, Wilhelma, ...</div>"
38	wartedestempels19281130-01.1.7	30 November 1928	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... aus obiger Statiſtit hervorgeht, befitzen die Mohammedaner kein eigenes <b class=""highlightcolor"">Krankenhaus,</b> ſondern nur Kliniken. ; In dieſem Zuſammenhang ſind vielleicht ...</div>"
39	wartedestempels19310430-01.1.7	30 April 1931	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... der Schließung des Krankenhauſes in Tiberias noch ein weiteres <b class=""highlightcolor"">Krankenhaus</b> zu ſchließen. Wahrſcheinlich wird das Hoſpital in <b class=""highlightcolor"">Haifa</b> geſchloſſen ...</div>"
40	wartedestempels19291215-01.1.6	15 December 1929	wartedestempels	Page 6	"<div class=""txtsearchsnippet"">... ſein ſoll. Der Angriff auf Dr. Tycho, der das <b class=""highlightcolor"">Krankenhaus</b> bereits wieder verlaſſen konnte, gab der Preſſe Anlaß zu ...</div>"
41	wartedestempels19371115-01.1.8	15 November 1937	wartedestempels	Page 8	"<div class=""txtsearchsnippet"">... der Verletzte, begleitet von ſeiner Frau, in das Deutſche <b class=""highlightcolor"">Krankenhaus</b> gebracht, wo ihm der Chefarzt, Profeſſor Gmelin, ſofort die ...</div>"
42	wartedestempels19380228-01.1.7	28 February 1938	wartedestempels	Page 7	"<div class=""txtsearchsnippet"">... davontrug, von deren Folgen er ſich zur Zeit im <b class=""highlightcolor"">Krankenhaus</b> langſam erholt. Der jüdiſche Autochaufför wurde ſpäter verhaftet. Die ...</div>"
43	wartedestempels19361115-01.1.8	15 November 1936	wartedestempels	Page 8	"<div class=""txtsearchsnippet"">... dahin ſoll die geſamte jüdiſche Warenein- und -ausfuhr über <b class=""highlightcolor"">Haifa</b> bzw. Tell-Awiw geleitet werden. Daß derartige Beſchlüſſe einer arabiſch-jüdiſchen ...</div>"
44	wartedestempels19310515-01.1.3	15 May 1931	wartedestempels	Page 3	"<div class=""txtsearchsnippet"">... Emnma Wurſt zum Tee. Als ich kurz darauf nach <b class=""highlightcolor"">Haifa</b> kam, fand ich dort 2 Briefe von ihnen an ...</div>"
